description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Mayonesa AlaCena 850g + Fideo Spaghetti Don Vittorio 950g,S/ 25.05,metro,MAYONESA,2024-12-04 22:10:41.685850,850.0,g,25.05
Mayonesa Micha MT La Mayo 200g,S/ 9.80,metro,MAYONESA,2024-12-04 22:10:41.685850,200.0,g,9.8
Mayonesa B&D Doypack 190g,S/ 5.90,metro,MAYONESA,2024-12-04 22:10:41.685850,190.0,g,5.9
Mayonesa Light Hellmann's Frasco 154 oz,S/ 19.80,metro,MAYONESA,2024-12-04 22:10:41.685850,154.0,oz,19.8
Mayonesa Mayo Deli Kraft 350g,S/ 9.90,metro,MAYONESA,2024-12-04 22:10:41.685850,350.0,g,9.9
Mayonesa AlaCena 850g + Filete de Atún en Aceite Primor 140g,S/ 25.80,metro,MAYONESA,2024-12-04 22:10:41.685850,850.0,g,25.8
Mayonesa Tradicional Cuisine & Co 333g,S/ 9.90,metro,MAYONESA,2024-12-04 22:10:41.685850,333.0,g,9.9
Mayonesa Kraft Mayodeli 850g,S/ 17.50,metro,MAYONESA,2024-12-04 22:10:41.685850,850.0,g,17.5
Mayonesa Hellmann's Regular 443ml,S/ 19.80,metro,MAYONESA,2024-12-04 22:10:41.685850,443.0,ml,19.8
Mayonesa Libby's 380g,S/ 12.20,metro,MAYONESA,2024-12-04 22:10:41.685850,380.0,g,12.2
Mayonesa La Mayo Micha MT Doypack 500 g,S/ 21.90,metro,MAYONESA,2024-12-04 22:10:41.685850,500.0,g,21.9
Mayonesa con Aceite de Oliva Piki 400g,S/ 22.99,metro,MAYONESA,2024-12-04 22:10:41.685850,400.0,g,22.99
Mayonesa Regular Hellmann's Sqeeze 340ml,S/ 21.10,metro,MAYONESA,2024-12-04 22:10:41.685850,340.0,ml,21.1
Mayonesa AlaCena 850g + Trozos de Atún en Aceite Primor 140g,S/ 25.70,metro,MAYONESA,2024-12-04 22:10:41.685850,850.0,g,25.7
Mayonesa B&D 400g,S/ 13.70,metro,MAYONESA,2024-12-04 22:10:41.685850,400.0,g,13.7
Mayonesa Mayo Deli Kraft 170g,S/ 7.90,metro,MAYONESA,2024-12-04 22:10:41.685850,170.0,g,7.9
Mayonesa Mayodeli Kraft 650g,S/ 15.90,metro,MAYONESA,2024-12-04 22:10:41.685850,650.0,g,15.9
Mayonesa AlaCena 850g + Filete de Atún en Agua Primor 140g,S/ 25.80,metro,MAYONESA,2024-12-04 22:10:41.685850,850.0,g,25.8
Mayonesa Sabor Tocino Terraza Grill 200g,S/ 9.10,metro,MAYONESA,2024-12-04 22:10:41.685850,200.0,g,9.1
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,S/ 25.50,metro,MAYONESA,2024-12-04 22:10:41.685850,900.0,ml,25.5
Pack B&D Trío: Mostaza 220g + Ketchup 240g + Mayonesa 95g,S/ 10.39,metro,MAYONESA,2024-12-04 22:10:41.685850,220.0,g,10.39
Twopack Mayonesa Light AlaCena 400g,S/ 29.80,metro,MAYONESA,2024-12-04 22:10:41.685850,400.0,g,29.8
Salsa Tipo Mayonesa Walibí 200g,S/ 7.80,metro,MAYONESA,2024-12-04 22:10:41.685850,200.0,g,7.8
Papas Fritas Lay's Ondas Sabor a Mayonesa 140g,S/ 5.50,metro,MAYONESA,2024-12-04 22:10:41.685850,140.0,g,5.5
Pack B&D Trío: Mostaza 200g + Ketchup 200g + Mayonesa 190g,S/ 12.09,metro,MAYONESA,2024-12-04 22:10:41.685850,200.0,g,12.09
