description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Vino blanco de blancos Sauvignon 750 mL,S/ 42.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino blanco de blancos Sauvignon,42.9,tottus,,TACAMA,PAPA BLANCA
Vino Blanco Torrontes 750 mL,S/ 44.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Torrontes,44.9,tottus,,FINCA LA LINDA,PAPA BLANCA
Vino Blanco Viura Marqués De Cáceres 13.5° 750 mL,S/ 45.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Viura Marqués De Cáceres 13.5°,45.9,tottus,,MARQUES DE CACERES,PAPA BLANCA
Vino Blanco Chenin 750 mL,S/ 47.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Chenin,47.9,tottus,,LOS HAROLDOS,PAPA BLANCA
Vino blanco semidulce 750 mL,S/ 47.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino blanco semidulce,47.9,tottus,,EL COTO,PAPA BLANCA
Vino Blanco Sauvignon 750 mL,S/ 48.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Sauvignon,48.9,tottus,,LAS MULAS,PAPA BLANCA
Vino Blanco Reserva Sauvignon 13.5° 750 mL,S/ 49.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Reserva Sauvignon 13.5°,49.9,tottus,,ERRAZURIZ,PAPA BLANCA
Vino Blanco Terroir Series 750 mL,S/ 51.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Terroir Series,51.9,tottus,,KAIKEN,PAPA BLANCA
Hervidor Eléctrico Blanco 2.5 Litros,S/ 59.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,2.5,l,Hervidor Eléctrico Blanco itros,59.9,tottus,,RECCO,PAPA BLANCA
Vino Blanco Verdejo 13° 750 mL,S/ 64.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Verdejo 13°,64.9,tottus,,PROTOS,PAPA BLANCA
Vino blanco Escorihuela Gascón Sauvignon Blanc 750 mL,S/ 64.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino blanco Escorihuela Gascón Sauvignon Blanc,64.9,tottus,,ESCORIHUELA GASCON,PAPA BLANCA
Vino Blanco 750 mL,S/ 67.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco,67.9,tottus,,FAUSTINO,PAPA BLANCA
Vino Blanco Chardonnay 13.5° 750 mL,S/ 76.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Chardonnay 13.5°,76.9,tottus,,CATENA ZAPATA,PAPA BLANCA
Vino Blanco Selección De Parcelas Chardonnay 14.2° 750 mL,S/ 94.50,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Selección De Parcelas Chardonnay 14.2°,94.5,tottus,,NAVARRO CORREAS,PAPA BLANCA
Vino Blanco España 13° 750 mL,S/ 116,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco España 13°,116.0,tottus,,SANTIAGO RUIZ,PAPA BLANCA
Vino Blanco 750 mL,S/ 309.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco,309.9,tottus,,CATENA ZAPATA,PAPA BLANCA
