description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
Helado de Crema Turkey Hill Choco Mint Chip 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado Breyers Strawberry 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.4,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Black Raspberry 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado Sin Lactosa Breyers Chocolate 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.4,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Butter Pecan 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Tin Roof Sundae 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Neapolitan 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Strawberries and Cream 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Chocolate Peanut Butter 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado Breyers Black Raspberry 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.4,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Dutch Chocolate 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Black Cherry 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado Donosandwich Vainilla 900 mL,S/ 20.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,900.0,ml,20.9,tottus,DONOFRIO,HELADO FAMILIAR
Helado Breyers Natural Vanilla 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.4,l,20.9,metro,,HELADO FAMILIAR
Helado de Crema Turkey Hill Cookies and Cream 1.36L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,20.9,metro,,HELADO FAMILIAR
Helado Breyers Mint Chocolate 1.4L,S/ 20.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.4,l,20.9,metro,,HELADO FAMILIAR
Helado Peziduri Tricolor 2.2L,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,2.2,l,21.9,metro,,HELADO FAMILIAR
Helado Peziduri Chocochips 2.2L,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,2.2,l,21.9,metro,,HELADO FAMILIAR
Helado Cuisine & Co Chocolate Brownie 900ml,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,21.9,metro,,HELADO FAMILIAR
Helado Volcán de Chocolate Cuisine & Co 571ml,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,571.0,ml,21.9,metro,,HELADO FAMILIAR
Helado Cuisine & Co Cheesecake Maracuyá 900ml,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,21.9,metro,,HELADO FAMILIAR
Helado Cuisine & Co Tres Leches 900ml,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,21.9,metro,,HELADO FAMILIAR
Helado Peziduri Chocovainila Lúcuma 2.2L,S/ 21.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,2.2,l,21.9,metro,,HELADO FAMILIAR
Peziduri Chocochips Cremoso 2.2 L,S/ 22.50,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,2.2,l,22.5,tottus,DONOFRIO,HELADO FAMILIAR
PEZIDURI CHOCOLUCUMA CREMOSO X 2.2 L,S/ 22.50,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,2.2,l,22.5,tottus,DONOFRIO,HELADO FAMILIAR
Helado Vialetto Deleite de Lúcuma D'ONOFRIO Caja 1.5L,S/ 22.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,1.5,l,22.9,vivanda,D'ONOFRIO,HELADO FAMILIAR
Mezcla Láctea BONLE Familiar Caja 480g Paquete 6u,S/ 23.40,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,480.0,g,23.4,vega,Bonle,HELADO FAMILIAR
Helado Sabor Dulce de Leche Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Lúcuma Extrema Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Chocolate con Coco Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Chocolate Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Selva Negra Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Tres Leches Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Fresa Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Cheesecake de Sauco Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Sabor Pye de Limón Dulce Pasión 650g,S/ 23.50,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,650.0,g,23.5,metro,,HELADO FAMILIAR
Helado Frío Rico Mini Maracuyá Multipack 5 Unidades,S/ 24.50,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,5.0,un,24.5,tottus,DONOFRIO,HELADO FAMILIAR
Helado Mini Paleta Tofee 55mL 5 Unidades,S/ 24.50,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,55.0,ml,24.5,tottus,KIT KAT,HELADO FAMILIAR
Five Pack Frio Rico Mini Paleta Fresa 63.2 mL,S/ 24.50,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,63.2,ml,24.5,tottus,DONOFRIO,HELADO FAMILIAR
Helado Frio Rico Crocante Maracuyá 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,24.9,metro,,HELADO FAMILIAR
Helado NESTLE Kit Kat Triple Layers Pote x 900ml,S/ 24.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,900.0,ml,24.9,vivanda,D'ONOFRIO,HELADO FAMILIAR
Helado D'ONOFRIO Frio Rico Crocante Caramelo y Sal de Maras Pote 900ml,S/ 24.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,900.0,ml,24.9,vivanda,D'ONOFRIO,HELADO FAMILIAR
Helado D'ONOFRIO Frio Rico Crocante Fresa Pote 900ml,S/ 24.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,900.0,ml,24.9,vivanda,D'ONOFRIO,HELADO FAMILIAR
HELADO FRIO RICO CROCANTE MARACUYA 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,900.0,ml,24.9,tottus,D'ONOFRIO,HELADO FAMILIAR
Helado D'ONOFRIO Frio Rico Crocante Café Pote 900ml,S/ 24.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,900.0,ml,24.9,vivanda,D'ONOFRIO,HELADO FAMILIAR
HELADO FRIO RICO CROCANTE C/SALSA FRESA X 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,900.0,ml,24.9,tottus,D'ONOFRIO,HELADO FAMILIAR
HELADO FRIO RICO CROCANTE CARAM SAL MARAS 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,900.0,ml,24.9,tottus,D'ONOFRIO,HELADO FAMILIAR
HELADO FRIO RICO CROCANTE C/SALSA CAFE X 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,900.0,ml,24.9,tottus,D'ONOFRIO,HELADO FAMILIAR
Helado Kit Kat Triple Layers Pote 900 mL,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,900.0,ml,24.9,tottus,DONOFRIO,HELADO FAMILIAR
Helado Frio Rico Crocante Café de Chanchamayo 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,24.9,metro,,HELADO FAMILIAR
Helado Frio Rico Crocante Caramelo con Sal de Maras 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,24.9,metro,,HELADO FAMILIAR
Helado Kit Kat Triple Layers 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,24.9,metro,,HELADO FAMILIAR
Helado FRIO RICO Maracuyá Pote 900ml,S/ 24.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,900.0,ml,24.9,vivanda,FRIO RICO,HELADO FAMILIAR
Helado Frio Rico Crocante Fresa de Huaura 900ml,S/ 24.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,900.0,ml,24.9,metro,,HELADO FAMILIAR
Yogy Helado de Yogurt para Perros Pote 100 g Pack 4 unid,S/ 24.99,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,100.0,g,24.99,metro,,HELADO FAMILIAR
Helado Multipack KITKAT Caja 5un,S/ 25.10,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,5.0,un,25.1,vivanda,D'ONOFRIO,HELADO FAMILIAR
Gaseosa GUARANÁ Botella 3.010L Pack 4u,S/ 26.20 13%,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,3.01,l,26.2,vega,Guarana,HELADO FAMILIAR
Gaseosa FANTA Naranja 500ml Paquete 12u,S/ 26.40,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,500.0,ml,26.4,vega,Fanta,HELADO FAMILIAR
Helado D'Onofrio Vialetto Deleite de Lúcuma 576 g,S/ 26.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,576.0,g,26.9,metro,,HELADO FAMILIAR
HELADO TRICOLOR X 5L,S/ 27.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,5.0,l,27.9,tottus,TOTTUS,HELADO FAMILIAR
Helado de Vainilla Chip de 5 L,S/ 27.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,5.0,l,27.9,tottus,TOTTUS,HELADO FAMILIAR
Helado HÄAGEN DAZS de Vainilla Caramelo y Brownie Pote 473ml,S/ 29.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,473.0,ml,29.9,vivanda,HÄAGEN DAZS,HELADO FAMILIAR
Helado HÄAGEN DAZS de Fresa Pote 473ml,S/ 29.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,473.0,ml,29.9,vivanda,HÄAGEN DAZS,HELADO FAMILIAR
Helado Macaron Fresa y Frambuesa Pote 420ml,S/ 29.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,420.0,ml,29.9,vivanda,HÄAGEN DAZS,HELADO FAMILIAR
Helado HÄAGEN-DAZS de Café Pote 473ml,S/ 29.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,473.0,ml,29.9,vivanda,HÄAGEN DAZS,HELADO FAMILIAR
Helado HÄAGEN-DAZS de Chocolate Belga Pote 473ml,S/ 29.90,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,473.0,ml,29.9,vivanda,HÄAGEN DAZS,HELADO FAMILIAR
Fuente para Horno Blanca Oval 1.55L,S/ 29.90,tottus,HELADO FAMILIAR,2024-12-04 13:49:14.165511,1.55,l,29.9,tottus,CASA JOVEN,HELADO FAMILIAR
Helado de Crema Turkey Hill Vainilla Bean Sin Azúcar 1.36L,S/ 31.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,1.36,l,31.9,metro,,HELADO FAMILIAR
Helado Momenti Gelato Choco Brownie 500ml,S/ 32.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,500.0,ml,32.9,metro,,HELADO FAMILIAR
Helado Tornado de Chocolate y Vainilla D'ONOFRIO Caja 1.5L,S/ 34.50,vivanda,HELADO FAMILIAR,2024-12-04 18:06:48.141041,1.5,l,34.5,vivanda,D'ONOFRIO,HELADO FAMILIAR
Helado D'onofrio Tornado 660g,S/ 35.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,660.0,g,35.7,metro,,HELADO FAMILIAR
Arroz VEGA Familiar 10 Kg,S/ 36.00,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,10.0,kg,36.0,vega,Vega,HELADO FAMILIAR
Helado Haagen Dazs Cookies & Cream 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,473.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Macaron Fresa y Frambuesa 420ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,420.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Macadamia Nut Brittle 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,473.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Vainilla Caramel Brownie 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,473.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Dulce de Leche 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,473.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Häagen Dazs Mango y Frambuesa 460ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,460.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Chocolate Belga 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,473.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Macaron Doble Chocolate Ganache 420ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,420.0,ml,38.7,metro,,HELADO FAMILIAR
Helado Haagen Dazs Fresa 473ml,S/ 38.70,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,473.0,ml,38.7,metro,,HELADO FAMILIAR
Gaseosa INCA KOLA Botella 3L Paquete 4u,S/ 39.80 11%,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,3.0,l,39.8,vega,Inca Kola,HELADO FAMILIAR
Gaseosa BIG COLA Botella 3.03L Paquete 6un,S/ 41.40,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,3.03,l,41.4,vega,Oro,HELADO FAMILIAR
Helado Menta Chips Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Pop Corn Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Vainilla Oreo Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Avellanas y Frambuesa Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado de Maracuyá Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Chocobrownie Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Kefir con Miel y Cereales Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Selva Negra Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Frutos del Bosque Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Chocolate Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Coco Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Helado Cheesecake de Sauco Dulce Pasión 5L,S/ 99.90,metro,HELADO FAMILIAR,2024-12-04 22:02:54.229584,5.0,l,99.9,metro,,HELADO FAMILIAR
Gaseosa COCA COLA Botella 3L Paquete 4u,,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,3.0,l,,vega,Coca Cola,HELADO FAMILIAR
Gaseosa ORO Botella 3.03L x 6u,,vega,HELADO FAMILIAR,2024-12-04 14:29:04.325622,3.03,l,,vega,Oro,HELADO FAMILIAR
