description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
ENERGIZANTE REDBULL RED EDITION X250ML,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,250.0,ml,6.9,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante sin Azúcar 250 mL,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,250.0,ml,6.9,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida energizante tropical en lata de 250 mL,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,250.0,ml,6.9,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante 250 mL,S/ 6.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,250.0,ml,6.9,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3L",S/ 7.10,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,3.0,l,7.1,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante RED BULL Tropical Lata 250ml,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,250.0,ml,7.8,vivanda,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante RED BULL Red Edition Lata 250ml,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,250.0,ml,7.8,vivanda,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Red Bull Tropical Lata 250 ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,250.0,ml,7.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Redbull The Green Edition Lata 250ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,250.0,ml,7.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Red Bull Sugar Free Lata 250 ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,250.0,ml,7.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Redbull The Red Edition Lata 250ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,250.0,ml,7.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida De Emoliente Naturale Botella 1 Litro,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,7.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Redbull The Green Edition Lata 250ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,250.0,ml,7.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Redbull Ambar Edition Lata 250ml,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,250.0,ml,7.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Redbull Ambar Edition Lata 250ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,250.0,ml,7.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Soya LAIVE Vio Tetrapack 946ml,S/ 7.90,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,7.9,vivanda,LAIVE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida De Manzana Naturale Botella 1 Litro,S/ 7.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,7.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Redbull The Red Edition Lata 250ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,250.0,ml,7.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Energy Ultra 473 mL,S/ 8,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,473.0,ml,8.0,tottus,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Monster Energy Ultra Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,473.0,ml,8.0,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Monster Energy Ultra Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,473.0,ml,8.0,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Monster Ultra Paradise Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,473.0,ml,8.0,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Monster Energy Mango Loco Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,473.0,ml,8.0,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Monster Ultra Paradise Lata 473ml,S/ 8.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,473.0,ml,8.0,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante MONSTER Zero Sugar Lata 473ml,S/ 8.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,473.0,ml,8.0,vivanda,CONCHA Y TORO,BEBIDA ENERGIZANTE (FLUIDA)
BEB ENERG ENERGY ULT PARAD 473ML,S/ 8,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,473.0,ml,8.0,tottus,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante MONSTER Paradise Lata 473ml,S/ 8.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,473.0,ml,8.0,vivanda,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Monster Energy Zero Sugar Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,473.0,ml,8.0,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante MONSTER Ultra Lata 473ml,S/ 8.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,473.0,ml,8.0,vivanda,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida De Almendra Sin Gluten y Sin Azúcar Cuisine & Co Caja 1 Litro,S/ 8.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,8.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Cuisine & Co Original Caja 1L,S/ 8.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,8.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Cuisine & Co Sin Azúcar Añadida Caja 1L,S/ 8.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,8.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Original Cuisine & Co Caja 1 lt,S/ 8.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,8.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Cuisine & Co Lata 400ml,S/ 8.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,400.0,ml,8.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Chocolate Cuisine & Co Caja 1 lt,S/ 8.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,8.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Vainilla Cuisine & Co Caja 1 lt,S/ 8.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,8.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Chocolate Cuisine & Co Caja 1 lt,S/ 8.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,8.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Original Cuisine & Co Caja 1 lt,S/ 8.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,8.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Cuisine & Co Sin Azúcar Añadida Caja 1L,S/ 8.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,8.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida De Almendra Sin Gluten y Sin Azúcar Cuisine & Co Caja 1 Litro,S/ 8.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,8.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante VoL Pack 6 Botellas 300ml c/u,S/ 9.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,9.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Cranberry L'Onda Light Botella 1L,S/ 9.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,9.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Red Bull Lata 355 ml,S/ 9.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,355.0,ml,9.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra LAIVE Vio sin Endulzante Tetrapack 946ml,S/ 9.90,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,9.9,vivanda,LAIVE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco LAIVE Vio sin Endulzante Tetrapack 946ml,S/ 9.90,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,9.9,vivanda,LAIVE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante SPORADE Sabores Surtidos Botella 500ml Paquete 6un,S/ 9.90,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,500.0,ml,9.9,vivanda,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sporade Pack Surtido 6un x 500ml,S/ 9.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,6.0,un,9.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco NATURE'S HEART Caja 946ml,S/ 10.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,10.5,vivanda,NATURE'S HEART,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco NATURES HEART sin Azúcar Botella 946ml,S/ 10.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,10.5,vivanda,NATURE'S HEART,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra NATURE'S HEART Sin Azúcar Caja 946ml,S/ 10.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,10.5,vivanda,NATURE'S HEART,BEBIDA ENERGIZANTE (FLUIDA)
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3.78 lt",S/ 10.63,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,3.78,l,10.63,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,946.0,ml,10.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Nature's Heart Caja 946ml,S/ 10.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,946.0,ml,10.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Monosabor Pack 6 Unid x 500ml,S/ 10.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,6.0,un,10.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,946.0,ml,10.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Vainilla Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,946.0,ml,10.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Avena Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,946.0,ml,10.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,946.0,ml,10.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Tropical Pack 6 Unidades 500 mL,S/ 10.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,6.0,un,10.9,tottus,GATORADE,BEBIDA ENERGIZANTE (FLUIDA)
6PACK REHIDRATANTE MORA 600ML,S/ 11.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,11.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
6PACK REHIDRATANTE MULTIFRUTAS 600ML,S/ 11.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,11.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3.78 lt",S/ 11.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,3.78,l,11.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Laive Vio Caja 946ml,S/ 11.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,946.0,ml,11.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Laive Vio Sabor Vainilla Caja 946ml,S/ 11.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,946.0,ml,11.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra LAIVE Vio Tetrapack 946ml,S/ 12.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,12.0,vivanda,LAIVE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco LAIVE Vio Tetrapack 946ml,S/ 12.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,12.0,vivanda,LAIVE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea en Polvo Kiwigen Sabor Chocolate 180g,S/ 12.10,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,180.0,g,12.1,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida a Base de Coco Condensada Lata 320 g,S/ 12.40,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,320.0,g,12.4,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante GATORADE Sabores Surtidos Botella 500ml Paquete 6un,S/ 12.70,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,500.0,ml,12.7,vivanda,GATORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Ocean Spray Cran Uva Light Caja 1L,S/ 12.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,12.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Soya Orasi Sin Azúcar 1L,S/ 12.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,12.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Monosabor Pack 6 Unid x 500ml,S/ 12.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,6.0,un,12.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Pack 6 Unid x 500ml,S/ 12.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,6.0,un,12.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Ocean Spray Cranberry Classic Light Caja 1L,S/ 12.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,12.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea de Cebada ECCO Doypack 250g,S/ 13.90,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,250.0,g,13.9,vivanda,ECCO,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Arroz Orasi 1L,S/ 13.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,13.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Avena Orasi 1L,S/ 14.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,14.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra Orasi Sin Azúcar Caja 1L,S/ 14.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,14.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Avena ORASI Caja 1L,S/ 14.60,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,1.0,l,14.6,vivanda,ORASI,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante MONSTER Ultra Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:48:24.330496,473.0,ml,15.0,vega,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante MONSTER Zero Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:48:24.330496,473.0,ml,15.0,vega,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante MONSTER Mango Loco Lata 473ml x 2u,S/ 15.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:48:24.330496,473.0,ml,15.0,vega,MONSTER,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendras ORASI UHT sin Azúcar Caja 1L,S/ 15.60,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,1.0,l,15.6,vivanda,ORASI,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Cranberry Bajo en Calorías Cuisine & Co Botella 1.89L,S/ 15.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.89,l,15.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Vegetal NOT MILK Chocolate Caja 1L,S/ 15.90,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,1.0,l,15.9,vivanda,POWER NATURE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Cranberry Cuisine & Co Botella 1.89L,S/ 15.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.89,l,15.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida en Base de Vegetales Baja en Grasas Not Milk Caja 1 Litro,S/ 15.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,15.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Aloe Vera Original King Botella 1.5 L,S/ 16.10,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.5,l,16.1,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Manzana L'Onda Botella 1.89L,S/ 16.80,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.89,l,16.8,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Cranberry Cuisine & Co Botella 1.89L,S/ 17.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.89,l,17.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendra sin Azúcar NATURES HEART Caja 946ml Paquete 2un,S/ 18.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,946.0,ml,18.5,vivanda,NATURE'S HEART,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Cranberry L'Onda Botella 1.89L,S/ 18.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.89,l,18.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Cranberry L'Onda Light Botella 1.89L,S/ 18.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.89,l,18.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea Nescafé Gold Capuccino 10un,S/ 19.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,10.0,un,19.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea Nescafé Gold Capuccino 10un,S/ 19.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,10.0,un,19.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea Nescafé Vainilla Latte 8un,S/ 19.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,8.0,un,19.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Four Pack Rehidratante Mora Azul 630 mL,S/ 19.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,630.0,ml,19.5,tottus,SUEROX,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea Nescafé Vainilla Latte 8un,S/ 19.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,8.0,un,19.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante SUEROX Surtido Botella 630ml Paquete 4un,S/ 19.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,630.0,ml,19.5,vivanda,SUEROX,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea Nescafé Gold Moka 8un,S/ 19.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,8.0,un,19.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendras Sabor Chocolate Silk Caja 946 ml,S/ 19.60,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,946.0,ml,19.6,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendras Sabor Vainilla Sin Azúcar Silk Caja 946 ml,S/ 19.60,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,946.0,ml,19.6,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Almendras Original Sin Azúcar Silk Caja 946 ml,S/ 19.60,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,946.0,ml,19.6,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Coco Badia Lata 400ml,S/ 20.70,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,400.0,ml,20.7,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Orgánica de Almendras Scotti Sin Azúcar Caja 1 Litro,S/ 20.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,20.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Nutricional en Polvo Andean Chocolate Nunatura Doypack 350 g,S/ 21.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,350.0,g,21.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata 400 gr,S/ 23.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,400.0,g,23.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante SPORADE Tropical Botella 1.5lt Paquete 6u,S/ 23.50 29%,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:48:24.330496,1.5,l,23.5,vega,Sporade,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Arándano Ocean Spray Botella 1.89L,S/ 24.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.89,l,24.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Four Pack de Bebida Energizante Sin Azúcar de 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,250.0,ml,28.5,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Pack 4 Unidades 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,4.0,un,28.5,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Red Edición Pack x 04 Latas 250 mL,S/ 28.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,4.0,l,28.5,tottus,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Red Bull Sugar Free Pack de 4 unid Lata 250 ml,S/ 28.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,4.0,un,28.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante RED BULL Sugarfree Lata 250ml Paquete 4un,S/ 28.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,250.0,ml,28.5,vivanda,RED BULL,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante GATORADE Tropical Fruit Pack 12un Botella 500ml,S/ 30.00,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:48:24.330496,12.0,un,30.0,vega,Gatorade,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Arándanos Light Ocean Spray Botella 1.89L,S/ 35.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.89,l,35.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
