description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
Refresco instantáneo ZUKO de Naranja Display 12u Sobre 15gr,S/ 14.40,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,15.0,g,14.4,vega,Zuko,REFRESCO ENVASADO (FLUIDO)
Refresco instantáneo ZUKO de Piña Display 12u Sobre 15gr,S/ 14.40,vega,REFRESCO ENVASADO (FLUIDO),2024-12-04 14:49:27.533699,15.0,g,14.4,vega,Zuko,REFRESCO ENVASADO (FLUIDO)
Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,500.0,g,14.9,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Bebida Chicha Morada Don Fidel 1.9L,S/ 14.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.9,l,14.9,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Ligth Cuisine & Co Rallado 200g,S/ 14.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,200.0,g,14.9,metro,,REFRESCO ENVASADO (FLUIDO)
Bebida Chicha Morada Don Fidel 1.9L,S/ 14.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.9,l,14.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Cuisine & Co Rallado 200g,S/ 14.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,200.0,g,14.9,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Cuisine & Co Rallado 200g,S/ 15.10,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,200.0,g,15.1,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Ligth Cuisine & Co Rallado 200g,S/ 15.10,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,200.0,g,15.1,wong,,REFRESCO ENVASADO (FLUIDO)
Salsa Culantrito con Espinaca Envasado 550 g,S/ 15.20,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,550.0,g,15.2,wong,,REFRESCO ENVASADO (FLUIDO)
Chorizo Parrillero Fresco Braedt Paquete 500 g,S/ 15.21,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,500.0,g,15.21,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Maduro Mozzarella Rallado Crystal Farms Bolsa 226 gr,S/ 15.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,226.0,g,15.9,wong,,REFRESCO ENVASADO (FLUIDO)
Jabón Líquido Antibacterial Aval Fresco Eucalipto 1L,S/ 15.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,l,15.9,metro,,REFRESCO ENVASADO (FLUIDO)
Jabón Líquido Antibacterial Aval Fresco Eucalipto 1L,S/ 15.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,l,15.9,wong,,REFRESCO ENVASADO (FLUIDO)
Ajos Picados BELL'S FRESCOS Bandeja 200g,S/ 15.99,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,200.0,g,15.99,vivanda,BELL'S FRESCOS,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Duman 250g,S/ 16.10,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,g,16.1,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Rallada Duman Bolsa 250 g,S/ 16.16,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,g,16.16,wong,,REFRESCO ENVASADO (FLUIDO)
Palitos de Queso Mozzarella Delice 180g,S/ 16.40,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,180.0,g,16.4,metro,,REFRESCO ENVASADO (FLUIDO)
Tequeños Rellenos con Queso Fresco Cuisine & Co 12un.,S/ 16.99,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,12.0,un,16.99,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Mozzarella Fior di Latte Duman Doypack 250 gr,S/ 17.68,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,g,17.68,wong,,REFRESCO ENVASADO (FLUIDO)
Higos Frescos Metro x kg,S/ 17.99 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,17.99,metro,,REFRESCO ENVASADO (FLUIDO)
Salsa de Ají Amarillo Envasado 550 g,S/ 18.10,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,550.0,g,18.1,metro,,REFRESCO ENVASADO (FLUIDO)
Salsa de Ají Amarillo Envasado 550 g,S/ 18.10,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,550.0,g,18.1,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Delice Bocconcini Fior di Latte 530g,S/ 18.20,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,530.0,g,18.2,wong,,REFRESCO ENVASADO (FLUIDO)
Queso de Cabra Fresco Berd Milch 250g,S/ 18.50,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,g,18.5,wong,,REFRESCO ENVASADO (FLUIDO)
Detergente en Polvo Sapolio Aros de Poder Fresco Limón 2kg,S/ 18.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,2.0,kg,18.9,wong,,REFRESCO ENVASADO (FLUIDO)
Detergente en Polvo Sapolio Aros de Poder Fresco Limón 2kg,S/ 18.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,2.0,kg,18.9,metro,,REFRESCO ENVASADO (FLUIDO)
Toallitas Desinfectantes Clorox Expert Aroma Fresco 60un,S/ 20.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,60.0,un,20.2,metro,,REFRESCO ENVASADO (FLUIDO)
Toallitas Desinfectantes Clorox Expert Aroma Fresco 60un,S/ 20.20,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,60.0,un,20.2,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Maduro Mozzarella en Palitos Bolsa 283 gr,S/ 21.04,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,283.0,g,21.04,wong,,REFRESCO ENVASADO (FLUIDO)
Queso de Soya Wong Tofu Pote 500 g,S/ 21.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,500.0,g,21.9,wong,,REFRESCO ENVASADO (FLUIDO)
Trucha Entera Eviscerada x kg,S/ 22.50 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,22.5,metro,,REFRESCO ENVASADO (FLUIDO)
Trucha Entera Eviscerada Cuisine & Co 700g,S/ 22.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,700.0,g,22.9,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Burrata Fior Di Latte Duman Doypack 200 gr,S/ 26.72,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,200.0,g,26.72,wong,,REFRESCO ENVASADO (FLUIDO)
Sixpack Concentrado de Chicha Morada Naturale 250ml,S/ 26.99,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,250.0,ml,26.99,wong,,REFRESCO ENVASADO (FLUIDO)
Trucha Deshuesada Corte Mariposa x kg,S/ 28.50 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,28.5,wong,,REFRESCO ENVASADO (FLUIDO)
Trucha Entera Extra Eviscerada x kg,S/ 28.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,28.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Bonlé x kg,S/ 29.20 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,29.2,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Artesanal Laive x kg,S/ 29.84 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,29.84,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Cuisine & Co x kg,S/ 30.00 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,30.0,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Gloria x kg molde 250 g aprox,S/ 30.64 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,30.64,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Pasteurizado Laive x kg,S/ 30.76 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,30.76,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Light Laive Sbelt x kg,S/ 30.80 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,30.8,metro,,REFRESCO ENVASADO (FLUIDO)
Cojinova Entera x kg,S/ 30.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,30.9,wong,,REFRESCO ENVASADO (FLUIDO)
Ajo en Pasta Envasado 550 g,S/ 31.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,550.0,g,31.9,metro,,REFRESCO ENVASADO (FLUIDO)
Ajo en Pasta Envasado 550 g,S/ 31.90,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,550.0,g,31.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Laive Sbelt Laive x kg,S/ 32.32 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,32.32,metro,,REFRESCO ENVASADO (FLUIDO)
Detergente en Polvo Sapolio Aros de Poder Fresco Limón 4kg,S/ 33.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,4.0,kg,33.0,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Andino Plusa x kg,S/ 34.80 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,34.8,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Bonlé x kg,S/ 36.50 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,36.5,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Cuisine & Co x kg,S/ 37.00 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,37.0,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Light Cuisine & Co x kg,S/ 37.00 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,37.0,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Laive x kg,S/ 37.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,37.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Gloria Molde 400 g,S/ 37.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,400.0,g,37.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Light Laive Sbelt x kg,S/ 38.50 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,38.5,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Sin Lactosa Laive x kg,S/ 38.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,38.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Laive Sbelt Laive x kg,S/ 38.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,38.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco de Vaca Sin Gluten Duman x Kg / Paquete 400 g aprox,S/ 45.44 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,45.44,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco Sin Lactosa Light Duman x kg,S/ 49.60 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,49.6,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco De Vaca Light Duman x kg,S/ 53.04 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,53.04,wong,,REFRESCO ENVASADO (FLUIDO)
Lenguado Entero x kg,S/ 53.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,53.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Milkunz x kg,S/ 54.20 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,54.2,metro,,REFRESCO ENVASADO (FLUIDO)
Fluido Facial Día Nivea Luminous 630° Anti Manchas FPS50 40ml,S/ 54.54,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,40.0,ml,54.54,wong,,REFRESCO ENVASADO (FLUIDO)
Fluido Nivea Luminous Anti Manchas Tono Medio FPS30 40ml,S/ 55.74,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,40.0,ml,55.74,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Laive x kg,S/ 57.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,57.9,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Braedt x kg,S/ 59.50 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,59.5,metro,,REFRESCO ENVASADO (FLUIDO)
Filete de Salmón Fresco x kg,S/ 64.90 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,64.9,metro,,REFRESCO ENVASADO (FLUIDO)
Fluido con Color NIVEA Luminous Anti-Manchas FPS30 Frasco 40ml,S/ 64.90,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,40.0,ml,64.9,vivanda,NIVEA,REFRESCO ENVASADO (FLUIDO)
Filete de Salmón Fresco x kg,S/ 72.50 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,72.5,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco de Cabra Duman x Kg,S/ 77.52 x kg,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,kg,77.52,metro,,REFRESCO ENVASADO (FLUIDO)
Queso Fresco de Cabra Duman x Kg,S/ 78.96 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,78.96,wong,,REFRESCO ENVASADO (FLUIDO)
Queso Mozzarella Plusa x kg,S/ 79.90 x kg,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,1.0,kg,79.9,wong,,REFRESCO ENVASADO (FLUIDO)
Fluido Día SPF50 Antimanchas NIVEA Cellular Luminous Frasco 40ml,S/ 88.20,vivanda,REFRESCO ENVASADO (FLUIDO),2024-12-04 18:20:21.498665,40.0,ml,88.2,vivanda,NIVEA,REFRESCO ENVASADO (FLUIDO)
Fluido Luminoso FPS 50 Azelac Ru Sesderma Frasco 50 ml,S/ 199.00,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,50.0,ml,199.0,wong,,REFRESCO ENVASADO (FLUIDO)
Fluido Luminoso C-Vit Radiance Sesderma Frasco 50 ml,S/ 199.00,wong,REFRESCO ENVASADO (FLUIDO),2024-12-04 20:56:02.915361,50.0,ml,199.0,wong,,REFRESCO ENVASADO (FLUIDO)
