description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
Gaseosa Kola Escocesa 1.5L,S/ 7.00,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,1.5,l,7.0,metro,,BEBIDAS GASEOSAS
Gaseosa Sabor Regular Botella 1.5 L,S/ 7.20,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,1.5,l,7.2,tottus,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Zero 1.5 L,S/ 7.20,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,1.5,l,7.2,tottus,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Guarana Botella 3 L,S/ 7.50,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,7.5,metro,,BEBIDAS GASEOSAS
Gaseosa Guarana Botella 3 L,S/ 7.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,7.5,wong,,BEBIDAS GASEOSAS
Gaseosa SPRITE Lima Limón Botella 3L,S/ 7.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,3.0,l,7.5,vivanda,SPRITE,BEBIDAS GASEOSAS
Gaseosa Inca Kola Sin Azúcar Botella 2.25 Lt,S/ 7.70,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,2.25,l,7.7,wong,,BEBIDAS GASEOSAS
Gaseosa Coca Cola Sin Azúcar Botella 2.25 Lt,S/ 7.70,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,2.25,l,7.7,metro,,BEBIDAS GASEOSAS
Gaseosa Inca Kola Sin Azúcar Botella 2.25 Lt,S/ 7.70,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,2.25,l,7.7,metro,,BEBIDAS GASEOSAS
Gaseosa Guaraná 3 L,S/ 7.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,7.9,tottus,GUARANA,BEBIDAS GASEOSAS
Bebida energizante Energy Zero Sugar de 473 mL,S/ 8,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,473.0,ml,8.0,tottus,MONSTER,BEBIDAS GASEOSAS
Bebida energizante Mango Loco de 473 mL,S/ 8,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,473.0,ml,8.0,tottus,MONSTER,BEBIDAS GASEOSAS
Gaseosa COCA COLA Sabor Original Botella 1L Two Pack,S/ 8.30,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.0,l,8.3,vivanda,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Pepsi Botella 3 L,S/ 8.50,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,8.5,metro,,BEBIDAS GASEOSAS
Gaseosa Coca Cola Sin Azúcar Paquete 6u Botella 300ml,S/ 8.50,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,300.0,ml,8.5,vega,Coca Cola,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Sin Azúcar Paquete 6u Botella 300ml,S/ 8.50,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,300.0,ml,8.5,vega,Coca Cola,BEBIDAS GASEOSAS
Gaseosa Pepsi Botella 3 L,S/ 8.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,8.5,wong,,BEBIDAS GASEOSAS
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,S/ 8.99,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.0,l,8.99,vivanda,L ONDA,BEBIDAS GASEOSAS
Gaseosa COCA COLA Botella 2.5L,S/ 9.49,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,2.5,l,9.49,vivanda,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Inca Kola Botella 2.5L,S/ 9.70,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,2.5,l,9.7,wong,,BEBIDAS GASEOSAS
Gaseosa COCA COLA Sin Azúcar Botella 2.25L,S/ 9.70,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,2.25,l,9.7,vivanda,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Inca Kola Botella 2.5L,S/ 9.70,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,2.5,l,9.7,metro,,BEBIDAS GASEOSAS
Gaseosa Coca Cola Botella 2.5L,S/ 9.70,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,2.5,l,9.7,wong,,BEBIDAS GASEOSAS
Pack x2 Gaseosa Big Cola 3L + Gaseosa Oro 3L,S/ 9.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,2.0,g,9.9,metro,,BEBIDAS GASEOSAS
Twopack Gaseosa Schweppes Citrus Botella 1.5L,S/ 9.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,1.5,l,9.9,wong,,BEBIDAS GASEOSAS
Bebida de Coco LAIVE Vio sin Endulzante Tetrapack 946ml,S/ 9.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,9.9,vivanda,LAIVE,BEBIDAS GASEOSAS
Bebida Energizante Regular Pack 6 Unidades 300 mL,S/ 9.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,6.0,un,9.9,tottus,VOLT,BEBIDAS GASEOSAS
Twopack Gaseosa Schweppes Ginger Ale Botella 1.5L,S/ 9.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,1.5,l,9.9,wong,,BEBIDAS GASEOSAS
Twopack Gaseosa Schweppes Ginger Ale Botella 1.5L,S/ 9.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,1.5,l,9.9,metro,,BEBIDAS GASEOSAS
Twopack Gaseosa Schweppes Citrus Botella 1.5L,S/ 9.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,1.5,l,9.9,metro,,BEBIDAS GASEOSAS
Pack Evervess Mixers: Ginger Ale 1.5L + Tónica 1.5L,S/ 9.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,1.5,l,9.9,metro,,BEBIDAS GASEOSAS
Pack Evervess Mixers: Ginger Ale 1.5L + Tónica 1.5L,S/ 9.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,1.5,l,9.9,wong,,BEBIDAS GASEOSAS
Ginger Ale Evervess Two Pack 1.5 L c/u,S/ 9.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,1.5,l,9.9,metro,,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sin Azúcar Botella 300ml,S/ 10.00,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,300.0,ml,10.0,metro,,BEBIDAS GASEOSAS
Sixpack Gaseosa Coca Cola Sin Azúcar Botella 300ml,S/ 10.00,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,300.0,ml,10.0,wong,,BEBIDAS GASEOSAS
Bebida de Almendra NATURE'S HEART Sin Azúcar Caja 946ml,S/ 10.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,10.5,vivanda,NATURE'S HEART,BEBIDAS GASEOSAS
Bebida de Coco NATURES HEART sin Azúcar Botella 946ml,S/ 10.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,10.5,vivanda,NATURE'S HEART,BEBIDAS GASEOSAS
Tropical Pack 6 Unidades 500 mL,S/ 10.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,6.0,un,10.9,tottus,GATORADE,BEBIDAS GASEOSAS
Twopack Gaseosa Pepsi Lata 355 ml,S/ 11.00,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,355.0,ml,11.0,wong,,BEBIDAS GASEOSAS
Twopack Gaseosa Pepsi Regular Botella 1.5L,S/ 11.00,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,1.5,l,11.0,wong,,BEBIDAS GASEOSAS
Gaseosa COCA COLA Original Botella 3L,S/ 11.30,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,3.0,l,11.3,vivanda,COCA COLA,BEBIDAS GASEOSAS
Gaseosa SCHWEPPES Citrus Botella 1.5 L Two Pack,S/ 11.30,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.5,l,11.3,vivanda,SCHWEPPES,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Sabor Original Botella 3L,S/ 11.30,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,3.0,l,11.3,vivanda,INCA KOLA,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Botella 3L,S/ 11.40,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,11.4,vega,Inca Kola,BEBIDAS GASEOSAS
Gaseosa Sabor Original 3 L,S/ 11.60,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,11.6,tottus,INCA KOLA,BEBIDAS GASEOSAS
Gaseosa 3 L,S/ 11.60,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,11.6,tottus,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Inca Kola Sabor Original Botella 3L,S/ 11.60,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,11.6,wong,,BEBIDAS GASEOSAS
Gaseosa Coca Cola Sabor Original Botella 3L,S/ 11.60,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,11.6,wong,,BEBIDAS GASEOSAS
Gaseosa Coca Cola Sabor Original Botella 3L,S/ 11.60,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,11.6,metro,,BEBIDAS GASEOSAS
Gaseosa Inca Kola Sabor Original Botella 3L,S/ 11.60,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,11.6,metro,,BEBIDAS GASEOSAS
Pack Gaseosa: Coca Cola Sin Azúcar 1.5L + Inca Kola Sin Azúcar 1.5L,S/ 11.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,1.5,l,11.9,wong,,BEBIDAS GASEOSAS
Twopack Gaseosa Coca Cola Sin Azúcar Botella 1.5L,S/ 11.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,1.5,l,11.9,wong,,BEBIDAS GASEOSAS
Gaseosa COCA COLA Sin Azúcar 2Pack Botella 1.5L,S/ 11.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.5,l,11.9,vivanda,COCA COLA,BEBIDAS GASEOSAS
Pack Gaseosa: Coca Cola Sin Azúcar 1.5L + Inca Kola Sin Azúcar 1.5L,S/ 11.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,1.5,l,11.9,metro,,BEBIDAS GASEOSAS
Bebida de Almendras NATURE'S HEART Almendra y Coco Caja 946ml,S/ 12.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,12.5,vivanda,NATURE'S HEART,BEBIDAS GASEOSAS
Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml Paquete 6un,S/ 12.70,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,12.7,vivanda,GATORADE,BEBIDAS GASEOSAS
Sixpack Gaseosa Fanta Botella 500ml,S/ 13.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,13.5,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Sprite Lima Limón Botella 500ml,S/ 13.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,13.5,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Fanta Kola Inglesa Botella 500ml,S/ 13.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,13.5,wong,,BEBIDAS GASEOSAS
Gaseosa Fanta Naranja Botella 500 ml Pack 6 unid,S/ 13.60,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,13.6,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Sprite Botella 500ml,S/ 13.60,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,13.6,wong,,BEBIDAS GASEOSAS
Bebida de Avena ORASI Caja 1L,S/ 14.60,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.0,l,14.6,vivanda,ORASI,BEBIDAS GASEOSAS
Gaseosa Pepsi Mix Two + Pack Pepsi Botella 3 L + 7up Botella 3 L,S/ 14.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,14.9,wong,,BEBIDAS GASEOSAS
Gaseosa Pepsi Mix Two + Pack Pepsi Botella 3 L + 7up Botella 3 L,S/ 14.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,14.9,metro,,BEBIDAS GASEOSAS
Gaseosa COCA COLA Sabor Original Botella 500ml Six Pack,S/ 15.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,15.0,vivanda,COCA COLA,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sabor Original Botella 500ml,S/ 15.00,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,500.0,ml,15.0,metro,,BEBIDAS GASEOSAS
Gaseosa Coca Cola Sin Azúcar Botella 500ml Pack 6un,S/ 15.00,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,15.0,wong,,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Sabor Original Botella 500ml Six Pack,S/ 15.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,15.0,vivanda,INCA KOLA,BEBIDAS GASEOSAS
Gaseosa Coca Cola Sin Azúcar Botella 500ml Pack 6un,S/ 15.00,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,500.0,ml,15.0,metro,,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sin Azúcar Botella 500ml,S/ 15.00,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,15.0,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Coca Cola Sabor Original Botella 500ml,S/ 15.00,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,500.0,ml,15.0,wong,,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Sin Azúcar Botella 500ml Paquete 6un,S/ 15.00,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,500.0,ml,15.0,vivanda,INCA KOLA,BEBIDAS GASEOSAS
Sixpack Gaseosa Coca Cola Sabor Original Botella 500ml,S/ 15.00,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,500.0,ml,15.0,metro,,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sin Azúcar Botella 500ml,S/ 15.00,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,500.0,ml,15.0,metro,,BEBIDAS GASEOSAS
Six Pack de Gaseosa Sabor Original de 500 mL,S/ 15.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,500.0,ml,15.5,tottus,INCA KOLA,BEBIDAS GASEOSAS
Bebida Vegetal NOT MILK Low Fat Caja 1L,S/ 15.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.0,l,15.9,vivanda,POWER NATURE,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sabor Original Botella 300ml,S/ 16.40,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,300.0,ml,16.4,metro,,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sabor Original Botella 300ml,S/ 16.40,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,300.0,ml,16.4,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Coca Cola Sabor Original Botella 300ml,S/ 16.40,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,300.0,ml,16.4,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Coca Cola Sin Azúcar Botella 300ml,S/ 16.40,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,300.0,ml,16.4,wong,,BEBIDAS GASEOSAS
Sixpack Gaseosa Inca Kola Sin Azúcar Botella 300ml,S/ 16.40,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,300.0,ml,16.4,wong,,BEBIDAS GASEOSAS
Tripack de Gaseosa Sevenup Concordia Naranja y Concordia Piña 3 L,S/ 17.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,17.5,tottus,PEPSI,BEBIDAS GASEOSAS
Twopack Gaseosa Coca Cola Sabor Original Botella 2.5L,S/ 17.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,2.5,l,17.9,wong,,BEBIDAS GASEOSAS
Gaseosa PEPSI + 7UP + CONCORDIA Naranja Botella 3L Paquete 3un,S/ 18.20,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,3.0,l,18.2,vivanda,PEPSI,BEBIDAS GASEOSAS
Gaseosa Pepsi + 7Up + Concordia Sabor Piña Pack 3 Botellas de 3 L c/u,S/ 18.20,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,18.2,wong,,BEBIDAS GASEOSAS
Tripack 7up + Concordia Naranja + Pepsi 3 L c/u,S/ 18.20,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,18.2,metro,,BEBIDAS GASEOSAS
Gaseosa Pepsi + 7Up + Concordia Sabor Piña Pack 3 Botellas de 3 L c/u,S/ 18.20,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,18.2,metro,,BEBIDAS GASEOSAS
Bebida de Avena NATURES HEART Caja 946ml Paquete 2un,S/ 18.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,18.5,vivanda,NATURE'S HEART,BEBIDAS GASEOSAS
Bebida de Almendra sin Azúcar NATURES HEART Caja 946ml Paquete 2un,S/ 18.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,18.5,vivanda,NATURE'S HEART,BEBIDAS GASEOSAS
Mix de Gaseosas Botella 3L: Fanta + Fanta Kola Inglesa + Sprite,S/ 18.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,18.9,metro,,BEBIDAS GASEOSAS
Gaseosa Naranja 3 L Kola Inglesa 3 L y Sprite Lima-Limón 3 L,S/ 18.90,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,18.9,tottus,FANTA,BEBIDAS GASEOSAS
Mix de Gaseosas Botella 3L: Fanta + Fanta Kola Inglesa + Sprite,S/ 18.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,18.9,wong,,BEBIDAS GASEOSAS
Gaseosa BIG COLA Botella 1.035L x 6u,S/ 19.20,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,1.035,l,19.2,vega,Big Cola,BEBIDAS GASEOSAS
Pack x12 Gaseosa Botella 300ml: Coca Cola + Inca Kola + Fanta + Sprite,S/ 19.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,12.0,g,19.5,wong,,BEBIDAS GASEOSAS
Bebida Rehidratante SUEROX Surtido Botella 630ml Paquete 4un,S/ 19.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,630.0,ml,19.5,vivanda,SUEROX,BEBIDAS GASEOSAS
+ Inca Kola Two Pack 2 Unidades 3 L,S/ 20.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,2.0,un,20.5,tottus,COCA COLA,BEBIDAS GASEOSAS
Gaseosa COCA COLA Sabor Original Botella 3L Two Pack,S/ 20.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,3.0,l,20.5,vivanda,COCA COLA,BEBIDAS GASEOSAS
Gaseosa COCA COLA + INCA KOLA Botella 3L Paquete 2un,S/ 20.50,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,3.0,l,20.5,vivanda,COCA COLA,BEBIDAS GASEOSAS
Gaseosa Coca-Cola Original 3 Lt Twopack,S/ 20.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,20.5,tottus,COCA COLA,BEBIDAS GASEOSAS
Pack Gaseosa: Coca Cola 3L + Inca Kola 3L,S/ 20.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,20.5,wong,,BEBIDAS GASEOSAS
Pack Evervess Mixers: 2un Ginger Ale 1.5L + 2un Tónica 1.5L,S/ 23.80,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,2.0,un,23.8,wong,,BEBIDAS GASEOSAS
Gaseosa FANTA Kola Inglesa Botella 500ml Paquete 12u,S/ 24.00,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,500.0,ml,24.0,vega,Fanta,BEBIDAS GASEOSAS
Tripack de Gaseosas: 3 L Fanta 3 L y Sprite 3 L,S/ 24.30,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,24.3,tottus,INCA KOLA,BEBIDAS GASEOSAS
Mix de Gaseosas Botella 3L: Inca Kola + Fanta + Sprite,S/ 24.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,24.5,wong,,BEBIDAS GASEOSAS
Mix de Gaseosas Botella 3L: Inca Kola + Fanta + Sprite,S/ 24.50,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,24.5,metro,,BEBIDAS GASEOSAS
Gaseosa FANTA Naranja 500ml Paquete 12u,S/ 26.40,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,500.0,ml,26.4,vega,Fanta,BEBIDAS GASEOSAS
Mix de Gaseosas Botella 3L: Coca Cola + Inca Kola + Fanta,S/ 26.50,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,26.5,wong,,BEBIDAS GASEOSAS
Four Pack de Bebida Energizante Sin Azúcar de 250 mL,S/ 28.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,250.0,ml,28.5,tottus,RED BULL,BEBIDAS GASEOSAS
Bebida Energizante Pack 4 Unidades 250 mL,S/ 28.50,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,4.0,un,28.5,tottus,RED BULL,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Botella 600ml Pack 12 Und,S/ 29.20 6%,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,600.0,ml,29.2,vega,Inca Kola,BEBIDAS GASEOSAS
Gaseosa GUARANÁ Botella 450ml Paquete 15u,S/ 30.00,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,450.0,ml,30.0,vega,Guarana,BEBIDAS GASEOSAS
Gaseosa: 1 Inca Kola 3 L + 2 Coca-Cola Sabor Original 3 L,S/ 30.30,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,30.3,tottus,COCA COLA,BEBIDAS GASEOSAS
Pack de Gaseosa Coca-Cola Sabor Original 3 L + Inka Kola Sabor Original 3 L,S/ 30.30,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,3.0,l,30.3,tottus,INCA KOLA,BEBIDAS GASEOSAS
Gaseosa Coca Cola Original 3L + Gaseosa Inca Kola Original 3L 2un,S/ 30.30,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,30.3,metro,,BEBIDAS GASEOSAS
Gaseosa INCA KOLA Botella 3L Paquete 4u,S/ 39.80 11%,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,39.8,vega,Inca Kola,BEBIDAS GASEOSAS
Fourpack Gaseosa Inca Kola Sabor Original Botella 3L,S/ 40.90,wong,BEBIDAS GASEOSAS,2024-12-04 20:55:03.697733,3.0,l,40.9,wong,,BEBIDAS GASEOSAS
Fourpack Gaseosa Inca Kola Sabor Original Botella 3L,S/ 40.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,40.9,metro,,BEBIDAS GASEOSAS
Fourpack Gaseosa Coca Cola Sabor Original Botella 3L,S/ 40.90,metro,BEBIDAS GASEOSAS,2024-12-04 22:25:56.074166,3.0,l,40.9,metro,,BEBIDAS GASEOSAS
Gaseosa BIG COLA Botella 3.03L Paquete 6un,S/ 41.40,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.03,l,41.4,vega,Oro,BEBIDAS GASEOSAS
Bebida de Almendra NATURE'S HEART sin Azúcar 946ml Paquete 6un,S/ 47.90,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,946.0,ml,47.9,vivanda,NATURE'S HEART,BEBIDAS GASEOSAS
2X Agua Sin Gas Bidon 20L,S/ 51,tottus,BEBIDAS GASEOSAS,2024-12-04 14:00:22.010141,20.0,l,51.0,tottus,SAN LUIS,BEBIDAS GASEOSAS
Gaseosa COCA COLA Botella 3L Paquete 4u,,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,3.0,l,,vega,Coca Cola,BEBIDAS GASEOSAS
Gaseosa GUARANA Botella 2L x 6u,,vega,BEBIDAS GASEOSAS,2024-12-04 14:47:37.603405,2.0,l,,vega,Guarana,BEBIDAS GASEOSAS
Gaseosa EVERVESS Ginger Ale Botella 1.5L Pack 2un,,vivanda,BEBIDAS GASEOSAS,2024-12-04 18:19:24.589592,1.5,l,,vivanda,EVERVESS,BEBIDAS GASEOSAS
