description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Sopa instantánea AJINOMEN Pollo y Verduras Bolsa 80g,S/ 1.60,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,80.0,g,Sopa instantánea AJINOMEN Pollo y Verduras Bolsa,1.6,vivanda,AJINOMEN,VERDURA PICADA
Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g,S/ 1.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,80.0,g,Sopa Instantánea Ajinomen Sabor Pollo Verduras,1.9,tottus,AJINOMOTO,VERDURA PICADA
Mini PICARAS Clásicas Paquete 46g,S/ 2.00,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,46.0,g,Mini PICARAS Clásicas Paquete,2.0,vivanda,PICARAS,VERDURA PICADA
Sopa Ramen NISSIN Sabor Verdura Bolsa 85g,S/ 2.20,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,85.0,g,Sopa Ramen NISSIN Sabor Verdura Bolsa,2.2,vivanda,NISSIN,VERDURA PICADA
Espinaca Bebé Frescas 150g,S/ 3.20,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,150.0,g,Espinaca Bebé Frescas,3.2,metro,,VERDURA PICADA
Champiñón Picado Paccu 100g,S/ 3.40,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,100.0,g,Champiñón Picado Paccu,3.4,metro,,VERDURA PICADA
Pepinillo Hidropónico Ecologic x un,S/ 3.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,Pepinillo Hidropónico Ecologic,3.7,wong,,VERDURA PICADA
Pepino Holandés Hidropónico de Invernadero Ecologic x unid,S/ 3.80,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,1.0,un,Pepino Holandés Hidropónico de Invernadero Ecologic,3.8,metro,,VERDURA PICADA
Pepino Holandés Hidropónico de Invernadero Ecologic x unid,S/ 3.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,Pepino Holandés Hidropónico de Invernadero Ecologic,3.8,wong,,VERDURA PICADA
Chicha Morada Pasteurizada Wong Botella 500ml,S/ 3.89,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,500.0,ml,Chicha Morada Pasteurizada Wong Botella,3.89,metro,,VERDURA PICADA
Fideo Pastinas de Verduras Montanara 250 g,S/ 4,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,250.0,g,Fideo Pastinas de Verduras Montanara,4.0,tottus,LA MONTANARA,VERDURA PICADA
Pepino Holandés Cuisine & Co 300g,S/ 4.00,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Pepino Holandés Cuisine & Co,4.0,metro,,VERDURA PICADA
Pepino Holandés Cuisine & Co 300g,S/ 4.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,Pepino Holandés Cuisine & Co,4.0,wong,,VERDURA PICADA
Tomate Cherry Bandeja 280 g,S/ 4.10,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,280.0,g,Tomate Cherry Bandeja,4.1,metro,,VERDURA PICADA
Apio en Bastones Ecologic 200g,S/ 4.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Apio en Bastones Ecologic,4.2,wong,,VERDURA PICADA
Berenjena de Invernadero La Huerta Wong x unid,S/ 4.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,Berenjena de Invernadero La Huerta Wong,4.5,wong,,VERDURA PICADA
Pimienta Roja Picada 14.2 g,S/ 4.55,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,14.2,g,Pimienta Roja Picada,4.55,tottus,BADIA,VERDURA PICADA
Pepinillo Holandés Frescas x un,S/ 4.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,Pepinillo Holandés Frescas,4.7,wong,,VERDURA PICADA
Pepinillo Holandés Frescas x un,S/ 4.70,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,1.0,un,Pepinillo Holandés Frescas,4.7,metro,,VERDURA PICADA
Lechuga Romana Viva 300g,S/ 4.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,Lechuga Romana Viva,4.8,wong,,VERDURA PICADA
Espinaca Bebé Frescas 150g,S/ 4.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,150.0,g,Espinaca Bebé Frescas,4.8,wong,,VERDURA PICADA
Mix Verduras FRUTO DE ORO Lata 184g,S/ 4.90,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,184.0,g,Mix Verduras FRUTO DE ORO Lata,4.9,vivanda,FRUTO DE ORO,VERDURA PICADA
Champiñón Entero Paccu 150g,S/ 4.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,150.0,g,Champiñón Entero Paccu,4.9,metro,,VERDURA PICADA
Champiñón Entero Cuisine & Co 200g,S/ 4.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,200.0,g,Champiñón Entero Cuisine & Co,4.9,metro,,VERDURA PICADA
Champiñón Picado BELL'S FRESCOS Bandeja 200g,S/ 5.19,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,200.0,g,Champiñón Picado BELL'S FRESCOS Bandeja,5.19,vivanda,BELL'S FRESCOS,VERDURA PICADA
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 5.40,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja,5.4,metro,,VERDURA PICADA
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 5.40,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja,5.4,wong,,VERDURA PICADA
Berenjena Baby Ecologic 3un,S/ 5.40,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,3.0,un,Berenjena Baby Ecologic,5.4,wong,,VERDURA PICADA
Galletas PICARAS Clásicas Paquete 6un,S/ 5.50,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,6.0,un,Galletas PICARAS Clásicas Paquete,5.5,vivanda,PICARAS,VERDURA PICADA
Espinaca Picada en Porciones Congelada Green Food 400g,S/ 5.52,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,Espinaca Picada en Porciones Congelada Green Food,5.52,wong,,VERDURA PICADA
Espinaca Picada en Porciones Congelada Green Food 400g,S/ 5.52,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,400.0,g,Espinaca Picada en Porciones Congelada Green Food,5.52,metro,,VERDURA PICADA
Espinaca Frescas 400g,S/ 5.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,400.0,g,Espinaca Frescas,5.9,metro,,VERDURA PICADA
Trocitos En Salsa Pollo Y Verduras Adulto 290 gr,S/ 5.90,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,290.0,g,Trocitos En Salsa Pollo Y Verduras Adulto r,5.9,tottus,RICOCAN,VERDURA PICADA
Champiñones Picados Cuisine & Co 200g,S/ 5.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,200.0,g,Champiñones Picados Cuisine & Co,5.9,metro,,VERDURA PICADA
Setas Solis Bandeja 200g,S/ 5.99,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Setas Solis Bandeja,5.99,wong,,VERDURA PICADA
Comida para Perros RICOCAN Adultos Sabor a Trocitos de Pollo y verduras Lata 290gr,S/ 6.00,vega,VERDURA PICADA,2024-12-04 14:16:13.803038,290.0,g,Comida para Perros RICOCAN Adultos Sabor a Trocitos de Pollo y verduras Lata r,6.0,vega,Ricocan,VERDURA PICADA
Galletas PICARAS Fresa Pasión Bañadas en Chocolate Paquete 6un,S/ 6.00,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,6.0,un,Galletas PICARAS Fresa Pasión Bañadas en Chocolate Paquete,6.0,vivanda,PICARAS,VERDURA PICADA
Pasta Precocida Cup Noodles Verduras 67g,S/ 6,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,67.0,g,Pasta Precocida Cup Noodles Verduras,6.0,tottus,NISSIN,VERDURA PICADA
Champiñón Mixtura Gourmet Cuisine & Co 400g,S/ 6.20,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,400.0,g,Champiñón Mixtura Gourmet Cuisine & Co,6.2,metro,,VERDURA PICADA
Pepinillo Japonés La Huerta 420g,S/ 6.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,420.0,g,Pepinillo Japonés La Huerta,6.2,wong,,VERDURA PICADA
Zanahoria Baby Hidropónica Ecologic 250g,S/ 6.20,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,250.0,g,Zanahoria Baby Hidropónica Ecologic,6.2,metro,,VERDURA PICADA
Zanahoria Rallada Ecologic 300g,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,Zanahoria Rallada Ecologic,6.3,wong,,VERDURA PICADA
Zanahoria Rallada Ecologic 300g,S/ 6.30,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Zanahoria Rallada Ecologic,6.3,metro,,VERDURA PICADA
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja,6.3,wong,,VERDURA PICADA
Espinaca Frescas 400g,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,Espinaca Frescas,6.3,wong,,VERDURA PICADA
Bulbo de Hinojo La Huerta Wong Bandeja 2 unid,S/ 6.30,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,2.0,un,Bulbo de Hinojo La Huerta Wong Bandeja,6.3,wong,,VERDURA PICADA
Garbanzo Precocido Guva 500g,S/ 6.49,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,500.0,g,Garbanzo Precocido Guva,6.49,metro,,VERDURA PICADA
Hongos Ostra Willka Bandeja 200g,S/ 6.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Hongos Ostra Willka Bandeja,6.5,wong,,VERDURA PICADA
Choclo Dulce Desgranado Valle Fértil 248 g,S/ 6.50,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,248.0,g,Choclo Dulce Desgranado Valle Fértil,6.5,tottus,VALLE FERTIL,VERDURA PICADA
Pina Picada BELL'S FRESCOS Bandeja 300g,S/ 6.50,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,300.0,g,Pina Picada BELL'S FRESCOS Bandeja,6.5,vivanda,BELL'S FRESCOS,VERDURA PICADA
Bebida de Chicha Morada Light Golden Botella 485ml,S/ 6.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,485.0,ml,Bebida de Chicha Morada Light Golden Botella,6.5,metro,,VERDURA PICADA
Bebida de Chicha Morada Golden Botella 485ml,S/ 6.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,485.0,ml,Bebida de Chicha Morada Golden Botella,6.5,metro,,VERDURA PICADA
Champiñones Crimini Enteros Cuisine & Co 200g,S/ 6.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Champiñones Crimini Enteros Cuisine & Co,6.5,wong,,VERDURA PICADA
Champiñones Crimini Enteros Cuisine & Co 200g,S/ 6.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,200.0,g,Champiñones Crimini Enteros Cuisine & Co,6.5,metro,,VERDURA PICADA
Pimiento Hidropónico Don Miguel 2un,S/ 6.70,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,2.0,un,Pimiento Hidropónico Don Miguel,6.7,metro,,VERDURA PICADA
Sopa Instantánea Sabor Carne Verduras Picante Nong Shim 120g,S/ 6.70,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,120.0,g,Sopa Instantánea Sabor Carne Verduras Picante Nong Shim,6.7,tottus,NONGSHIM,VERDURA PICADA
Ensalada Parrillera Ecologic x 400 g,S/ 6.70,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,400.0,g,Ensalada Parrillera Ecologic x,6.7,wong,,VERDURA PICADA
Champiñones Picados Paccu 200g,S/ 6.70,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,200.0,g,Champiñones Picados Paccu,6.7,metro,,VERDURA PICADA
Zucchini Baby Ecologic 3un,S/ 6.80,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,3.0,un,Zucchini Baby Ecologic,6.8,wong,,VERDURA PICADA
Galletas PICARAS Extremas Paquete 6un,S/ 6.80,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,6.0,un,Galletas PICARAS Extremas Paquete,6.8,vivanda,PICARAS,VERDURA PICADA
Zucchini Baby Ecologic 3un,S/ 6.80,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,3.0,un,Zucchini Baby Ecologic,6.8,metro,,VERDURA PICADA
Ají Jalapeño Ecologic 250g,S/ 6.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,Ají Jalapeño Ecologic,6.9,wong,,VERDURA PICADA
Choclito Baby Ecologic 250g,S/ 6.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,250.0,g,Choclito Baby Ecologic,6.9,wong,,VERDURA PICADA
Champiñones Enteros Paccu Bandeja 200g,S/ 6.90,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Champiñones Enteros Paccu Bandeja,6.9,wong,,VERDURA PICADA
Ají Jalapeño Ecologic 250g,S/ 6.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,250.0,g,Ají Jalapeño Ecologic,6.9,metro,,VERDURA PICADA
Choclito Baby Ecologic 250g,S/ 6.90,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,250.0,g,Choclito Baby Ecologic,6.9,metro,,VERDURA PICADA
Champiñones Picados Paccu 200g,S/ 7.00,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Champiñones Picados Paccu,7.0,wong,,VERDURA PICADA
Champiñones Crimini Enteros Paccu Bandeja 200g,S/ 7.20,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,200.0,g,Champiñones Crimini Enteros Paccu Bandeja,7.2,wong,,VERDURA PICADA
Pepinillo Premium La Huerta x unid,S/ 7.40,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,1.0,un,Pepinillo Premium La Huerta,7.4,wong,,VERDURA PICADA
Melón en Trozos Natifrut 280g,S/ 7.49,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,280.0,g,Melón en Trozos Natifrut,7.49,metro,,VERDURA PICADA
Sandía en Trozos Natifrut 280g,S/ 7.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,Sandía en Trozos Natifrut,7.49,wong,,VERDURA PICADA
Melón en Trozos Natifrut 280g,S/ 7.49,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,280.0,g,Melón en Trozos Natifrut,7.49,wong,,VERDURA PICADA
Verduras Wok Mix BELL'S Bolsa 500g,S/ 7.49,vivanda,VERDURA PICADA,2024-12-04 17:58:31.646357,500.0,g,Verduras Wok Mix BELL'S Bolsa,7.49,vivanda,BELL'S,VERDURA PICADA
Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja 300 g,S/ 7.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja,7.5,metro,,VERDURA PICADA
Apio Prelavado Viva 300g,S/ 7.50,metro,VERDURA PICADA,2024-12-04 21:50:49.809830,300.0,g,Apio Prelavado Viva,7.5,metro,,VERDURA PICADA
Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja 300 g,S/ 7.50,wong,VERDURA PICADA,2024-12-04 19:59:47.455010,300.0,g,Tomate Cherry Hidropónico de Invernadero Don Miguel Bandeja,7.5,wong,,VERDURA PICADA
Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,VERDURA PICADA,2024-12-04 14:16:13.803038,125.0,g,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa r,7.8,vega,INKA CHIPS,VERDURA PICADA
Fideo Fussilli de Verduras 500 g,S/ 7.80,tottus,VERDURA PICADA,2024-12-04 13:41:09.765627,500.0,g,Fideo Fussilli de Verduras,7.8,tottus,LA MONTANARA,VERDURA PICADA
