description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Bebida de Coco NATURES HEART sin Azúcar Botella 946ml,S/ 10.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Coco NATURES HEART sin Azúcar Botella,10.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Tortillas de Maíz Saniito 12un,S/ 10.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,12.0,un,Tortillas de Maíz Saniito,10.6,metro,,CEBADA TOSTADA SOLUBLE
"Bruschetas Chips Maretti Tomate, Aceituna y Orégano 150g",S/ 10.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,150.0,g,"Bruschetas Chips Maretti Tomate, Aceituna y Orégano",10.6,metro,,CEBADA TOSTADA SOLUBLE
Bruschetas Chips Maretti Mediterráneas 150g,S/ 10.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,150.0,g,Bruschetas Chips Maretti Mediterráneas,10.6,metro,,CEBADA TOSTADA SOLUBLE
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3.78 lt",S/ 10.63,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,3.78,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",10.63,metro,,CEBADA TOSTADA SOLUBLE
Mostaza B&D Frasco 425 g + Kétchup B&D Frasco 425 g,S/ 10.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,425.0,g,Mostaza B&D Frasco  + Kétchup B&D Frasco,10.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Almendra Vainilla Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Almendra Vainilla Nature's Heart Sin Azúcar Caja,10.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Coco Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Coco Nature's Heart Sin Azúcar Caja,10.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Avena Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Avena Nature's Heart Sin Azúcar Caja,10.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Almendra Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Almendra Nature's Heart Sin Azúcar Caja,10.9,metro,,CEBADA TOSTADA SOLUBLE
Tortilla de Trigo Tía Rosa 10un.,S/ 11.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Tortilla de Trigo Tía Rosa .,11.5,metro,,CEBADA TOSTADA SOLUBLE
Cebada Instantánea ECCO Lata 170g,S/ 11.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,170.0,g,Cebada Instantánea ECCO Lata,11.5,vivanda,ECCO,CEBADA TOSTADA SOLUBLE
Tortillas de Maíz Saniito 8un,S/ 11.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,8.0,un,Tortillas de Maíz Saniito,11.6,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Coco Laive Vio Caja 946ml,S/ 11.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Coco Laive Vio Caja,11.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Coco Laive Vio Sin Endulzar Caja 946ml,S/ 11.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Coco Laive Vio Sin Endulzar Caja,11.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Almendra Laive Vio Sin Endulzar Caja 946ml,S/ 11.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,946.0,ml,Bebida de Almendra Laive Vio Sin Endulzar Caja,11.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Almendra LAIVE Vio Tetrapack 946ml,S/ 12.00,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Almendra LAIVE Vio Tetrapack,12.0,vivanda,LAIVE,CEBADA TOSTADA SOLUBLE
Tortilla de Maíz Tía Rosa 10un.,S/ 12.20,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Tortilla de Maíz Tía Rosa .,12.2,metro,,CEBADA TOSTADA SOLUBLE
Mostaza Heinz Doy Pack 368 g,S/ 12.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,368.0,g,Mostaza Heinz Doy Pack,12.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Coco y Vainilla NATURE'S HEART sin Azúcar Caja 946ml,S/ 12.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Coco y Vainilla NATURE'S HEART sin Azúcar Caja,12.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Bebida de Almendras NATURE'S HEART Almendra y Coco Caja 946ml,S/ 12.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Almendras NATURE'S HEART Almendra y Coco Caja,12.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Cebada Instantánea Ecco 170g,S/ 12.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,170.0,g,Cebada Instantánea Ecco,12.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante GATORADE Sabores Surtidos Botella 500ml Paquete 6un,S/ 12.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,500.0,ml,Bebida Rehidratante GATORADE Sabores Surtidos Botella  Paquete,12.7,vivanda,GATORADE,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml Paquete 6un,S/ 12.70,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,500.0,ml,Bebida Rehidratante GATORADE Tropical Fruit Botella  Paquete,12.7,vivanda,GATORADE,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante Gatorade Pack 6 Unid x 500ml,S/ 12.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,6.0,un,Bebida Rehidratante Gatorade Pack  x,12.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante Gatorade Monosabor Pack 6 Unid x 500ml,S/ 12.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,6.0,un,Bebida Rehidratante Gatorade Monosabor Pack  x,12.9,metro,,CEBADA TOSTADA SOLUBLE
Tortillas de Trigo Tía Rosa 425g,S/ 13.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,425.0,g,Tortillas de Trigo Tía Rosa,13.5,metro,,CEBADA TOSTADA SOLUBLE
Mostaza HEINZ Doypack 368g,S/ 13.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,368.0,g,Mostaza HEINZ Doypack,13.9,vivanda,HEINZ,CEBADA TOSTADA SOLUBLE
Bebida Instantánea de Cebada ECCO Doypack 250g,S/ 13.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,250.0,g,Bebida Instantánea de Cebada ECCO Doypack,13.9,vivanda,ECCO,CEBADA TOSTADA SOLUBLE
Tortillas de Trigo Tía Rosa Burrera 465g,S/ 13.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,465.0,g,Tortillas de Trigo Tía Rosa Burrera,13.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Avena ORASI Caja 1L,S/ 14.60,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,1.0,l,Bebida de Avena ORASI Caja,14.6,vivanda,ORASI,CEBADA TOSTADA SOLUBLE
Bebida de Soya SOY VIDA Concentrada Sixpack Lata 390gr,S/ 14.80,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,390.0,g,Bebida de Soya SOY VIDA Concentrada Sixpack Lata r,14.8,vega,Soy Vida,CEBADA TOSTADA SOLUBLE
Twelvepack Galletas de Maíz Salmas Horneadas 18g,S/ 14.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,18.0,g,Twelvepack Galletas de Maíz Salmas Horneadas,14.9,metro,,CEBADA TOSTADA SOLUBLE
Palitos Mini Pizza La Mole Bolsa 100 g,S/ 15.00,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,100.0,g,Palitos Mini Pizza La Mole Bolsa,15.0,metro,,CEBADA TOSTADA SOLUBLE
Bebida Energizante MONSTER Zero Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Zero Lata  x 2u,15.0,vega,MONSTER,CEBADA TOSTADA SOLUBLE
Bebida Energizante MONSTER Ultra Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Ultra Lata  x 2u,15.0,vega,MONSTER,CEBADA TOSTADA SOLUBLE
Bebida Energizante MONSTER Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Lata  x 2u,15.0,vega,MONSTER,CEBADA TOSTADA SOLUBLE
Bebida Energizante MONSTER Mango Loco Lata 473ml x 2u,S/ 15.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,473.0,ml,Bebida Energizante MONSTER Mango Loco Lata  x 2u,15.0,vega,MONSTER,CEBADA TOSTADA SOLUBLE
Palitos Al Olivo La Mole 100g,S/ 15.00,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,100.0,g,Palitos Al Olivo La Mole,15.0,metro,,CEBADA TOSTADA SOLUBLE
Bebida Vegetal NOT MILK Low Fat Caja 1L,S/ 15.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,1.0,l,Bebida Vegetal NOT MILK Low Fat Caja,15.9,vivanda,POWER NATURE,CEBADA TOSTADA SOLUBLE
Tostadas Sin Gluten Santiveri Noglut 100g,S/ 15.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,100.0,g,Tostadas Sin Gluten Santiveri Noglut,15.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Cranberry Bajo en Calorías Cuisine & Co Botella 1.89L,S/ 15.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,1.89,l,Bebida de Cranberry Bajo en Calorías Cuisine & Co Botella,15.9,metro,,CEBADA TOSTADA SOLUBLE
Tostadas sin Gluten NOGLUT Paquete 100g,S/ 16.00,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,100.0,g,Tostadas sin Gluten NOGLUT Paquete,16.0,vivanda,NOGLUT,CEBADA TOSTADA SOLUBLE
Bebida Light OCEAN SPRAY Cranberry Caja 1L,S/ 17.00,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,1.0,l,Bebida Light OCEAN SPRAY Cranberry Caja,17.0,vivanda,OCEAN SPRAY,CEBADA TOSTADA SOLUBLE
Cebada Instantánea Ecco 250g,S/ 17.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,250.0,g,Cebada Instantánea Ecco,17.6,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Avena NATURES HEART Caja 946ml Paquete 2un,S/ 18.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Avena NATURES HEART Caja  Paquete,18.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Bebida de Almendra sin Azúcar NATURES HEART Caja 946ml Paquete 2un,S/ 18.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Almendra sin Azúcar NATURES HEART Caja  Paquete,18.5,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Bebida de Almendra LAIVE Vio Caja 946ml Paquete 2un,S/ 18.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Almendra LAIVE Vio Caja  Paquete,18.5,vivanda,LAIVE,CEBADA TOSTADA SOLUBLE
Bebida Instantánea Nescafé Gold Capuccino 10un,S/ 19.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,10.0,un,Bebida Instantánea Nescafé Gold Capuccino,19.5,metro,,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante SUEROX Surtido Botella 630ml Paquete 4un,S/ 19.50,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,630.0,ml,Bebida Rehidratante SUEROX Surtido Botella  Paquete,19.5,vivanda,SUEROX,CEBADA TOSTADA SOLUBLE
Pack x2 Tortilla de Trigo Tía Rosa Paquete 260g,S/ 22.20,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,260.0,g,Pack x2 Tortilla de Trigo Tía Rosa Paquete,22.2,metro,,CEBADA TOSTADA SOLUBLE
Tostadas NATCRACKERS Datiles y Almendras Caja 160g,S/ 22.39,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,160.0,g,Tostadas NATCRACKERS Datiles y Almendras Caja,22.39,vivanda,NATCRACKERS,CEBADA TOSTADA SOLUBLE
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,S/ 22.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,360.0,g,Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja,22.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata 400 gr,S/ 23.10,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,400.0,g,Bebida Instantánea en Polvo Sabor Chocolate Kiwigen Lata r,23.1,metro,,CEBADA TOSTADA SOLUBLE
Pack x2 Tortilla de Maíz Tía Rosa Paquete 255g,S/ 23.40,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,255.0,g,Pack x2 Tortilla de Maíz Tía Rosa Paquete,23.4,metro,,CEBADA TOSTADA SOLUBLE
Tostadas NATCRACKERS Cranberry y Nuez Caja 160g,S/ 25.10,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,160.0,g,Tostadas NATCRACKERS Cranberry y Nuez Caja,25.1,vivanda,NATCRACKERS,CEBADA TOSTADA SOLUBLE
Pack x2 Tortillas de Trigo Tía Rosa Paquete 425g,S/ 25.80,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,425.0,g,Pack x2 Tortillas de Trigo Tía Rosa Paquete,25.8,metro,,CEBADA TOSTADA SOLUBLE
Pack x2 Tortillas de Trigo Tía Rosa Burrera Paquete 465g,S/ 26.60,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,465.0,g,Pack x2 Tortillas de Trigo Tía Rosa Burrera Paquete,26.6,metro,,CEBADA TOSTADA SOLUBLE
Tostadas Bimbo Pack 3 unid: Tostadas Clásicas + Tostadas Integrales,S/ 27.40,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,3.0,un,Tostadas Bimbo Pack : Tostadas Clásicas + Tostadas Integrales,27.4,metro,,CEBADA TOSTADA SOLUBLE
Tripack Tortillas Bimbo Rapiditas Cero Cero 280g,S/ 31.50,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,280.0,g,Tripack Tortillas Bimbo Rapiditas Cero Cero,31.5,metro,,CEBADA TOSTADA SOLUBLE
Hojuelas Integrales Honey Bunches Miel Tostada 340g,S/ 38.90,metro,CEBADA TOSTADA SOLUBLE,2024-12-04 22:21:51.637871,340.0,g,Hojuelas Integrales Honey Bunches Miel Tostada,38.9,metro,,CEBADA TOSTADA SOLUBLE
Bebida de Almendra NATURE'S HEART sin Azúcar 946ml Paquete 6un,S/ 47.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,946.0,ml,Bebida de Almendra NATURE'S HEART sin Azúcar  Paquete,47.9,vivanda,NATURE'S HEART,CEBADA TOSTADA SOLUBLE
Mix de Semillas Tostadas con Miel PLANTERS Envase de Plástico 283g,S/ 59.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,283.0,g,Mix de Semillas Tostadas con Miel PLANTERS Envase de Plástico,59.9,vivanda,PLANTERS,CEBADA TOSTADA SOLUBLE
Mix de Semillas Tostadas PLANTERS Envase de Plástico 292g,S/ 59.90,vivanda,CEBADA TOSTADA SOLUBLE,2024-12-04 18:17:08.593926,292.0,g,Mix de Semillas Tostadas PLANTERS Envase de Plástico,59.9,vivanda,PLANTERS,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml x 12u,S/ 78.00,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mandarina Botella  x 12u,78.0,vega,SUEROX,CEBADA TOSTADA SOLUBLE
Bebida FRUGOS VALLE Fresh Botella 500ml Paquete 12u,,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,500.0,ml,Bebida FRUGOS VALLE Fresh Botella  Paquete 12u,,vega,Frugos,CEBADA TOSTADA SOLUBLE
Bebida FRUGOS VALLE Fresh Fruit Punch Botella 500ml x 12u,,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,500.0,ml,Bebida FRUGOS VALLE Fresh Fruit Punch Botella  x 12u,,vega,Frugos,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante SPORADE Uva Botella 500ml x 2u,,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,500.0,ml,Bebida Rehidratante SPORADE Uva Botella  x 2u,,vega,Sporade,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante GATORADE Blue Pack 12un Botella 500ml,,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,12.0,un,Bebida Rehidratante GATORADE Blue Pack  Botella,,vega,Gatorade,CEBADA TOSTADA SOLUBLE
Bebida Rehidratante GATORADE Apple Ice Pack 12un Botella 500ml,,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,12.0,un,Bebida Rehidratante GATORADE Apple Ice Pack  Botella,,vega,Gatorade,CEBADA TOSTADA SOLUBLE
Bebida Energizante VOLT Gingseng Sin Azúcar Paquete 12u Botella 300ml,,vega,CEBADA TOSTADA SOLUBLE,2024-12-04 14:44:12.813733,300.0,ml,Bebida Energizante VOLT Gingseng Sin Azúcar Paquete 12u Botella,,vega,Volt,CEBADA TOSTADA SOLUBLE
