unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Presentación 0.3 kg aprox.,Melocotón Premium x Kg,S/ 10.90 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.3,kg,10.9
Presentación 1 kg aprox.,Plátano de Isla BELL'S,S/ 5.80 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,5.8
Bandeja 200g,Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,200.0,g,4.29
Presentación 0.2 kg aprox.,Palta Hass,S/ 9.49 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.2,kg,9.49
Bandeja 1un,Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,un,8.99
Bandeja 100g,Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,100.0,g,3.29
Presentación 0.3 kg aprox.,Plátano Bellaco,S/ 5.30 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.3,kg,5.3
Presentación 2 kg aprox.,Piña Hawai,S/ 2.69 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,2.0,kg,2.69
Bolsa 1Kg,Fresa Entera Congelada EL FRUTERO Bolsa 1Kg,S/ 15.50 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,15.5
Paquete 500g,Palta Hass Madura LA CASERITA Empaque 500g,S/ 8.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,8.99
Presentación 0.2 kg aprox.,Manzana Nacional,S/ 7 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.2,kg,7.0
Presentación 1 kg aprox.,Uva Red Globe,S/ 13.49 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,13.49
Bolsa 1Kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTE...",S/ 15.49 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,15.49
Presentación 1 kg aprox.,Chirimoya Cumbe,S/ 10.99 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,10.99
Bandeja 100g,Mix Blueberries Frambuesa BELL'S Bandeja 100g,S/ 8.60 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,100.0,g,8.6
Presentación 0.4 kg aprox.,Mango Haden,S/ 2.80 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.4,kg,2.8
Bolsa 1Kg,Trozos de Piña Golden Congelada EL FRUTERO Bol...,S/ 16.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,16.99
Presentación 2.5 kg aprox.,Piña Golden Madura,S/ 11.90 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,2.5,kg,11.9
Presentación 0.6 kg aprox.,Pepino Melón,S/ 6.49 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.6,kg,6.49
Presentación 0.4 kg aprox.,Lúcuma Madura BELL'S x Kg,S/ 12.90 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.4,kg,12.9
Presentación 0.6 kg aprox.,Mango Kent x kg,S/ 2.40 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.6,kg,2.4
Bandeja 300g,Mix Blueberries Aguaymanto BELL'S Bandeja 300g,S/ 8.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,8.9
Presentación 0.25 kg aprox.,Membrillo,S/ 13.20 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.25,kg,13.2
Presentación 1 kg aprox.,Pitahaya Amarilla x Kg,S/ 21.90 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,21.9
Bolsa 1Kg,"Mix Arándano, Fresa y Frambuesa Congelado EL F...",S/ 20.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,20.9
Presentación 0.25 kg aprox.,Plátano Palillo,S/ 6.70 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.25,kg,6.7
Bandeja 1un,Blueberries BELL'S FRESCOS Paquete 900g,S/ 24.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,un,24.99
Presentación 0.75 kg aprox.,Melocotón para Dulce,S/ 6.90 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.75,kg,6.9
Bolsa 1Kg,Piña en Trozos Congelada BELL'S Bolsa 1kg,S/ 13.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,13.9
Botella 1.8L,Jugo de Naranja ECOFRESH Botella 1.8L,S/ 19.70 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.8,l,19.7
Bolsa 1Kg,Trozos de Papaya Congelada EL FRUTERO Bolsa 1K...,S/ 15.69 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,15.69
Bolsa 1Kg,Mix de Frutas Congeladas BELL'S Bolsa 1kg,S/ 12.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,12.9
Bolsa 1Kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO B...",S/ 16.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,16.99
Bandeja 500g,Piña en Trozos BELL'S Bandeja 500g,S/ 9.89 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,9.89
Botella 1L,Jugo de Naranja ECOFRESH Botella 1L,S/ 12.50 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,12.5
Bandeja 300g,Piña en Trozos BELL'S Bandeja 300g,S/ 6.50 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,6.5
Presentación 0.25 kg aprox.,Carambola Premium,S/ 8.90 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.25,kg,8.9
Bolsa 1Kg,Fresa Juguerías DEL ANDE Bolsa 1Kg,S/ 14.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,14.9
Bandeja 700g,Piña en Trozos BELL'S Bandeja 700g,S/ 13.49 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,700.0,g,13.49
Botella 1L,Jugo Sabor a Naranja ECOFRESH Botella 1L,S/ 13.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,13.9
Bandeja 100g,Aguaymanto BELL'S Bandeja 100g,S/ 1.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,100.0,g,1.99
Bolsa 500g,Pulpa de Maracuyá Congelada FIFU Bolsa 500g,S/ 12.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,12.9
Bolsa 500g,Pulpa de Lúcuma Congelada EL FRUTERO Bolsa 500...,S/ 12.29 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,12.29
Presentación 1 kg aprox.,Sandía Amarilla x kg,S/ 3.49 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,3.49
Bolsa 1Kg,Arándanos Entero Congelado EL FRUTERO Bolsa 1K...,S/ 21.50 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,kg,21.5
Bolsa 500g,Pulpa de Maracuyá Congelada EL FRUTERO Bolsa 5...,S/ 12.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,12.9
Bandeja 250g,Mani tostado cáscara Bandeja 250g,S/ 6.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,250.0,g,6.9
Botella 1L,Jugo Nectar de Toronja ECOFRESH Botella 1L,S/ 14.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,14.99
Paquete 500g,Mango en Trozos Congelado FEST Paquete 500g,S/ 8.70 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,8.7
Botella 1.8L,Jugo Nectar de Naranja ECOFRESH Botella 1.8L,S/ 19.70 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.8,l,19.7
Botella 1L,Jugo de Naranja Mango Maracuya ECOFRESH Botell...,S/ 13.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,13.9
Presentación 0.25 kg aprox.,Cocona,S/ 8.49 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.25,kg,8.49
Botella 3.8L,Jugo Nectar de Naranja ECOFRESH Botella 3.8L,S/ 35.39 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,3.8,l,35.39
Presentación 0.5 kg aprox.,Chirimoya Madura BELL'S x Kg,S/ 10.70 x kg,plaza_vea,TUNA,2024-12-04 13:59:48.544219,0.5,kg,10.7
Bandeja 100g,Zarzamora BELL'S Bandeja 100g,S/ 9.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,100.0,g,9.9
Bandeja 300g,Sandía en Trozos BELL'S Bandeja 300g,S/ 5.69 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,5.69
Bolsa 500g,Pulpa de Mango Congelado EL FRUTERO Bolsa 500g,S/ 9.80 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,9.8
Botella 1L,Jugo KING FRUITS Naranja Botella 1L,S/ 9.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,9.99
Bolsa 500g,Frambuesa Entera EL FRUTERO Bolsa 500g,S/ 28.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,28.99
Paquete 500g,Piña Golden en Trozos Congelada FEST Paquete 5...,S/ 8.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,8.9
Botella 1L,Jugo Nectar de Naranja Zanahoria ECOFRESH Bote...,S/ 12.50 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,12.5
Bandeja 500g,Pitaya Golden SOLEI Bandeja 500g,S/ 12.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,12.9
Bolsa 400g,Frutos del Bosque Enteros GREEN FOOD Bolsa 400...,S/ 16.40 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,400.0,g,16.4
Botella 1.8L,Jugo Nectar Tropical ECOFRESH Botella 1.8L,S/ 19.70 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.8,l,19.7
Bandeja 300g,Papaya en Trozos BELL'S Bandeja 300g,S/ 5.69 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,5.69
Paquete 500g,Arándano Congelado FEST Paquete 500g,S/ 9.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,9.9
Bolsa 500g,Pulpa de Fresa Congelada EL FRUTERO Bolsa 500g,S/ 9.20 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,9.2
Botella 1.8L,Jugo KING FRUITS Naranja Pasteurizada Botella ...,S/ 19.50 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.8,l,19.5
Bolsa 500g,Zumo de Limón Congelado FIFU Bolsa 500g,S/ 9.80 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,9.8
Bandeja 300g,Dátiles Frescos EL DÁTIL Envase 300g,S/ 23.69 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,23.69
Bandeja 500g,Blueberries Frescos AFFRESCARE Bandeja 500g,S/ 14.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,14.9
Bandeja 300g,"Ensalada de Uva, Sandía y Piña BELL'S Bandeja ...",S/ 5.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,5.99
Bandeja 300g,Melón en Trozos BELL'S Bandeja 300g,S/ 5.60 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,5.6
Caja 300g,Mango en Trozos SOLEI Caja 300g,S/ 9.90 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,300.0,g,9.9
Botella 1L,Jugo KING FRUITS Mix fresa y naranja Botella 1...,S/ 9.69 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,1.0,l,9.69
Táper 200g,Dátiles Deshidratado EL DÁTIL Táper 200g,S/ 12.99 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,200.0,g,12.99
Paquete 500g,Fresa entera Congelada FEST Paquete 500g,S/ 9 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,500.0,g,9.0
Botella 475ml,Jugo de Naranja ECOFRESH Botella 475ml,S/ 7.80 un,plaza_vea,TUNA,2024-12-04 13:59:48.544219,475.0,ml,7.8
