unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Bolsa 250gun,Ensalada Col Zanahoria BELL'S FRESCOS Bolsa 25...,S/ 4.69 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,250.0,g,4.69
Frasco 410g,Mantequilla de Maní UNIÓN Frasci 410g,S/ 24 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,410.0,g,24.0
Pote 200g,Mantequilla de Maní LA FLORENCIA Pote 200g,S/ 9.50 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,9.5
Bolsa 500g,Ensalada Jardinera Precocida BELL'S Bolsa 500g,S/ 8.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,500.0,g,8.9
Bolsa 150gun,Ensalada Mix BELL'S FRESCOS Bolsa 150g,S/ 6.59 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,150.0,g,6.59
Bolsa 500gun,Ensalada Americana BELL'S FRESCOS Bolsa 500g,S/ 6.99 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,500.0,g,6.99
Paquete 144g,Galletas Saladas CLUB SOCIAL sabor Mantequilla...,S/ 5.20 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,144.0,g,5.2
Frasco 81g,Sazonador Pops COSTEÑO de Pop Corn Sabor Mante...,S/ 10.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,81.0,g,10.9
Bandeja 500g,Ensalada Rusa BELL'S Bandeja 500g,S/ 9.49 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,500.0,g,9.49
Bandeja 500g,Ensalada Mixta BELL'S Bandeja 500g,S/ 10.99 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,500.0,g,10.99
Bolsa 400g,Mix Ensalada Precocida Congelada GREEN FOOD Bo...,S/ 8.20 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,400.0,g,8.2
Frasco 410g,Mantequilla de Maní SPREAD Chocomaní Frasco 41...,S/ 21.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,410.0,g,21.9
Bolsa 400g,Ensalada Rusa Precocida GREEN FOOD Bolsa 400g,S/ 7.60 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,400.0,g,7.6
Bolsa 80g,Canchita para Microondas ACT II con Mantequill...,S/ 4.60 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,80.0,g,4.6
Caja 175g,Cereal en Barra DYFFERENT Mantequilla de Maní ...,S/ 10.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,175.0,g,10.9
Pote 90g,Crema a Base de Mantequilla LAIVE Pote 90g,S/ 4.60 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,90.0,g,4.6
Táper 150gun,Ensalada Mix Primavera BELL'S FRESCOS Táper 15...,S/ 7.49 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,150.0,g,7.49
Bolsa 280g,Galletas COLOMBINA Butters cookies De mantequi...,S/ 7.60 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,280.0,g,7.6
Frasco 410g,Mantequilla de Maní SPREAD con Miel de Abeja F...,S/ 21.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,410.0,g,21.9
Bolsa 80g,Canchita para Microondas ACT II con Mantequill...,S/ 4.60 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,80.0,g,4.6
Frasco 230g,Mantequila SPREAD 100% Almendras Frasco 230g,S/ 22 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,230.0,g,22.0
Pote 200g,Mantequilla de Almendras LA FLORENCIA Pote 200...,S/ 17.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,17.9
Envase 100gun,Ensalada Mix Personal BELL'S FRESCOS Envase 10...,S/ 5.49 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,100.0,g,5.49
Bandeja 180g,Ensalada Rusa LA FLORENCIA Bandeja 170g,S/ 3.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,180.0,g,3.9
Bandeja 300g,"Ensalada de Uva, Sandía y Piña BELL'S Bandeja ...",S/ 5.99 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,300.0,g,5.99
Pote 170g,Mantequilla de Maní LA PURITA Pote 170g,S/ 9.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,170.0,g,9.9
Caja 240g,Mantequilla LA CHUGURANITA Caja 240g,S/ 23.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,240.0,g,23.9
Bandeja 120g,Ensalada Mix Mediterráneo VIVA Bandeja 120g,S/ 11.99 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,120.0,g,11.99
Frasco 454g,Vinagreta Ranch LUREN para Ensalada Frasco 454...,S/ 8.40 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,454.0,g,8.4
Envase 150gun,Ensalada Mix La Itali BELL'S FRESCOS Envase 15...,S/ 7.49 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,150.0,g,7.49
Envase 150gun,Ensalada Mix La Itali BELL'S FRESCOS Envase 15...,S/ 7.49 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,150.0,g,7.49
Bolsa 85g,Maíz Pop Corn PLANET POP Mantequilla Bolsa 85g,S/ 3.70 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,85.0,g,3.7
Frasco 200g,Mantequilla de Maní THE BUTTER FACTORY Frasco ...,S/ 16.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,16.9
Frasco 240g,Mantequilla de Maní Orgánica WASI Frasco 240g,S/ 23 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,240.0,g,23.0
Pote 250g,Mantequilla con Sal PIAMONTE Pote 250g,S/ 19.80 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,250.0,g,19.8
Bandeja 1un,Ensalada Italiana HOME CHEF Bandeja 1un,S/ 13.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,1.0,un,13.9
Bandeja 120g,Ensalada Mix Primavera VIVA Bandeja 120g,S/ 11.99 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,120.0,g,11.99
Paquete 3un,Maíz Pop Corn PLANET POP Mantequilla Paquete 3...,S/ 10.50 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,3.0,un,10.5
Paquete 400g,Ensalada Rusa LA FLORENCIA 400g,S/ 12.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,400.0,g,12.9
Pote 410g,Mantequilla de Maní LA PURITA Pote 410g,S/ 19.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,410.0,g,19.9
Bandeja 300g,"Ensalada de Melón, Mango y Uva SOLEI Bandeja 3...",S/ 8.79 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,300.0,g,8.79
Frasco 200g,Mantequilla de Almendras THE BUTTER FACTORY Fr...,S/ 31.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,31.9
Pote 170g,Mantequilla de Maní LA PURITA con Cacao Pote 1...,S/ 12.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,170.0,g,12.9
Pote 250g,Mantequilla sin Sal PIAMONTE Pote 250g,S/ 19.80 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,250.0,g,19.8
Bolsa 1un,Ensalada Power HOME CHEF 1un,S/ 13.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,1.0,un,13.9
Paquete 1un,Ensalada a la Brasa ALCA FOOD Pequeña x 1un,S/ 12.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,1.0,un,12.9
Frasco 200g,Mantequilla de Chocomaní THE BUTTER FACTORY Fr...,S/ 21.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,21.9
Sobre 5g,Salvia 4 ESTACIONES Ensalada Sobre 5g,S/ 4.10 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,5.0,g,4.1
Frasco 170g,Aceite en Spray Sabor a Mantequilla OLEICO Fra...,S/ 23.50 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,170.0,g,23.5
Bolsa 85g,Maíz Pop Corn PLANET POP Extra Mantequilla Bol...,S/ 3.70 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,85.0,g,3.7
Pote 12g,Mix Hierbas Ensalada 4 ESTACIONES Pote 12g,S/ 7.70 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,12.0,g,7.7
Frasco 200g,Mantequilla de Chocoalmendras THE BUTTER FACTO...,S/ 33.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,33.9
Paquete 200g,Mantequilla sin Sal PAYSAN BRETON Paquete 200g,S/ 14.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,14.9
Frasco 80g,Sazonador Pop Corn BELL'S Sabor a Mantequilla ...,S/ 10.20 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,80.0,g,10.2
Paquete 3un,Palomitas de Maíz PLANET POP Mantequilla Extre...,S/ 10.50 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,3.0,un,10.5
Paquete 200g,Mantequilla Ligeramente Salada PAYSAN BRETON P...,S/ 25.60 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,25.6
Sobre 5g,Mix Hierbas Ensalada 4 ESTACIONES Sobre 5g,S/ 3.99 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,5.0,g,3.99
Bolsa 200g,Maíz Expandido Pop Corn BUCKY Sabor a Mantequi...,S/ 7 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,200.0,g,7.0
Pote 170g,Mantequilla de Maní LA PURITA Panela Pote 170...,S/ 12.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,170.0,g,12.9
Pote 170g,Mantequilla 100% Cashews LA PURITA Pote 170g,S/ 26.90 un,plaza_vea,MANTEQUILLA ENVASADA,2024-12-04 13:45:11.741261,170.0,g,26.9
