unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Bolsa 3Kg,Comida para Perros RICOCAN Cachorros Razas Peq...,S/ 33.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,3.0,kg,33.5
Vaso 51g,Sopa Instántanea de Carne AJINOMEN Vaso 51g,S/ 3.30 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,51.0,g,3.3
Pouch 1un,Snacks para Perros DOGUITOS Medallones de Carn...,S/ 8.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,1.0,un,8.5
Paquete 4un,Carne de CerdoREDONDOS Sabor Oriental Paquete ...,S/ 22.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,4.0,un,22.5
Paquete 180g,Galletas para Perros GNAWLERS en forma de Hues...,S/ 9.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,180.0,g,9.5
Caja 600g,Mini Hamburguesas OREGON FOODS Carne Angus Caj...,S/ 49.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,600.0,g,49.5
Bolsa 85g,Sopa instantánea MARUCHAN Carne Bolsa 85g,S/ 3.30 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,85.0,g,3.3
Lata 180g,Comida para Perros SUPERCAT Cachorro Todas las...,S/ 3.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,180.0,g,3.9
Bandeja 1un,Lunch Picante de Carne con Arroz LA FLORENCIA ...,S/ 10.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,1.0,un,10.9
Bolsa 8Kg,Comida para Perros DOG CHOW Adultos razas Medi...,S/ 89.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,8.0,kg,89.9
Lata 290g,Comida para Perros SUPERCAN Adulto Carne Lata ...,S/ 5 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,290.0,g,5.0
Lata 330g,Comida para Perros THOR Pate de Carne para Adu...,S/ 4.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,330.0,g,4.9
Bolsa 3Kg,Comida para Perros DOG CHOW Adultos razas Pequ...,S/ 49.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,3.0,kg,49.5
Paquete 100g,Alimento Húmedo para Perros DOG CHOW Cachorros...,S/ 3.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,100.0,g,3.9
Caja 350g,Lasagna DON ITALO de Carne Caja 350g,S/ 22.30 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,350.0,g,22.3
Caja 16un,Empanaditas de Carne IL PASTIFICIO Caja 16un,S/ 22.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,16.0,un,22.9
Bolsa 3Kg,Comida para Perros DOG CHOW Adultos razas Pequ...,S/ 24.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,3.0,kg,24.5
Bolsa 9Kg,"Comida para Gatos RICOCAT Adultos Carne, Salmó...",S/ 92.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,9.0,kg,92.5
Vaso 68g,Sopa Instántanea NISSIN- CUP Noodles Sabor a C...,S/ 6 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,68.0,g,6.0
Bolsa 100g,Aderezo para Carne de Cerdo PIKI Bolsa 100g,S/ 2.40 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,100.0,g,2.4
Bolsa 3Kg,Comida para Perros DOG CHOW Adultos razas Medi...,S/ 49.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,3.0,kg,49.5
Pack 2un,Pack Gaseosa COCA COLA Botella 1L + Empanada d...,S/ 15.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,2.0,un,15.9
Bandeja 500g,Lasagna de Carne IL PASTIFICIO Bandeja 500g,S/ 31.99 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,500.0,g,31.99
Bolsa 8Kg,Comida para Perros RICOCAN Cachorros Razas Peq...,S/ 76.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,8.0,kg,76.9
Bandeja 380g,Lasagna de Carne IL PASTIFICIO Bandeja 380g,S/ 17.99 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,380.0,g,17.99
Bolsa 3Kg,Comida para Perros RICOCAN Cachorros Razas Med...,S/ 33.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,3.0,kg,33.5
Pote 250g,Salsa Artesanal de carne IL PASTIFICIO Pote 25...,S/ 18.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,250.0,g,18.9
Bolsa 500g,Ravioles de Carne DELLA NONA Bolsa 500g,S/ 21.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,500.0,g,21.5
Bandeja 200g,Estofado de Carne BELL'S Bandeja 200g,S/ 8.99 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,200.0,g,8.99
Bolsa 1Kg,"Comida para Gatos RICOCAT Adultos Carne, Salmó...",S/ 14.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,1.0,kg,14.5
Bolsa 1Kg,Comida para Perros RICOCAN Cachorros Razas Peq...,S/ 12.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,1.0,kg,12.5
Bolsa 9Kg,"Comida para Gatos MMASKOT Gatitos Sabor Pollo,...",S/ 88.70 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,9.0,kg,88.7
Bolsa 500g,Comida para gatos RICOCAT Gatitos carne pescad...,S/ 8.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,500.0,g,8.5
Caja 12un,Empanaditas de Carne BELL'S Caja 12un,S/ 19.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,12.0,un,19.9
Bolsa 400g,Sorrentinos de Carne Ahumada BELL'S Bolsa 400g,S/ 17.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,400.0,g,17.9
Bandeja 1Kg,Lasagna de Carne EL FIORENTINO Bandeja 1kg,S/ 35.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,1.0,kg,35.9
Bolsa 250g,Chifles Cancha y Carne Seca EL ARTESANO Artich...,S/ 13.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,250.0,g,13.9
Doypack 80g,Comida para Perros YAMIS Adulto Rollitos Sabor...,S/ 7 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,80.0,g,7.0
Pack 2un,Pack Gaseosa INCA KOLA Botella 1L + Empanada d...,S/ 15.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,2.0,un,15.9
Bolsa 1.5Kg,Comida para Perros DOG CHOW Cachorros Medianos...,S/ 24.50 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,1.5,kg,24.5
Bandeja 500g,Lasagna de Carne EL FIORENTINO Bandeja 500g,S/ 21.40 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,500.0,g,21.4
Bolsa 500g,Cappellitti de Carne DELLA NONNA Bolsa 500g,S/ 20.60 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,500.0,g,20.6
Bolsa 15Kg,Comida para Perros MIMASKOT Adultos Todas las ...,S/ 99.90 un,plaza_vea,CARNE DE CARNERO,2024-12-04 13:11:29.906356,15.0,kg,99.9
