unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Botella 1L,Jugo de Fruta BELL'S Tomate Botella 1L,S/ 10.40 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,1.0,l,10.4
Botella 750ml,Pisco VARGAS Reserva Privada Italia Botella 75...,S/ 25.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,25.9
Botella 500ml,Pisco BIONDI Italia Botella 500ml,S/ 63.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,500.0,ml,63.9
Bolsa 300g,Langostinos Precocidos AZUL MARINO Bolsa 300g,S/ 29.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,300.0,g,29.9
Caja 1un,Tinte para Cabello EXCELLENCE Mujer 7.17 Rubio...,S/ 28.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,1.0,un,28.9
Botella 750ml,Vino Tinto RUFFINO Chianti Italiano Botella 75...,S/ 63.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,63.9
Frasco 35.4g,Sazonador BADIA Italiano Frasco 35.4g,S/ 20.30 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,35.4,g,20.3
Botella 750ml,Pisco MONTESIERPE Italia Botella 750 ml,S/ 26.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,26.9
Frasco 400ml,Agua Micelar NIVEA Efecto Mate Piel Mixta/Gras...,S/ 35.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,400.0,ml,35.9
Botella 1.75L,Pisco CUATRO GALLOS Italia Botella 1.75ml,S/ 79.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,1.75,l,79.9
Botella 700ml,Pisco TABERNERO Edicion limitada Italia Botell...,S/ 41.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,700.0,ml,41.9
Tableta 70g,Chocolate Dark MARANA Piura Tableta 70g,S/ 21.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,70.0,g,21.9
Caja 1un,Extensión REFERMAT 6 Tomas Caja,S/ 39.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,1.0,un,39.9
Botella 750ml,Pisco Mosto Verde Italia FINCA ROTONDO Machu P...,S/ 64.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,64.9
Botella 750ml,Vino Rosé FREIXENET Italian Botella 750ml,S/ 64.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,64.9
Botella 750ml,Pisco BARSOL Mosto verde Italia Botella 750ml,S/ 87.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,87.9
Caja 1un,Tinte para Cabello IGORA Vital 7-00 Rubio Medi...,S/ 31 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,1.0,un,31.0
Botella 750ml,Pisco Mosto Verde Italia CUATRO GALLOS Colecci...,S/ 87.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,87.9
Paquete 200g,Antipasto Italiano LA GENOVESA Paquete 200g,S/ 36.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,200.0,g,36.9
Botella 300ml,Té Verde HORNIMANS Listo para Tomar Botella 30...,S/ 2.50 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,300.0,ml,2.5
Tableta 70g,Chocolate Dark MARANA San Martín Tableta 70g,S/ 21.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,70.0,g,21.9
Botella 750ml,Pisco FINCA ROTONDO Italia Botella 750ml,S/ 49.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,750.0,ml,49.9
Botella 700ml,Pisco OCUCAJE Italia Botella 700ml,S/ 28.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,700.0,ml,28.9
Pote 50g,Cera Capilar LANOSTERIN Lan.Wax Mate Pote 50g,S/ 21.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,50.0,g,21.9
Botella 700ml,Pisco Puro OCUCAJE Italia 700ml,S/ 43.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,700.0,ml,43.9
Caja 1un,Extensión REFERMAT 4 Tomas + USB,S/ 49.90 un,plaza_vea,TOMATE ITALIANO O MARSANO,2024-12-04 14:05:29.111426,1.0,un,49.9
