Market_id,Market_name,Market_cat_id,Market_cat_name,Market_cat_url,Product_name,Product_price,Product_description,scrape_timestamp
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Nova Toalla de Papel Doble Hoja Clásica,2.9,"Es un papel absorbente, también conocido como papel toalla, es un producto que se utiliza en labores de secado y limpieza, fundamentalmente en la cocina. Contiene 1 rollo de 106 hojas.",2024-12-04 13:49:36.265826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Papel Suave Cuidado Completo,4.6,Contiene 4 Unidades.,2024-12-04 13:49:36.265826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Elite Servilletas Dobladas en 4,3.9,"Servilletas dobladas en 4 de una sola hoja, producto de alta calidad para las manos, ideales para tráfico medio, suaves al tacto y absorbentes. Contiene 100 unidades de 33 por 33 cm c/u.",2024-12-04 13:49:36.265826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Elite Pañuelos Faciales Triple Hoja con Aloe Vera,3.9,"Permite sentir mucha suavidad al contacto con la piel, ideal para mantener en cada dormitorio, baño u oficina, contienen extracto de aloe vera y vitamina E que dejarán tu piel suave con cada uso, cada paquete contiene 10 pañuelos desechables.",2024-12-04 13:49:36.265826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Ph Elite S&r Dh 4 X 6 Gh - Generic Brand -,5.5,PH ELITE S&R DH 4 X 6 GH - Generic Brand - 4 ud.,2024-12-04 13:49:36.265826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Bolívar Jabón Floral,3.5,,2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Lejía Cloro Sapolio Original,2.0,Bolsa.,2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Detergente en Polvo Bolívar Cuidado Total Floral,10.5,Contiene 730 gramos Protege el color y las fibras de tus prendas Con partículas protectoras de color Cuida de tus manos y tu ropa,2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Virutex Limpiador Antibacterial Aroma Lavanda ,3.8,"Limpiador multisuperficies antibacterial Virutex. Producto biodegradable con pH neutro y fórmula antibacterial que limpia profundamente y desinfecta todo tipo de superficie lavable, dejando una exquisita y prolongada fragancia a lavanda en todos los ambientes de su hogar. Elimina el 99.999 % de hongos y bacterias.",2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Suavizante Concentrado Líquido Downy Floral 360ml,5.4,"¡Disfruta de una frescura duradera en todas tus lavadas! Downy Floral trae un aroma fresco con notas dulces y florales que hace que se extienda en tu ropa esa sensación que tienes cuando sales de bañarte, de sentirte limpio, fresco, vivo con energía y ganas de enfrentar el día. El aroma de este suavizante es ideal para toda la familia. Además, este suavizante cuenta con la tecnología de Downy de microcápsulas de perfume que se activan con movimiento, dándote la chance de frotar tu ropa al largo del día y reactivar el aroma que te gusta.",2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Virutex Limpiador Multisuperficies Antibacterial Aroma Bebé,3.8,Limpiador para pisos y superficies con aroma bebé. Su nueva fórmula contiene nanopartículas de cobre. Es un elemento reconocido por sus propiedades antibacteriales. previniendo y eliminando hasta un 99.99% de gérmenes y bacterias. Es fácil y rápido de usar. es para toda superficie lavable.,2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Ace Detergente en Polvo Aroma Limón ,12.9,"Detergente en polvo, Ace ahora lava tan suave que se siente en tus manos. Los cuellos y puños de tu ropa y la de tu familia siempre estarán impecables y con un delicioso aroma a limón.",2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,limpieza-del-hogar,Limpieza del hogar,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/limpieza-del-hogar.json,Detergente Ariel Regular 450 G,9.2,DETERGENTE ARIEL REGULAR 450 G,2024-12-04 13:49:36.266826
22885-oxxo-market,Oxxo,embutidos,Embutidos,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/embutidos.json,Braedt Salchicha Cabanossi,2.0,"Es elaborada a base de carne de cerdo, consiste en una salchicha seca y reposada en cámaras de maduración, deshidratada y ahumada en caliente (la temperatura interna del producto debe llegar a 70° C) que simulan las condiciones europeas, se incorpora el rocoto que le da un ligero sabor picante.",2024-12-04 13:49:36.269826
22885-oxxo-market,Oxxo,embutidos,Embutidos,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/embutidos.json,San Fernando Jamon Sandwich + Queso Edam,9.3,Bolsa.,2024-12-04 13:49:36.269826
22885-oxxo-market,Oxxo,embutidos,Embutidos,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/embutidos.json,Suiza Jamonada Especial,3.3,"Esta jamonada especial cuenta con alta proteína, no tiene colorantes artificiales y es ideal para preparar unos ricos sándwiches.",2024-12-04 13:49:36.269826
22885-oxxo-market,Oxxo,embutidos,Embutidos,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/embutidos.json,Braedt Jamón Pizzero + Queso Edam,12.5,"Disfruta de un delicioso jamón con un empaque resellable, que lo mantendrá fresco durante mayor tiempo, son fiambres fácilmente combinables con sándwiches, pizza, tostadas y más. El queso cuenta con un sabor ligeramente intenso y puro.",2024-12-04 13:49:36.269826
22885-oxxo-market,Oxxo,embutidos,Embutidos,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/embutidos.json,Casa Europa Cabanossi,3.8,Casa Europa Cabanossi 25 Gramos Por 1 Unidad. Nuestro Cabanossi es el Snack Perfecto Para Disfrutar de Una Tarde de Piqueos.,2024-12-04 13:49:36.269826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Pilsen Cerveza Pack En Lata,52.9,"Cerveza dorada con una excelente selección de lúpulo, ideal para compartir en familia o amigos, destacando su sabor clásico y distintivo de Pilsen Callao. Contiene 355 ml.  El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Pilsen Callao Cerveza,35.9,Es Una Cerveza Rubia Peruana Elaborada de Forma Artesanal Con Las Mejores Materias Primas. El Exceso de Alcohol es Perjudicial Para la Salud. ,2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Pilsen Callao Cerveza en Lata,27.9,Es una cerveza rubia peruana elaborada de forma artesanal con las mejores materias primas. Estas se combinan cuidadosamente para obtener un aroma y sabor que equilibran muy bien el dulzor de la malta y el amargor de los lúpulos. El exceso de alcohol es perjudicial para la salud.  ,2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Pilsen Callao Cerveza Rubia,24.0,"Disfruta de una deliciosa cerveza tipo lager, que se caracteriza por su botella verde. Elaborada con ingredientes naturales, es la cerveza ideal para acompañar tus mejores momentos. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Golden Cerveza Backus en Lata,23.9, Esta Cerveza se Convierte en un Tributo al Arte de Disfrutar la Vida Con Autenticidad. El Exceso de Alcohol es Perjudicial Para la Salud. ,2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cusqueña Pack Cerveza Trigo,23.9,Pack Cusqueña Contiene 6 Unidades de 310 mL c/u. Botella.,2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cusqueña Cerveza Artesanal de Trigo,28.9,"Cerveza peruana cuyo elemento principal es el trigo, elaborada con un proceso de doble fermentación que le da un toque refrescante e increíble. Además, al ser una cerveza no filtrada, goza de auténtica apariencia natural, turbia y de cuerpo consistente. Ideal para acompañar tus mejores momentos. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cusqueña Cerveza Negra,23.9,"Deliciosa Cerveza Con un Dulzor Capaz de Convertir Cualquier Ocasión en un Momento Íntimo y Tentador, Está Elaborada Con 100% Cebada Malteada Pura y Auténtico Lúpulo Saaz, se Emplean 3 Variedades de Malta de Alta Calidad Como el Metcalfe, Scarlett y Malta Caramelo, su Color Oscuro y Profundo Despierta Sensación, Que Gracias a Sus Ingredientes, Hacen de Esta Edición Algo Exquisito. El Exceso de Alcohol es Perjudicial Para la Salud. Encuentra tu Opción Perfecta de Licor Para Regalos, Regalo, Detalles y Celebraciones Como Navidad, Año Nuevo, Cumpleaños, Fiestas, Felicitaciones, Ascensos y Otras Celebraciones",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cusqueña Cerveza Premium Dorada,23.9,"Es una cerveza de origen peruano con un sabor fresco, un color dorado especial, creado gracias a su proceso de elaboración con triple filtrado. Fabricada con los mejores ingredientes. Ideal para acompañar tus mejores momentos. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cusqueña Cerveza Negra,28.9,"Es una cerveza con sabor maltoso, dulce, fabricada con 100 % pura malta tostada, un proceso extra de maduración que la convierte en una cerveza premium con más cuerpo y sabor. Ideal para acompañar tus mejores momentos. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Golden Cerveza Backus 6 Pack,24.9,Disfruta del sabor a verano de la bebida refrescante hecha con la combinación perfecta entre maíz peruano y cebada. El exceso de alcohol es perjudicial para la salud.,2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Pilsen Cerveza Callao Pack En Lata,20.5,"Equilibrado por el amargo característico del lúpulo herbal, ofrece una placentera sensación al paladar y un sabor que forma parte del patrimonio nacional. Leer indicaciones y contraindicaciones. Si los síntomas persisten, consulte a su médico.",2024-12-04 13:49:36.270827
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cristal Pack Cerveza Lager Refrescante,24.9,"Pack Cristal Contiene 6 Unidades de 355 mL c/u. Es una cerveza lager refrescante y de cuerpo balanceado que representa con orgullo la tradición cervecera. Ideal para compartir momentos increíbles con tus familiares y amigos, excelente para complementar una buena conversación, en tus fiestas, reuniones y fechas especiales. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cristal Cerveza Lager Six Pack,28.9,"Es una cerveza lager refrescante y de cuerpo balanceado que representa con orgullo la tradición cervecera, ideal para disfrutarla bien fría en cualquier momento del día. Lata 6 Und x 473 mL",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Cusqueña Pack de Cerveza Dorada Tipo Lager Estilo Pilsner,28.9,"Esta Cerveza Con su Exquisito Sabor y Color Dorado Profundo se Obtiene de la Combinación de 100% Malta de Cebada Con Los Más Finos Lúpulos Aromáticos, Perfectos Para Celebrar Tus Mejores Momentos y Logros. El Exceso de Alcohol es Perjudicial Para la Salud. Encuentra tu Opción Perfecta de Licor Para Regalos, Detalles y Celebraciones Como Navidad, Año Nuevo, Cumpleaños, Fiestas, Felicitaciones, Ascensos y Otras Celebraciones",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Sixhop Cerveza Artesanal Estilo Ipa,6.8,"Esta cerveza artesanal, de estilo IPA, es de alta fermentación de tradición inglesa, con una apariencia pálida, espumosa, con un contenido de alcohol medio y gran aportación de lúpulo, perfecta para deleitarte en cada delicioso y fresco momento. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Tres Cruces Cerveza Lager,19.9,"Está elaborada con ingredientes selectos, combinando dos variedades de cebadas malteadas y los más finos lúpulos amargos y aromáticos para un intenso sabor y gran cuerpo junto a un distintivo aroma floral y color dorado rojizo. El exceso de alcohol es perjudicial para la salud. ",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Heineken Pack Cerveza,25.9,"Cerveza lager de estilo europeo, conocida por su sabor refrescante y suave, con un equilibrio entre el amargor del lúpulo y la dulzura de la malta",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Coronita Cerveza Rubia Extra,17.9,"Disfruta de una deliciosa cerveza clara y brillante, de espuma blanca y consistente, en la que se destacan sus ligeras notas afrutadas, resultado de la fermentación, cuenta con un cuerpo medio, es fresca, balanceada y muy fácil de beber, en boca es moderadamente dulce y recuerda al sabor del cereal. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Stella Artois Pack Cerveza 6 x 330 mL,29.9,"Cerveza de tipo pale lager rubia que tiene un color dorado brillante, con un amargor bajo, una espuma blanca de media persistencia, con aromas a cereal, azúcar tostado y matices florales. Fresca con un final corto y agradable.",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Heineken 4 pack,21.9,Pack Heineken Contiene 4 Unidades 473 mL c/u.,2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Tres Cruces Cerveza Lager en Lata,26.9,"Es una cerveza con ingredientes importados, 100 % naturales, que pasa por un proceso de triple filtrado y es madurada en tanques horizontales. Ideal para acompañar tus mejores momentos. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Corona Cerveza Extra ,29.9,"Es una cerveza de tipo lager pilsner, clara y brillante, de espuma blanca y consistente. Tiene notas afrutadas, de cuerpo medio, fresca, balanceada y muy fácil de beber. En boca es dulce y recuerda al sabor del cereal. Su amargor es limpio y ligero. El exceso de alcohol es perjudicial para la salud.   ",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,cervezas,Cervezas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/cervezas.json,Tres Cruces Cerveza Light en Lata,26.9,"Es una cerveza liviana, deliciosa y refrescante, la cual se elabora con lúpulo importado de Múnich. Ideal para acompañar tus mejores momentos. El exceso de alcohol es perjudicial para la salud.",2024-12-04 13:49:36.271826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Gatorlit Bebida Hidratante Naranja,5.5,,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Gatorlit Bebida Hidratante Fresa Kiwi,5.5,,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Gatorlit Bebida Hidratante Uva,5.5,,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Rehidratante Suerox Frutos Rojos,6.5,REHIDRATANTE SUEROX 630ML  FRUTOS ROJOS,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Piel Preservativo de Látex Sensitivo,5.0,"Gracias a su forma ultrafina, genera la sensación de no tener el condón puesto, logrando aumentar tu sensibilidad en cada encuentro sexual, experimenta la sensación más cercana a no tenerlo puesto.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Condones sin Látex Real Feel,10.8,"Es la nueva generación de condones fabricados con la tecnología más avanzada, para brindar una sensación de piel con piel. El material puede maximizar el placer tanto para ellos cómo para ellas, mediante la combinación de intimidad, sensibilidad y conexión. Estos condones también son adecuados para quienes sufren de alergia al látex.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Piel Preservativos Clásicos de Látex Natural Lubricado,5.0,"Método anticonceptivo que ofrece doble protección, protege de las ITS y del sida, así como evita el embarazo no deseado.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Máximo Placer Caja 3 Und,8.7,"Está elaborado con látex natural, su diseño texturizado con estrías y puntos ayudan a brindar una mayor estimulación, está lubricado con fluido de silicón.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Piel Preservativo con Retardante,5.9,Los preservativos retardantes son condones con un lubricante que lleva incorporado un anestésico local que ayuda a retrasar la eyaculación masculina.,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Gel Lubricante Íntimo Sabor a Cereza,21.1,"Gel lubricante con el sabor fresco y dulce de las cerezas. Rico en aroma y sabor, es perfecto para el sexo oral, vaginal, anal e incluso es libre de azúcar, así que puedes disfrutarlo sin remordimientos.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Preservativos Invisible,10.3,"Los condones invisibles están diseñados para maximizar la sensibilidad, brindado al mismo tiempo un alto nivel de seguridad y protección.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Condones Clímax Mutuo,10.8,"Diseñados para acelerar el clímax de la mujer por medio de puntos y estrías y retardar al hombre con la benzocaína, ofreciendo asi una estimulación extra.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Condones Extra Seguro,8.4,Los condones Durex Extra Seguro han sido diseñados para ofrecerte máxima protección durante el sexo. Hechos de un látex ligeramente más grueso y lubricación de silicona extra.,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Preservativo Placer Prolongado,8.9,"Estos condones están diseñados para aquellos que quieren tener tranquilidad mental sabiendo que el condón que están usando es seguro, sin embargo, buscar seguridad extra no significa que haya que sacrificar el confort, y con Durex placer prolongado no tienes que hacerlo.",2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Piel 3Un Aros,5.0,Piel Preservativo 3Un Aros,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Preservativo Clásico,7.2,Han sido diseñados para ofrecerte máxima protección durante el sexo. Hechos de un látex ligeramente más grueso y lubricación de silicona extra. Te ofrecen tranquilidad sin tener que comprometer el placer. Relájate y déjate llevar.,2024-12-04 13:49:36.276826
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Durex Sensitivo Delgado Caja 3 Und,11.3,Caja Contiene 3 Unidades,2024-12-04 13:49:36.277827
22885-oxxo-market,Oxxo,farmacia,Farmacia,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/farmacia.json,Discos Demaquillantes Cfk 70 Un,5.7,DISCOS DEMAQUILLANTES CFK 70 UN,2024-12-04 13:49:36.277827
22885-oxxo-market,Oxxo,bebidas,Bebidas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/bebidas.json,San Mateo Agua Mineral De Manantial Sin Gas,3.2,"Envasada en su fuente de origen. Contribuye con la salud y bienestar, ya que no solo refresca, sino que repone los minerales vitales que tu cuerpo necesita. Ideal para disfrutar a cualquier hora del día.",2024-12-04 13:49:36.274829
22885-oxxo-market,Oxxo,bebidas,Bebidas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/bebidas.json,Cielo Agua sin Gas,2.6,"Acompaña tus comidas con el agua natural Cielo, mantendrás tu cuerpo hidratado y lleno de energía durante tus actividades diarias.",2024-12-04 13:49:36.274829
22885-oxxo-market,Oxxo,bebidas,Bebidas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/bebidas.json,San Carlos Agua de Mesa Purificada sin Gas,3.6,Refrescante agua de mesa purificada sin gas. Ideal para que tu y tu familia estén siempre hidratados.,2024-12-04 13:49:36.274829
22885-oxxo-market,Oxxo,bebidas,Bebidas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/bebidas.json,San Luis Agua Mineral Con Gas 625 mL,2.2,"Contiene Calcio, Magnesio y Otros Minerales Que Son Fundamentales Para el Correcto Funcionamiento Del Cuerpo. Disfruta e Hidratarte Con el Gas Justo.",2024-12-04 13:49:36.274829
22885-oxxo-market,Oxxo,bebidas,Bebidas,https://www.rappi.com.pe/_next/data/SQj6GD4SjvTQxRS33HKCi/es-PE/ssg/22885-oxxo-market/bebidas.json,San Luis Agua con Sabor a Piña y Kión 625 mL,2.3,Bebida de agua sabor a piña con esencia natural a kion. Ideal para acompañar tus comidas favoritas.,2024-12-04 13:49:36.274829
