Market_name,Market_cat_name,Market_subcat_name,Product_name,Product_price,Product_description,Product_unit_type,Product_quantity,Product_type,Product_is_available,scrape_timestamp
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,3 x Natures Heart Bebida de Almendra y Coco 946 mL,26.16,"Con Almendra y Coco, es Ideal Para Intolerantes a la Lactosa o Gluten, Enriquecida Con Vitaminas A, D y Calcio, es Saludable, ya Que no Cuenta Con Colesterol, es Una Fuente de Proteína, Ideal Para Mantener Tus Energías en el Día a Día.",ml,946.0,Pack,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,3 x Natures Heart Bebida de Almendra 946 mL,30.96,"Disfruta de una deliciosa y exquisita bebida con sabor a almendras. Ideal para acompañar con cualquier tipo de comida en el desayuno o merienda, es perfecta para intolerantes a la lactosa, azúcar o glúten. Está enriquecida con vitaminas A, D y calcio. Además, es saludable, ya que no cuenta con colesterol.",ml,946.0,Pack,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,2 x Nestlé Sublime Almendras,8.25,Bolsa,gr,50.0,Pack,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,3 x Natures Heart Bebida de Almendra Vainilla Sin Azucar 946 mL,30.96,"Comparte con los que más quieres esta deliciosa y saludable bebida, elaborada con ingredientes de la mejor calidad, es baja en grasas, libre de gluten. Ideal para disfrutar en cualquier momento del día.",ml,946.0,Pack,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,3 x Natures Heart Bebida de Almendra Sin Azucar 946 mL,30.96,"Es fácil de digerir, combina lo mejor de tres mundos: es libre de lactosa, está llena de sabor, no contiene azúcar. Viene fortificada con calcio y vitamina A, D2. Ideal para tomarla en café, tés, smoothies o sola.",ml,946.0,Pack,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Natures Heart Bebida de Almendra sin Azúcar,12.9,"Es fácil de digerir, combina lo mejor de tres mundos: es libre de lactosa, está llena de sabor, no contiene azúcar. Viene fortificada con calcio y vitamina A, D2. Ideal para tomarla en café, tés, smoothies o sola.",ml,946.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Natures Heart Bebida Vegetal de Coco,12.5,"Bebida de coco fácil de digerir y combina lo mejor de tres mundos: es libre de lactosa, está llena de sabor y no contiene azúcar. En esta deliciosa bebida tendrás todos los beneficios del coco y está especialmente hecha para provocar sonrisas. Además, está fortificada con calcio y vitamina A y D2.",ml,946.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Lorenza Chicha de Jora,11.5,"Es una bebida tradicionalmente peruana 100% natural, es rica en probióticos y vitaminas B1, B2 y B3. Es refrescante y de excelente sabor, ideal para cualquier momento del día. packing: Botella",ml,500.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Laive Bebida de Soya,7.9,Caja,ml,946.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Danlac Leche Deslactosada Light,8.5,Botella,ml,900.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,OraSí Bebida de Avellana,14.37,Caja.,l,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Orasi Arroz 1Lt,12.67,"Sabrosa y refrescante, la bebida de arroz Orasi es una exquisitez que nace del arroz cultivado y transformado en Emilia Romaña, entre la provincia de Ferrara y la de Rávena. Es ideal para desayunar y en cualquier momento de la jornada. Enriquecida con calcio y vitaminas D y B12. ",l,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Laive Bebida de Coco,11.9,Caja.,ml,946.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,3 x Natures Heart Bebida Origen 946 mL,30.96,"Es perfecta para añadir a todas tus preparaciones, por su consistencia cremosa. Prepara lo que se te antoje, desde una deliciosa crema de vegetales hasta un esponjoso pastel de chocolate.",ml,946.0,Pack,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Bebidas Vegetales,Natures Heart Bebida Vegetal Origen ,12.9,"Es perfecta para añadir a todas tus preparaciones, por su consistencia cremosa. Prepara lo que se te antoje, desde una deliciosa crema de vegetales hasta un esponjoso pastel de chocolate.",ml,946.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Gloria Leche Mocaccino,4.5,"Deliciosa Leche Parcialmente Descremada Con Café, Sin Lactosa, Sabor Mocaccino, no Necesita Refrigeración y Puedes Tomarlo en Cualquier Momento.",ml,320.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Bonlé Bebida a Base de Suero Lácteo Sabor Chocolate,3.2,Disfruta de una deliciosa bebida a base de leche descremada. Es el complemento ideal para compartir con tus familiares y amigos a cualquier hora del día.,ml,800.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,La Preferida Leche Sabor a Chocolate,3.59,"Bebida deliciosa, indulgente, con cremosidad, enriquecida con vitaminas A, B1 y B2. Perfecta para compartir con los que más quieres. ",ml,800.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Laive Leche Chocolatada Lista para Consumir,5.9,"Es una bebida semidescremada elaborada con ingredientes de la mejor calidad y adicionada con vitaminas a, c y d, ideal para disfrutar en cualquier momento del día.",ml,900.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Gloria Pack Leche Parcialmente Descremada Niños Sabor Chocolate,11.9,"Este producto está elaborado a base de leche parcialmente descremada a la que se ha añadido cacao, azúcar, saborizantes, vitaminas A, D y aditivos autorizados. Aporta calorías y es fuente natural de proteínas y minerales como el calcio y el fósforo. Por la tecnología UHT y el envasado aséptico conserva sus cualidades nutricionales y su delicioso sabor. El calcio contribuye al mantenimiento de los huesos y dientes. Las proteínas contribuyen a conservar la masa muscular, la vitamina A contribuye al mantenimiento de la visión en condiciones normales y la vitamina D ayuda a la absorción y utilización normal del calcio y fósforo.",ml,180.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Gloria Leche Saborizada Shake Sabor Capuccino,4.5,"Leche Parcialmente Descremada Con Café, Sin Lactosa, Sabor Capuccino. No Necesita Refrigeración y Puedes Tomarlo en Cualquier Momento y Lugar.",ml,320.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Danlac Leche Sabor Chocolate en Vidrio,3.24,"Esta bebida presenta una serie de propiedades que brindan beneficios a la salud. Proporciona carbohidratos, proteínas, vitaminas y electrolitos; además, ayuda en el crecimiento y tonificación de los músculos. Una taza de este elixir brinda más del 10 % del potasio que necesitas al día.",ml,250.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Laive Bebida Muuu Shake Sabor Capuccino,3.4,El shake más divertido sin lactosa y sin azúcar añadida. Sólo agitándolos lograrás la deliciosa textura y cremosidad de un shake.,ml,230.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Laive Leche Sin Lactosa en Pack Sabor a Chocolate,10.5,Leche parcialmente descremada sin lactosa sabor chocolate lista para consumir. Pack contiene 6 unidades de 180 mL c/u.,ml,180.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Gloria Leche Sabor Chocolate,7.4,"Está elaborada a base de leche parcialmente descremada a la que se ha añadido cacao, azúcar, saborizantes, vitaminas A, C y D. Ideal para disfrutar a cualquier hora del día.",l,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche Saborizada,Gloria Leche Sabor a Chocolate Uht,5.9,"Deliciosa bebida nutritiva parcialmente descremada y con sabor a chocolate, contiene vitamina A y D. Presentación bolsa x 900 ml.  ",ml,900.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas Dulces,Gloria Leche Condensada Parcialmente Descremada,7.9,"Deliciosa leche condensada, elaborada con 100 % leche de vaca. Con su sabor icónico y consistencia perfecta, dará ese toque de dulzura a todos tus antojos o platillos dulces, sin importar el momento del día.",gr,393.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas Dulces,Nestlé Leche Condensada Sin Lactosa Tarro,8.9,Leche Condensada Sin Lactosa y Descremada Bajo Las Credenciales de Nestlé.,gr,387.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas Dulces,Nestlé Leche Condensada Topping Tarro,5.5,Uso Como Topping en Frutas. Producto Con la Consistencia y Sabor Para Acompañar Frutas Batidos y Mucho Más. Uso Como Insumo en Batidos.,gr,397.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas Dulces,Nestle Leche Condensada,6.9,Lata,gr,393.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas,Gloria Crema de Leche UHT,7.5,"Es un delicioso producto tipo gourmet, obtenida a partir de la crema de la leche entera, gracias a su contenido graso del 35%, permite conseguir preparaciones especiales de excelente textura.",ml,200.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas,Combo Jamón Pizzero y Queso Edam + Nestlé Crema de Leche,22.72,Contenido:* 1X Nestlé Crema de Leche Esterilizada 300 g* 1X Braedt Jamón Pizzero + Queso Edam 370 g,combo,1.0,Combo,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas,Ideal Nestlé Leche Evaporada Light,5.5,"Se elabora a partir de la totalidad de la leche fresca, tiene solo un 6% de grasa, es rica en calcio, vitaminas, minerales y proteínas, ideal para acompañar tus preparaciones culinarias favoritas en cualquier ocasión.",gr,390.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas,Artisan Crema de Coco,11.9,Pote,gr,280.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas,Nestlé Crema de Leche Esterilizada,11.9,"Crema  de leche esterilizada ideal para postres y cocina. Resalta el sabor y textura de los platos. Esta crema de leche aporta mucha cremosidad y cuenta con un rico sabor, es ideal para acompañar o preparar sopas, cremas, ensaladas, postres, salsas, aderezos, entre otros platos. ",gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Cremas,Laive Crema de Leche Pasteurizada,27.9,"Crema de leche ideal para tus preparaciones dulces o saladas, les otorga un delicioso sabor y cremosidad inigualable.",ml,946.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche En Polvo,Anchor Mezcla Láctea Compuesta En Polvo,42.5,Mezcla Láctea Compuesta En Polvo Anchor Lata 800 g,gr,800.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Lacteos Y Huevos,Leche En Polvo,Anchor Leche en Polvo para Bebida Instantánea,5.9,"Mezcla láctea compuesta en polvo con maltodextrina, vitaminas y minerales. Anchor es nutritiva, contiene calcio y vitamina D necesarios para el normal crecimiento y desarrollo de huesos en los niños. Ahora con hierro y vitamina C, nutrientes que ayudan a reducir el riesgo de anemia por deficiencia de hierro.",gr,96.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Redondos Nugget de Pechuga de Pollo Precocidos,7.5,"Deliciosos Nuggets Formados, Empanizados, Condimentados y Precocidos. Ideales Para Una Comida Balanceada Con tu Salsa o Complemento Favorito. Contienen Una Alta Fuente de Proteína. Calorías 197 Kcal. Grasas Totales 11.7 g. Carbohidratos Totales g. Proteínas 14.7 g. Contiene Transgénicos.",gr,180.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Redondos Nuggets de Pechuga de Pollo,16.65,Deliciosos y crujientes nuggets elaborados con pechuga de pollo de la más alta calidad. Son precocidos e ideales para disfrutar en cualquier momento del día. Contiene 36 unidades.,gr,550.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Hamburguesa de Res,24.9,Contiene 8 Unidades.,und,8.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Albondiga de Res Congelado,26.5,Contiene 15 Unidades.,und,15.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Chorizo Parrillero Argentino Congelado,27.5,Contiene 5 Unidades.,und,5.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Hamburguesa de Pollo,25.9,Contiene 8 Unidades.,und,8.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Chorizo Parrillero Congelado,18.38,Contiene 5 Unidades.,und,5.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Hamburguesas de Res Congelado,12.9,Contiene 4 Unidades.,und,4.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Chorizo Angus Congelado,37.43,Contiene 5 Unidades.,und,5.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Hamburguesa de Res,35.9,Contiene 12 Unidades.,und,12.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Oregon Foods Mini Burgers de Res Congelado,22.5,Contiene 12 Unidades.,und,12.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Otras Carnes,Redondos Nuggets de Pechuga de Pollo Precocidos,11.61,"Carne de pechuga de pollo molida, condimentada, empanizada y precocida. Presentación en caja de 350 g x 23 unidades.",gr,350.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Pollo Entero Marinado Sabor Brasa,16.4,Bolsa. Aderezado Con Especies.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Alitas de Pollo Sabor a la Brasa,14.31,"Deliciosas alitas de pollo condimentadas y con el rico sabor ahumado tradicional que le otorgan las brasas. Vienen totalmente cocidas y congeladas, listas para calentar por unos minutos y disfrutar. ",gr,400.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Nuggets de Pechuga Multigranos,7.65,Bolsa x 270 g,und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Carne para Hamburguesa la Súper,14.9,"Elaborado a partir de carne a base de pollo y res, mezclada con condimentos y aditivos alimentarios. Perfecta para Hamburguesas y otras preparaciones.",und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Nuggets de Pavita Con Cereales,7.9,Bolsa Con 10 Unidades.,gr,180.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Carde de Hamburguesa Casera Con Pollo,14.5,Bolsa Con 4 Unidades.,und,4.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Nuggets de Pollo Crispy,5.5,Deliciosos y crujientes. Perfectos para una comida rápida y sabrosa.,und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Nuggets Dino de Pollo ,6.56,"Bolsa Con 5 Unidades. Pre-Cocido, Listo Para Freír. Perfecto Para Disfrutar y Compartir Con Los Que Más Quieres. ",gr,200.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Artisan Muslo de Pollo Libre de Antibióticos,16.39,"Rango de Peso 500 a 600 g. Certificado 100% Libre de Antibióticos Desde el Nacimiento. En Bandejas Termoselladas Con Atmósfera Modificada, Esto Permite Que el Producto Dure Fresco Por Más Tiempo. Prepara Tus Mejores Recetas. Conoce Los Nuevos Productos de Pollo Libre de Antibióticos y Fáciles de Preparar.",gr,500.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Artisan Filete de Pierna Sin Piel Libre de Antibioticos 450 g,22.9,Rango de Peso 450 a 550 g.,gr,500.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Alitas de Pollo Sabor a Buffalo,26.9,"Deliciosas alitas de pollo maceradas sabor a buffalo, ideales para complementar tus preparaciones favoritas y disfrutarlas en cualquier momento del día.",und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Suprema de Pollo 600 g,27.9,Bolsa,gr,600.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Strip de Pollo,36.5,Bolsa Con 24 Unidades.,und,24.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Artisan Enrollado de Pollo Con Damasco y Frutos Secos,48.51,Bolsa,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Milanesa de Pollo Redondos,30.9,"Bolsa Con 8 Unidades. Elaborados Con 100% Pechuga de Pollo, su Empanizado es Estilo Tempura, Totalmente Cocinado. Ideal Para Fiestas, Reuniones o Simplemente Compartir en Familia de Una Deliciosa Comida.",und,8.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Corazón de Pollo,6.93,Rango de Peso 350 g a 750 g.,gr,350.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Tira de Pga Pollo,12.9,Bolsa,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Dado de Pollo,11.5,Bolsa,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Chicharrón Pechuga de Pollo,12.5,Bolsa,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Apanado de Pollo,33.9,Bolsa.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Apanado de Pollo,33.9,Bolsa.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Nuggets de Pollo,33.9,Bolsa.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Deditos de Pollo,33.9,Bolsa.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Bistec Apanado Congelado,31.5,Bolsa.,gr,510.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Milanesa de Pechuga Congelado,28.9,Contiene 4 Unidades.,und,4.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Nuggets de Pollo Con Brócoli,36.9,Bolsa.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Chicken Bites Precocido,15.5,Bolsa.,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Nuggets de Pollo Con Quinua,36.9,Bolsa.,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Apanado de Pollo Precocido,20.5,Contiene 4 Unidades.,und,4.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Chicharron de Pechuga de Pollo Precocido,14.9,Bolsa.,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Chicken Strips Precocido,13.9,Bolsa.,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Oregon Foods Nuggets de Pechuga,16.5,Contiene 15 Unidades.,und,15.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Hamburguesa Parrillera de Pollo,17.51,"Son una exquisita alternativa que se pueden combinar de mil maneras. Están elaboradas con carne molida de pollo de primera calidad y tienen ese empanizado que las hacen crujientemente sabrosas. El empaque contiene 4 unidades, perfectas para disfrutar y compartir con los que más quieres.",gr,600.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Pollito Sabor a Leña,18.81,"El pollo entero con sabor a leña de Redondos te permitirá lucirte ante tus invitados, gracias a que se encuentra condimentado listo para cocinar, combínalo con tu guarnición preferida.",kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Deditos de Pechuga de Pollo Precocidos,12.15,"Deliciosos deditos de pechuga de pollo molida, condimentada, empanizada y precocida. Son perfectos para comerlos en tus celebraciones, junto con salsas o los acompañantes que más te gusten. Contiene 15 unidades.",und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Tiras de Pechuga de Pollo Empanizado,12.51,"Ricas tiras de pollo empanizado con sabrosa nutrición, ideal para realizar y acompañar tus mejores preparaciones. ",und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Filete de Pechuga de Pollo Marinado Criollo,12.3,"Medio filete de pechuga de pollo sin piel, deshuesado, aderezado y marinado con vinagre, sal, ajos, achiote, pimienta, ají, comino y orégano. Contiene 4 unidades. Ideal para acompañar tus mejores preparaciones.",und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Nuggets de Pechuga de Pollo,15.11,"Disfruta de unos nuggets de pollo que ya vienen precocidos y listos para freír. El empaque contiene 24 unidades, perfectas para disfrutar y compartir con los que más quieres.",und,24.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Sazón Pollo Pollada Asu Olla,16.65,San Fernando sazón pollo pollada asu olla. Presentación en bolsa por 800 g.,gr,800.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Muslo Pollo,17.9,Bolsa x 1.1 Kg,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Artisan Filete De Pechuga De Pollo,24.9,"Rango de Peso 450 a 600 g. Certificada 100% Libre de Antibióticos Desde el Nacimiento. En Bandejas Termoselladas Con Atmósfera Modificada, Esto Permite Que el Producto Dure Fresco Por Más Tiempo.",und,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Apanado de Pollo,13.9,"Deliciosas  piezas de pollo suelen haber sido previamente sazonadas y empanizadas con una mezcla de ingredientes que pueden incluir harina, pan rallado, condimentos y especias para dar sabor y textura al producto final.",gr,400.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Chicharrón de Pollo,16.5,Bolsa,gr,350.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Apanado de Pollo,77.5,Bolsa.,kg,2.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Apanado de Pollo,77.5,Bolsa.,kg,2.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Muslo de Pollo a la Bbq 700 g,18.5,Bolsa.,gr,700.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Pavo Entero Congelado Redondos 8kg,132.96,Rango De Peso 8kg A 9kg Pavo Entero Marinado Producto Congelado,kg,8.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Pavo Entero Congelado San Fernando 8kg,147.36,Rango De Peso 8kg A 9kg Pavo Entero Marinado Producto Congelado,kg,8.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Flexfood Hamburguesa,19.9,Caja Con 2 Unidades.,und,2.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Pierna de Pollo Light,10.8,Rango de Peso 520 g a 720 g.,gr,520.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Pierna de Pollo Con Muslo,6.93,Rango de Peso 440 g a 640 g.,gr,440.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Muslo de Pollo Light,13.2,Rango de Peso 630 g a 830 g.,gr,630.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Enrollado de Pollo Cordon Blue,30.32,Aderezado a la Cordon Bleu Relleno Con Jamón y Queso.,gr,950.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Artisan Pierna de Pollo Light 400 g,15.5,Rango de Peso 400 a 500 g. Sin Piel Artisan 100% Libre de Antibióticos.,gr,400.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Patas de Pollo,3.85,Rango de Peso 440 g a 640 g.,gr,440.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Filete de Pechuga a la Pimienta,18.5,Filete de Pechuga a la Pimienta. Peso 330 g Equivalente a 3 Unidades.,gr,330.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Pierna de Pollo Congelado San Fernando,14.03,Bolsa,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Pechuga Entera de Pollo Con Alas Congelado,18.5,Bolsa,kg,1.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Pierna Con Encuentro de Pollo Congelado San Fernando,11.82,Bolsa,gr,900.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Avinka Sangrecita de Pollo Criolla,4.5,Sangre de Pollo Avinka Cocida Mezclada Con Verduras Condimentada y Refrigerada.,gr,500.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,San Fernando Dedito de Pollo,8.5,Bolsa,gr,300.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Media Pechuga De Pollo Congelada,42.9,Media Pechuga De Pollo Congelada X 2kg packing: Bolsa,kg,2.0,none,True,2024-12-07 23:01:38.444661
La Cesta,Carne Y Pollo,Pollo Y Aves,Redondos Filete de Pechuga de Pollo,15.92,Rango de Peso 585 g a 785 g.,gr,585.0,none,True,2024-12-07 23:01:38.444661
