Market_name,Market_cat_name,Product_name,Product_price,Product_description,scrape_timestamp
La Cesta,Panadería Y Repostería,El Cedro Pan Árabe Integral con Salvado de Trigo,8.9,"Este producto está libre de grasas, lo cual lo hace ideal para una dieta de pérdida de peso. Además, es una fuente de proteína vegetal y aporta energía. Contiene 10 unidades.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Bimbo Pan Integral Tajado,16.5,"El pan integral perfecto para cuidarte. Tiene solo 50 calorías por tajada, 0 % azúcar adicionada y es libre de grasas. Perfecto para hacer tus desayunos saludables.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Bimbo Pan de Molde Blanco Artesano Con Masa Madre,15.5,"El pan más delicioso y suave de todos, con topping de harina y tajada más gruesa, sabe bien con nada y sabe bien con todo. Además, es libre de colesterol y bajo en grasa.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Bimbo Tostadas Clásicas,10.9,"Rebanadas de pan tostado, exquisitas e ideales para acompañar con bebidas calientes y disfrutarlas en el desayuno, elaboradas con un gusto crocante que niños y adultos amarán. Contiene 10 unidades.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,4x Universal Gelatina Sin Sabor 30 g,26.0,Gelatina Sin Sabor Colapiz Sin Gluten 20g,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,4x Universal Gelatina Pina un Iversal Diet,18.0,"Disfruta del delicioso sabor de una gelatina 0 % azúcar y fortificada con vitamina C, favorece la absorción de hierro y ayuda a aumentar las defensas, cuenta con excelente consistencia y cuajado, además rinde 1 litro y hasta 10 porciones.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Sabor a Piña,2.34,Mezcla en Polvo Para Preparar Postre de Gelatina Sabor a Piña Rinde 1 L.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Sabor a Fresa con Vitamina C,2.04,Es una opción deliciosa y nutritiva para disfrutar de un postre ligero y refrescante con el añadido beneficio de la vitamina C. Es fácil de preparar y puede ser una forma divertida de complementar la dieta con esta vitamina importante.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Sabor a Cereza,4.5,Mezcla en Polvo Para Preparar Postre de Gelatina Sabor a Cereza Rinde 2 L.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Sabor a Naranja,2.2,Mezcla en Polvo Para Preparar Postre de Gelatina Sabor a Naranja Rinde 1 L.,2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Gelatina Diet Con Stevia,5.9,Gelatina Universal Diet Con Stevia 19 G,2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Diet Fresa,5.9,"Disfruta de una práctica y deliciosa mezcla en polvo para preparar gelatina sabor a fresa, endulzada con stevia y sucralosa, libre de gluten, sin aspartame, ideal para endulzarte en cualquier momento del día.",2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Diet Sabor Fresa Libre de Azúcar,4.5,"Disfruta de una deliciosa mezcla en polvo para preparar rica gelatina, de consistencia suave y textura blanda, sabor a fresa. Sirve como ingrediente de preparaciones diversas, dulces o saladas.",2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Diet Universal Gelatina en Polvo Sabor Limón,4.5,"Deliciosa gelatina sabor a limón, no contiene azúcar y es baja en calorías, además, la gelatina es una fuente de calcio, magnesio, silicio y otros minerales que ayudan a reconstruir y fortalecer el sistema óseo.",2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Sabor Naranja sin Azúcar,4.5,Mezcla en polvo para preparar postre de gelatina sin azúcar sabor a naranja. Rinde 1 litro.,2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Gelatina en Polvo Sabor a Piña con 0% Azúcar,4.5,"Disfruta del delicioso sabor de una gelatina 0 % azúcar y fortificada con vitamina C, favorece la absorción de hierro y ayuda a aumentar las defensas, cuenta con excelente consistencia y cuajado, además rinde 1 litro y hasta 10 porciones.",2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Diet Extra Fibra Polvo Para Gelatina Sabor Fresa,5.9,Polvo Para Gelatina Universal Diet Extra Fibra Sabor Fresa 38 G,2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Gelatina Sin Sabor,6.5,Gelatina Sin Sabor Colapiz Sin Gluten 20g,2024-12-06 21:20:35.380880
La Cesta,Panadería Y Repostería,Universal Polvo Para Gelatina Extra Colageno Fresa,5.9,Polvo Para Gelatina Universal Extra Colageno Fresa 30 G,2024-12-06 21:20:35.380880
La Cesta,Comidas Preparadas,Laive Queso Danbo en Tajadas,12.72,"Queso danbo en tajadas se sirve con pan, tostada o en bocadillo, si se desea servir a varias personas, en una tabla de quesos se recomienda partir a la mitad. ",2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Avinka Molleja Anticuchera,12.15,Bolsa.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Redondos Chiqui Nuggets de Pollo,6.21," Disfruta de unos deliciosos nuggets de pechuga de pollo redondos con un sabor único, ideal para acompañar tus preparaciones favoritas en compañía de amigos y familia.",2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Linea Verde Ensalada Mix Primavera,7.5,Blíster,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Green Food Mixtura de Vegetales Congelados,8.5,"Vegetales precocidos congelados, un mix para disfrutar como ensalada o adicionar a tus preparaciones.",2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Linea Verde Lechuga Romana,3.5,Bolsa,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Linea Verde Ensalada Mix,6.5,Bolsa,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Avinka Nuggets de Pollo Hecho de Pechuga y Pierna,7.57,"Nuggets crujientes, a los niños les encantan. Ideales para una comida rápida y deliciosa una de las soluciones más fáciles para almorzar o cenar. Contiene 15 unidades.",2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Avinka Nuggets de Pollo con Quinua,10.63,Estos nuggets suelen estar hechos de trozos de pollo empanizados y horneados o fritos hasta que estén dorados y crujientes. La adición de quinua en la receta puede enriquecer el valor nutricional del producto y proporcionar un sabor y textura interesantes.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Avinka Pop Corn Chicken,14.37,"Pierna de pollo empanizada, cocida y congelada. Peso 350 g.",2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Redondos Pollo Enrollado Con Champiñones,26.53,Pollo Redondos Enrollado Con Champiñones 1.3 Kg,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Chimichurri,8.5,Chimichurri Aderezo Complementario Que no Puede Faltar en Tus Parrillas.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Redondos Pollo Enrollado Cordon Bleu Un,26.53,Pollo Enrollado Cordon Bleu Redondos Un,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Artisan Alita de Pollo Libre de Antibióticos,12.51,Rango de Peso 450 a 550 g.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,umi foods hamburguesa de peRico,24.5,Deliciosa hamburguesa de perico congelada y empanizada. Ideal para una comida diferente.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Redondos Pollo Con Frutas,37.32,Pollo Redondos Con Frutas 1.3 Kg,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Rocoto Criollo,8.5,Rocoto Criollo Complemento en Base de Rocoto Ideal Para Toda Comida.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Ají de La Casa,8.9,Aji de la Casa Salsa en Base de Aji Amarillo Que Queda Perfecto en Tus Comidas.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Ají Parrillero,8.5,Aji Parrillero Salsa de Aji Amarillo Ideal Para Tus Parrillas.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Pancitos Del Sur de Manjar 6 Und,21.2,Contiene 6 Unidades.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Pancitos Del Sur de Hawaiano 6 Und,26.5,Contiene 6 Unidades.,2024-12-06 21:20:35.383879
La Cesta,Comidas Preparadas,Casa Europa Medallón Crocante Paquete,50.9,Casa Europa medallón crocante 3 unidades. 1 Und,2024-12-06 21:20:35.383879
La Cesta,Snacks Y Galletas,3x Casino Galletas Sabor Fresa Six 258 g,16.5,"Deliciosas galletas con sabor a fresa, son suaves e ideales para comer en él algo, con el té o el café. Bolsa con 6 paquetes.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,3x Casino Galleta Menta Six 258 g,16.5,"Deliciosas galletas de chocolate con crema de sabor a menta, ideales para disfrutar en cualquier momento del día acompañadas de tu bebida preferida. Contiene 6 paquetes.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,3x Cerealbar Chips 21 g,22.5,Caja,2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,3x Morochas Galletas Chocolate Six Pack,23.7,"Galletas de vainilla con pasta sabor chocolate, perfectas para acompañar con un delicioso vaso de leche fría, toda una experiencia de sabores al paladar. Presentación x 6 paquetes.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,3x Sanissimo Galletas Salmas de Maiz Horneadas 8 Ud.,35.7,"Galletas de maíz horneadas, 100 % maíz de grano entero y sin gluten. Descubre un sabor único con una textura ligera y crujiente. Ideal para que la disfrutes a cualquier hora del día con la bebida de tu preferencia.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,4x Field Galleta Soda Original Six 192 g,18.0,Field galletas de soda. Contiene 6 unidades x 32 g cada una.,2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,4x Field Cua Cua Mini 42 g,7.48,"Deliciosas galletas tipo oblea waffer rellenas con crema sabor vainilla bañadas en chocolate. Tienen el tamaño ideal para llevar en tu bolso o mochila. Perfectas para disfrutar como colación en el colegio, trabajo o en cualquier otro momento.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,3x Oreo Galletas Original Six 216 g,17.7,"Disfruta de unas galletas dulces, que consisten en dos galletas circulares de chocolate con un relleno dulce blanco de crema de vainilla, perfectas para comer como snack en cualquier momento del día en compañía de tu bebida favorita. Contiene 6 paquetes.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,Integrackers Galletas con Sabor a Miel,8.5,"Están fabricadas con salvado de trigo y gotas de miel, insumos que hacen de este un producto rico, natural y saludable. Contiene muchísima fibra, la cual es una fuente importante de proteínas y grasas naturales. Perfectas para acompañar una tarde de frío, con un té o un día soleado con amigos. Contiene 9 paquetes.",2024-12-06 21:20:35.374880
La Cesta,Snacks Y Galletas,Costeño Galletas de Arroz Finas Hierbas,7.9,"Están elaboradas a base de arroz integral y arroz blanco. Cada galleta tiene 9 kcal, no contiene gluten y son libres de colesterol. Son perfectas para acompañarlas con acompañamientos salados. packing: Bolsa",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Glacitas Galletas Sabor a Choconieve,5.5,"Galletas con cobertura blanca saborizada, son ideales para endulzar tus días con su riquísimo sabor, además de mantener ese crujiente sonido que a todos encanta. Presentación X6 paquetes.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Victoria Galletas Sabor a Naranja Marquesitas,8.5,Disfruta de estas ricas galletas sabor a naranja. Ideal para compartir y disfrutar en cualquier momento del día acompañado de tu bebida favorita. ,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Morochas Galletas de Vainilla con Relleno Sabor Chocolate,7.9,"Galletas de vainilla con pasta sabor chocolate, perfectas para acompañar con un delicioso vaso de leche fría, toda una experiencia de sabores al paladar.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Glacitas Galletas con Cobertura Sabor Fresa,5.5,"Deliciosas galletas con cobertura sabor a fresa, ideal para las loncheras de tus hijos, o para llevar a la oficina, pruébalas.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Costeño Galletas de Arroz con Pimienta,7.9,"Están elaboradas a base de arroz integral y arroz blanco. Cada galleta tiene 8 kcal, no contiene gluten y son libres de colesterol.  Son perfectas con acompañamientos salados. packing: Bolsa",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,3x Chizitos Con Queso 190 g,25.5,"Deliciosos snacks horneados hechos a base de maíz con sabor a queso, son ideales para disfrutarlos en cualquier ocasión del día.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,3x Tostitos Original 200 g,37.5,"Deliciosas tortillas fritas de maíz amarillo con sal, son ideales para disfrutar con tu dip preferido en fiestas, reuniones o cualquier momento.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Kryzpo Papa Sam Picante,8.9,Pote,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Piqueo Snax Original,10.43,"Deliciosa mezcla de tortillas de maíz con sabor a queso, hojuelas de papas fritas con sal, palitos de maíz sabor a queso y un crujiente chicharrón inflado. Disfrútalo cuando quieras y donde quieras con la bebida de tu preferencia.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Inka Chips Papa Crujientes Sabor a Queso y Cebolla,9.5,"Comparte con la familia y amigos una deliciosa botana con Inka chips, elaborada con ingredientes de la mejor calidad y sin gluten, ideal para disfrutar en cualquier momento del día.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Inka Chips Papas Crujientes Sal de Mar,9.5,"Déjate conquistar por el simple sabor de las papas crujientes, sazonadas delicadamente con un toque de sal que les da un excelente sabor. Ideal para compartir con tus amigos un delicioso snack.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Mamalama Sticks de Quinua y  Queso Cheddar,10.5,Disfruta del snack salado perfecto sin culpa. Delicioso y saludable hecho a base de quinua y arroz integral. 100% natural y con el crunch que a todos les gusta. ,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Mamalama Snacks de Sticks de Quinua Sabor Queso Cheddar,2.56,"Disfruta del snack salado, perfecto y sin culpa. Es delicioso y saludable, hecho a base de quinua y arroz integral.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Tostitos Redondos Salado,9.38,Los chips de tortilla redondos de TOSTITOS crujientes son ideales para fiestas y ocasiones diarias por igual.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Mamalama Palitos de Quinua con Finas Hierbas,2.56,"Disfruta del snack salado perfecto, sin culpa, delicioso y saludable. Hecho a base de quinua y arroz integral, 100 % natural y con la crocancia que a todos les gusta.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Tiyapuy Snack Chifles de Plátano 40 g,1.56,Bolsa,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Snyders Pretzel Sticks,18.9,"Snyders Pretzel Sticks, Puedes Acompañar Tus Piqueos de Palitos de Pretzel de Snyder (A la Hora de la Comida)",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Papas Lays Ondas Picante,8.5,Hojuelas Onduladas de Papas Fritas con Picante.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Doritos Snack Sabor Queso Atrevido,8.63,Disfruta de un momento agradable con el sabor irresistible de doritos queso atrevido. Ideal para compartir con amigos y familiares en cualquier momento del día.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Snyders Mini Pretzels ,18.9,Snacks Mini Pretzel delicioso sabor natural de los pretzels tradicionales en un bocadillo crujiente del tamaño de un bocado. Son perfectos para picar en casa o para llevar. Te encantará este divertido y sabroso bocadillo sin grasa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Vizzio Almendras Cubiertas con Chocolate ,4.9,"Deliciosas almendras cubiertas de chocolate con leche, ideales para compartir con familia y amigos en cualquier momento del día.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Amaru Superfoods Semillas de Girasol,12.5,"Semilla de la planta del girasol que se encuentra en el centro de la flor. Ideal  para uso de jugos nutricionales, granolas, ensaladas, snack, comidas",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Amaru Semillas de Chía,13.9,"Pequeñas bombas de vitaminas, minerales y ácidos grasos que ayudan a combatir la grasa y a regular el peso corporal. Tienen 5 veces más calcio que la leche, poseen 3 veces más antioxidantes que los arándanos, triplican la cantidad de hierro que poseen las espinacas, cuentan con el doble de fibra que la avena y tienen más proteínas que cualquier verdura y más potasio que el plátano.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Granuts Maní Cervecero Sabor Limón y Pimienta,9.5,Maní con sabor a limón y pimienta. Presentación en bolsa de 180 gr. packing: Bolsa,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Vallealto Mix Tostado,6.5,"Es una deliciosa y nutritiva mezcla de frutos secos, semillas y posiblemente otros ingredientes, tostados y sazonados para crear un bocadillo satisfactorio y lleno de sabor. Es una opción popular como bocadillo saludable y conveniente para consumir sobre la marcha o como complemento a comidas y ensaladas.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Snack Mix Cacao Con Pasas,10.56,Bolsa,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Mix Berry Presentacion,7.52,Bolsa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Mix Crunchy,1.83,Bolsa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Mix Cacao Chips Con Pasas Morenas,3.42,Bolsa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Almendras Naturales Presentacion,3.72,Bolsa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Snack Mix Tropical,11.78,Bolsa,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Mix Cacao Chips Con Berry,4.18,Bolsa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Pistachos Salados Presentacion,4.94,Bolsa.,2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Snack Cashews Tostados Salados,9.04,"Nuestras nueces de Cajú son seleccionadas siguiendo altos estándares de calidad. Son un excelente alternativa como snack, libres de colesterol y altos en antioxidantes.",2024-12-06 21:20:35.375879
La Cesta,Snacks Y Galletas,Delitierra Snack Mix Cacao Chips con Frutos Secos y Arándanos ,11.78,"Deliciosa mezcla de frutos secos, con chips de chocolate y arándanos. Es la perfecta opción para disfrutar como snack a cualquier hora del día. ",2024-12-06 21:20:35.375879
La Cesta,Embutidos,Casa Europa Paté de Cerdo a las Finas Hierbas,7.63,"Disfruta de un delicioso paté elaborado a base de hígado, carne, grasa de cerdo y ha sido condimentado con especias alemanas, debido a su origen animal contiene una elevada cantidad de proteínas para el fortalecimiento de los músculos. Además, posee otros nutrientes como la vitamina D, E, hierro y zinc.",2024-12-06 21:20:35.376880
La Cesta,Embutidos,Combo Ritz 120 g + Pack Jamon Pizzero y Queso Edam 370 g,21.4,Contenido:* 1X Braedt Jamón Pizzero + Queso Edam 370 g* 1X Ritz Pack de Galletas Saladas Sabor Original  20 Und,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Pata Negra Crema de Jamón Curado,11.18,Frasco de Vidrio,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Braedt Paté Cocido a Base de Grasa e Hígado de Cerdo,4.9,"Cremosa pasta untable elaborada a base de carne de hígado de cerdo, condimentada con verduras y finas especias que le dan un gran sabor, disfrútalo con tostadas o galletas. Perfecto para compartir en familia.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Ricocat Trocitos en Salsa Para Gatitos Sabor Carne 190 g,4.81,Lata.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,San Fernando Paté de Pollo,3.6,"El sabor único destacará en cada bocado, además, puedes probar muchas combinaciones más hasta obtener la mezcla de sabores que más se adecúe a tu gusto.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Ricocat Trocitos en Salsa Para Gato Sabor Pollo 190 g,4.81,Lata.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Ricocat Paté Para Gato Sabor Salmón,6.5,Lata.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,6 x Casa Europa Cabanossi,27.0,Casa Europa Cabanossi 25 Gramos Por 1 Unidad. Nuestro Cabanossi es el Snack Perfecto Para Disfrutar de Una Tarde de Piqueos.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Casa Europa Jamón Serrano ,17.2,"Jamón gourmet hecho a base de cuello de cerdo, marinado con insumos de procedencia alemana, ahumado con madera del mismo origen y con una apariencia marmoleada que es única en este corte. El embutido ideal para los amantes de los sabores intensos.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Casa Europa Cabanossi,2.7,Casa Europa Cabanossi 25 Gramos Por 1 Unidad. Nuestro Cabanossi es el Snack Perfecto Para Disfrutar de Una Tarde de Piqueos.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Lomo Ahumado,15.5,Delicioso lomo de cerdo elaborado de forma artesanal con un perfecto ahumado intenso. Disfrútalo con un vino. packing: Al Vacío,2024-12-06 21:20:35.377880
La Cesta,Embutidos,La Leyenda Salchichón Extra al Vacío,12.9,La Leyenda salchichón de cerdo extra x 100 g. packing: Al Vacío,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Tocino Ahumado,12.9,"Delicioso Embutido Sazonado Cuidadosamente Con Pimienta Blanca, Orégano y Anís.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Chorizo Español,26.5,Chorizo Otto Kunz Español 150 G,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Bondiola Ahumada Edición Limitada,45.9,Otto Kunz bondiola ahumada edición limitada. Presentación 1 bolsa de 1 unidad.  packing: Bolsa,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Casa Europa Tocino Cocido Ahumado,17.52,"De sabor intenso y textura crujiente, ideal para añadir un toque delicioso a tus desayunos, sándwiches, y recetas favoritas. Perfecto para quienes buscan conveniencia sin sacrificar sabor.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Osso Chorizos Artesanales  Parrillero,41.9,"Clásico chorizo parrillero, destacado por su sabor a orégano, sal y pimienta negra. Disfrútalo en una parrillada o acompañado en tus platos favoritos. packing: Caja",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Casa Europa Salchicha de Huacho,6.8,"Una deliciosa salchicha huacho que te sorprenderá por sus insumos selectos y el exquisito sabor que le damos en casa Europa. Elaborado a base de carne, grasa de cerdo y marinado, insumos nacionales donde destaca el achiote y el comino. Una receta de la gastronomía peruana al estilo de casa Europa que no podrás dejar pasar.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Casa Europa Chorizo Precocido Parrillero,19.92,"Exquisito chorizo parrillero hecho a base de masa granulada, carne de cerdo e insumos europeos. Por su practicidad y fácil cocción, es ideal para el día a día.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Salchicha Vienesa Gourmet,21.9,"Deliciosa salchicha de carne de res y cerdo, ligeramente ahumada, condimentada con nuez moscada y pimienta blanca. Ideal para que la disfrutes en cualquiera de tus comidas.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Casa Europa Chorizo Finas Hierbas,12.45,"Embutidos frescos de chorizo crudo a base de carne de cerdo, vienen en finas hierbas y son ideales para tus parrilladas con amigos y familiares.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Laive Queso Edam + Suiza Jamón Americano,15.5,Bolsa.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Chorizo Parrillero San Fernando 400G,15.9,Contiene 400 Gramos Embutido A Base De Cerdo,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Pack Hot Dog San Fernando + 220 G,15.5,Pack Hot Dog San Fernando 220g + 440g,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Braedt Cabanossi 6 unidades,15.9,Embutido crudo madurado. Elaborado a base de carne y grasa de cerdo. Contiene 120 gramos. ,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Razzeto Hot Dog Kilometrico950G,26.5,Contiene 950 gramos,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Chorizo Campestre,21.9,"Chorizo precocido a base de carne de cerdo, ligeramente picante con un toque ahumado.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Braedt Salame Húngaro,26.9,"Elaborado con carne de cerdo, carne de res y grasa de cerdo, perfecto para darle un toque extra de sabor a todas tus preparaciones. packing: Caja",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Braedt Salchicha Frankfurter,17.02,Embutido fresco de salchicha hecha con masa especial elaborada a base de carne de cerdo y res. Embutida en tripa natural y de sabor ahumado intenso hecho con leña de origen alemán.,2024-12-06 21:20:35.377880
La Cesta,Embutidos,Otto Kunz Chorizo Pack Cocktail,21.5,"Nuestros aclamados chorizos italianos, finas hierbas y campestre en versión coctel juntos en un solo empaque para que lo disfrutes en compañía de la familia o amigos.",2024-12-06 21:20:35.377880
La Cesta,Embutidos,Braedt Chorizo Parrillero Precocido Tamaño Cóctel,13.9,"Este chorizo está elaborado con carne de cerdo con un característico y auténtico sabor a parrilla. Además, es precocido lo cual ayuda a reducir el tiempo de preparación.",2024-12-06 21:20:35.377880
La Cesta,Bebidas,2 x San Luis Bebida Con Gas Manzana 625 mL,4.4,Deliciosa agua carbonatada. Ideal para llevar a donde quieras y estar siempre hidratado.,2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x San Luis Bebida Con Gas Maracuya 625 mL,4.4,"Disfruta de esta rica y deliciosa bebida gasificada sabor a maracuyá, ideal para disfrutar en cualquier momento del día. ",2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x Cielo Agua 625 mL,2.72,"Es el agua que te acompaña en cada una de tus actividades diarias, guiándote hacia el estilo de vida que deseas, aportando una sensación de frescura. ",2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x San Mateo 600Ml Sin Gas,3.8,"Los copos de nieve se convierten en corrientes de agua que atraviesan capas de rocas, formadas hace millones de años, adquiriendo minerales como el magnesio, calcio, sodio y potasio que le dan un inconfundible y único sabor.",2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x San Luis Agua Con Gas,5.8,Botella,2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x San Mateo 600Ml Con Gas,3.8,"Agua mineral de manantial envasada en su fuente de origen, que contribuye con la salud y bienestar, ya que no solo refresca sino que repone los minerales vitales que tu cuerpo necesita.",2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x San Luis Agua Limon 625 mL,4.4,"Es una bebida popular, que es perfecta para cualquier ocasión, indicada para saciar el antojo y refrescar tu cuerpo.",2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x Cielo Agua Sin Gas Pet No Retornable 1 L,5.04,"Acompaña tus comidas con el agua natural Cielo, mantendrás tu cuerpo hidratado y lleno de energía durante tus actividades diarias.",2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x San Luis Agua Piña Kion,4.4,Bebida de agua sabor a piña con esencia natural a kion. Ideal para acompañar tus comidas favoritas.,2024-12-06 21:20:35.380880
La Cesta,Bebidas,2 x Cielo Agua Sin Gas - Generic Brand 2500 mL,5.86,"Agua mineral sin gas, de origen 100 % natural. Desconéctate de la rutina, toma una pausa y disfruta de un tiempo para ti, acompañado de la más refrescante agua potable.",2024-12-06 21:20:35.380880
