Market_name,Category_name,Product_name,Product_description,Product_price,Scrape_timestamp
Pedidos Ya Lince,Abarrotes,Salsa Mayoqueso Walibi Doypack 200G,,9.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Arverja La Bodeguita 500 Gr,,4.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Aceite De Oliva Olivos Del Sur 1L,,58.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Salsa Huancaína WALIBI Doypack 200g,,10.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Salsa Mayopalta Walibi Doypack 200 g,,9.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Salsa Aceitunesa Walibi Doypack 200 G,,9.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Crema De Rocoto Walibi Doypack 200G,,9.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Mayonesa Walibi Doy Pack 1 Kg,,20.9,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Cereal Nestle Chocapic Chocolate 540g,Estas crujientes hojuelas están elaboradas con cereales integrales con el delicioso sabor a chocolate de CHOCAPIC®. Contiene 5 vitaminas y 2 minerales- Una combinación adecuada para empezar las aventuras del día a día.,26.5,2024-12-04 13:56:25.390958
Pedidos Ya Lince,Abarrotes,Mayonesa Hellmann's Liviana 475 g,Es ideal para quienes buscan menos calorías sin sacrificar sabor. Aporta nuestra cremosidad característica a tus comidas favoritas.,16.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cocoa Display D'Gussto 300G,,12.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Fideos Tornillo D'Gussto 250 Gr,,2.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sillao Aji-No-Sillao Botella 150 ml,Salsa de soya premium para dar sabor y aroma a tus comidas. ¡Disfruta de la calidad en cada bocado!,2.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Maizena Duryea Caja X 100 G,,3.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Infusión Menta Y Muña Naturandes,,11.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Fideos Canuto D'Gussto 250 Gr,,2.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Aceitunas Verdes Olivos Del Sur Deshuesadas 500Gr,Contiene 850 g Aceitunas deshuesadas Especial para esa preparación que tienes en mente,15.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Aceite De Oliva Olivos Del Sur Extra Virgen Botella 500 ml,,57.27,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Salsa De Soya Aji-No-Sillao Frasco 280Ml,,3.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cifrut Gelatina Fresa 140G,,3.7,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cereal Corn Flakes Nestle Bolsa 740g,,25.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cereal de Maíz Integral Sin Gluten Corn Flakes Caja 405 gr,"El cereal CORN FLAKES de NESTLÉ es una maravillosa manera de empezar tu día con el delicioso sabor de las hojuelas de maíz, pero sin gluten. Ricas y crujientes hojuelas de maíz, fortificadas con 9 vitaminas. ¡El mismo gran sabor!",17.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Avena Naturandes 7 Semillas Doypack 240G,,10.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Aceituna Verde Olivos Del Sur Relleno Castaña 500Gr,,24.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Pasta De Avellanas Y Cacao Nutella 140 g,"Crema de avellanas con cacao, sin colorantes ni conservadores artificiales. Ideal para untar en pan, galletas o usar como ingrediente en postres, batidos y más. Certificado Kosher. Envase Frasco de 140 g.",20.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Aceituna Botija Olivos Del Sur Con Pepa 1.8Kg,,32.6,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Hojas De Cedron - Manzanilla - Valerian Naturandes X 50 Gr,"Contiene 50 gramos.
Infusión de manzanilla, cedrón y valeriana.
Rinde 25 tazas",13.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Naturandes Emoliente Bolsa 200 G,"Contiene:200 G.
Semillas Y Legumbres.
Envase:Bolsa",10.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Olivos Del Sur 500Gr Aceituna rellena con Pimiento,,16.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Olivos Del Sur 500Gr Aceituna Verde Rellena con Rocoto,,20.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Mazamorra Morada Cifrut 175g,,3.7,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Milo Activ-Go Lata 380g,,20.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Milo Activ-Go Doy Pack Zipper 190 g,,11.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Crema De Avellanas 350 G Nutella,"Crema de avellanas con cacao, sin colorantes ni conservadores artificiales. Ideal para untar en pan, acompañar frutas o disfrutar en el desayuno con leche.",36.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Barra De Frutos Secos Delisha Original 60Gr,,7.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Barra De Frutos Secos Delisha Frutos Rojos 60Gr,,7.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cubito De Gallina Maggi Caja 25 Unidades,"Cantidad: 25 unidades.
Contiene 100 gramos.
Mezcla deshidratada.
Sabor: Gallina.
Elaborado con ingredientes de origen natural",6.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cubo De Gallina Maggi Caja X 8 Un,"Cantidad: 8 unidades.
Contiene 75.2 gramos.
Mezcla deshidratada.
Sabor: Gallina.
Elaborado con ingredientes de origen natural",4.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Barra De Frutos Secos Delisha Bitter Y Sal 60Gr,,7.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Apanado A Base De Semola Maggi  80G,,3.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cabello de Ángel DON VITTORIO Bolsa 250g,,2.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cubito De Carne Maggi Caja 25 Unid,"Cantidad: 25 unidades.
Contiene 100 gramos.
Mezcla deshidratada.
Sabor: Carne.
Elaborado con ingredientes de origen natural",5.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sopa Instantánea Sabor a Pollo Picante Nissin Cup Noodles 68g,Pasta de harina de trigo precocida con condimento de pollo picante. Ideal para amantes de sabores intensos.,6.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Café Tradicional Sello Rojo 212g,"Café colombiano de tostado medio y molido medio, con cuerpo suave y equilibrado, notas de dulzura y baja acidez.",12.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Ketchup Libbys Doypack 100 g,,4.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Nesquik Optistart Chocolate 190G,,9.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Nutella 200 G,"Crema de avellanas con cacao, sin colorantes ni conservadores artificiales. Ideal para untar en pan integral, frutas o mezclar en batidos. Certificado Kosher. Envase Frasco de 200 g.",44.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Caldo Maggi Carne 72.2 Gr.,"Cantidad: 8 unidades.
Contiene 75.2 gramos.
Mezcla deshidratada.
Sabor: Carne.
Elaborado con ingredientes de origen natural",4.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Cereal Corn Flakes Kelloggs 200Gr,Kelloggs Cron Flaker. Mas de 110 anos nutriendo naturalmente a la familia. El maiz utilizado en este producto contiene trazas de soya. Contiene ingredientes de avena. Cebada y trigo Gluten .,16.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Barra Energética Chocolate Bitter y Maca Mamalama Caja 5 unid,,17.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Aji-No-Mix Crocante 96 G,,3.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Mix de Cereales con Cacao Quinua Mamalama Crunch 240g,"Contiene 240 gramos.
Cereales de quinua, arroz integral, kiwicha y cacao.
Sin azúcar refinada",22.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sazonador Deli Arroz Pack 6 Unid,,2.2,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Mix de Cereales con Cacao y Maca Quinua Mamalama Crunch 240g,"Contiene 240 gramos.
Cereales de quinua, arroz integral, kiwicha, cacao y maca.
Sin azúcar refinada",24.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Mix de Cereales con Canela Quinua Mamalama Crunch 240g,,24.42,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sticks De Quinua Con Finas Hierbas Mamalama 80 G,,10.9,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sopa Instantánea Nissin Cup Noodles Carne 68 g,"Cup Noodles, pastas instantáneas listas en 3 minutos. Pruébalo con tu topping preferido.",6.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sopa Instantánea Nissin Ramen Sabor Pollo 85 g,"Deliciosa sopa instantánea de pollo, lista en 3 minutos en estufa o microondas. Disfruta de su sabor auténtico y preparación rápida.",2.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Ramen De Camarón Nissin 85 g,Un buen sabor y facil de preparar.,2.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Sopa Instantánea Nissin Sabor Carne Ramen 85 g,Pasta ramen instantánea sabor carne Nissin 85g,2.5,2024-12-04 13:56:25.391962
Pedidos Ya Lince,Abarrotes,Estrellas Sabor A Miel Benoti 160 g,,4.0,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Nesquick Optistart Chocolate 380g,,14.5,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Hojuelas Azucarada A Base De Maiz Benoti 165G,,4.0,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Mezcla Para Apanar Aji-No-Mix Picante 80 Gr,,3.5,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Benoti Bolitas De Maiz Sabor Chocolate 165g,,4.0,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Mayonesa Libby´S Doypack 380G,,13.5,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Harina Sin Preparar Benoti Paquete 1 Kg,,7.2,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Harina Preparada Benoti Paquete 1 kg,,8.0,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Caracol Rayado Premium Benoti 250 g,,2.7,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Cereal Benoti Aritos 160Gr,,4.0,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Semola 180Gr Premium Benoti,,2.1,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Spaghetti Integral Benoti 500 g,,10.0,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Tornillo Premium Benoti 250 g,,2.7,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,"Cereal Trix Nestlé, Caja 330 g","Cereal Trix 300g, es un cereal con sabor frutal y forma de frutitas a base de maíz integral y maíz.",19.5,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Barra De Cereal Siete Dragones Chia Coco 25G,,4.9,2024-12-04 13:56:25.392958
Pedidos Ya Lince,Abarrotes,Barra De Cereal Siete Dragones Castañas Moca 25G,,4.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Fudge Bazo Velarde 500g,,12.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Barra De Cereal Siete Dragones Piña Coco 25G,,4.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cereal Nestle Trix Marshmallow 300g,"Trix® Marshmallow, el divertido cereal en forma de frutitas y colores con marshmallows, ayuda a que los pequeños tengan una experiencia diferente durante su desayuno. Hecho con cereal integral y fortificado con 8 vitaminas y minerales.",21.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Miel Berries Del Perú 530 Gr,,36.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Café Sello Rojo Contenido 425 g,"Café Sello Rojo Vive: 100% natural, sin aditivos. 4 veces más antioxidantes que Café Sello Rojo Tradicional. Ayuda a prevenir enfermedades del corazón.",25.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Aceite En Spray PAM Sabor Original 6 oz,"Aceite de canola en práctico dispensador de spray para dosificar su uso de forma precisa, ideal para cocinar con menos grasa y mayor rendimiento.",26.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Azúcar Rubia Costeño 2 Kg,,12.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cocktail De Fruta Aconcagua En Almíbar Lata 822Gr,Frutas enteras en almíbar en lata. Ancho: 0. Ideal para postres y ensaladas.,18.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Café Kirma Lata 190g,"Contiene 190 gramos.
Café instantáneo con caramelo.
Producto rico en antioxidantes.
Elaborado con granos de café tostado",25.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Salsa Bbq Hunt's Original 360 g,,10.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Aceite De Canola Pam Spray Mantequilla 141 g,Aceite de canola con dispensador de spray para dosificar su uso en recetas saladas y dulces.,26.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Azúcar Blanca Costeño 750gr,,7.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Salsa Barbecue B&D 200G,,4.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Vinagre Venturo Blanco 600ml,,5.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Crema De Aji B&D 190G,,7.6,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Achocolatado Chocolisto Pote 300 g,"Chocolate en polvo con vitaminas y minerales. Rico y nutritivo, con el tradicional sabor de siempre. Aporta los nutrientes esenciales para el crecimiento de tus hijos.",13.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Manjarblanco Bazo Velarde 200g,"Contiene 200 gramos.
Dulce de leche.
Sabor casero",5.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cebada Instantánea Ecco 250G,,13.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Azúcar Rubia Paramonga Bolsa 5 Kg,,24.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Pudín Snack Pack Butterscotch Paquete 4 unid Vaso 368g,,17.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Postre Puding Snack Pack Chocolate Sugar Free 368,,17.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,4Pk Snack Pudin De Chocolate 397g,Budin Snack Pack elaborado con delicioso sabor a chocolate no perecedero que puede ser disfrutado por toda la familia.,17.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Salsa Chili Oil Pote Micha Mt 210G,,27.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cebada Kimbo Doy Pack 170 g 1 Unidad,,10.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cebada Instantánea Kimbo Frasco 164 g,,10.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Quinoa Barras Aguaymanto Y Chocolate Qfoods 8 Und 20G,,22.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Capuccino Colcafé Caramelo 13Gr 6Und,,15.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Granola Fit Delisha Con Chips 60Gr,,5.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Capuccino Colcafé Mocca 13Gr 6Und,,15.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cereal Zucosos 500 G Nestle,"Cereal Zucosos , cereal para el desayuno de hojuelas de maíz cubiertas con glaseado de azúcar. Formato 500g",19.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Granola Fit Delisha Chocolate 60Gr,,6.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Granola Fit Integral 60Gr,,6.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Granola Fit Delisha 60gr,,5.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cacao Instantáneo Cola Cao 450G,,16.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Vinagreta Ranch Walibi 200 Gr,,7.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cacao Instantáneo Cola Cao 400G,,21.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Ají Panca Sibarita Panquita Doypack 550gr,,17.5,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Manjar Blanco Bazo Velarde 500Gr,,12.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Cereal de Avena con Granos Andinos Avena Mix Mamalama Cranberry y Chía Doypack 500 g,,17.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Aceite de Coco Gatti Extra Virgen Frasco 200 ml,,31.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Mantequilla Peter Pan Mani Creamy 462Gr,,28.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Café Viaggio Espresso Brasil de Café para Nespresso 10 Cápsulas 55g,,32.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Crema Casa Verde De Rocoto 350 g,,13.9,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Abarrotes,Pack 2 Fideo Spaghetti Don Vittorio 950 g,,15.8,2024-12-04 13:56:28.697372
Pedidos Ya Lince,Galletas y Waffers,Galletas Choco Vainilla Field 25.2 G,,2.2,2024-12-04 13:56:30.095388
Pedidos Ya Lince,Galletas y Waffers,Galleta Ritz Queso 6Pack 180g,"Contiene 6 paquetes individuales de 30 gramos cada uno.
Galletas saladas rellenas con crema sabor a queso",5.2,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Choco Vainilla Field 75.6 g,,7.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Ritz Plain 6Pack 120g,"Contiene 6 paquetes individuales de 20 gramos cada uno.
Galletas saladas tostadas",4.3,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Coca Cola Oreo 108 g,,2.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Soda Field 6X32G,"Contiene 6 paquetes de 32 gramos cada uno.
Galleta de soda",3.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Coca Cola 12Pack Oreo 432 g,,11.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Cream Cracker Field 258.1G,"Contiene 258 gramos.
Galletas saladas",7.2,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Coca Cola 6Pack Oreo 216 g,,6.2,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Ritz Taco 52.5g,Contiene 52.5Galletas saladas tostadas,1.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Oreo Original 432G,"Contiene 12 paquetes de 36 gramos cada uno.
Galletas sabor a chocolate con relleno de crema sabor a vainilla",9.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Saladas Mini Ritz 50G,"Contiene 50 gramos.
Galletas saladas tostadas.
Formato mini",1.6,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galleta Chocodonuts Leche 6 De 33 g,,11.0,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Ritz Taco 70 g,,2.2,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galletas Casino Victoria Menta Pack 6 Unidades 47 g,,11.0,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galletas Victoria Casino Fresa Pack 6 Unidades 47 g,,11.0,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galletas Casino Victoria Chocolate Pack 6 Unidades 47 g,,11.0,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Costa Wafer Nik Vainilla X 72 Gr,,2.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Wafer Nik Costa Sabor Chocolate 77G,Wafer de chocolate.,2.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Sabor Vainilla Field Paquete 37 g Pack 6 unid,"Contiene 6 paquetes individuales de 37 gramos cada uno.
Galletas dulces sabor artificial a vainilla1 porción aporta 160 kcal",5.8,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Chocodonuts Leche 6 X 33 Gr.,,5.4,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Costa Galletas Wafer Sabor a Chocolate 105g,,2.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta De Soda Con Chocolate Field Chokosoda 216G,"Contiene 6 paquetes individuales de 36 gramos.
Galletas de soda bañadas con sabor a chocolate1 porción aporta 180 kcal",8.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Wafer Costa Sabor Vainilla 105 Gr.,,2.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Chocodonuts Crunch 6 X 36 Gr.,,5.4,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Morochas Nestlé Pack 6 Unidades,,5.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas De Soda San Jorge 7Pack 280g,,6.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas De Chocolate Con Chispas Field Travesuras 50G,"Contiene 50 gramos.
Galletas con cobertura sabor a chocolate y grageas de colores",2.2,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Wafer Nick Costa Sabor Fresa 72Gr.,,2.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Gran Cereal Cacao 6 X 36 Gr.,,5.3,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Oreo Original 6Pack 216g,"Las galletas Oreo original son la deliciosa unión de dos crujientes galletas de chocolate rellenas con una suave crema sabor vainilla. Disfruta su sabor siguiendo nuestro ritual, primero gira tu galleta, luego saboréala y sumérgela en un vaso de leche, mmmmm... una nunca es suficiente. Perfectas para compartir en familia, con amigos, disfrutar en el colegio, trabajo y colación; las galletas Oreo son un excelente snack para todo momento, también las puedes agregar a tus recetas de postres favoritos como ingrediente o decoración. Características: Galletas y colaciones dulces - Oreo - Formato familiar - Envase bolsa - Contenido 36 g.",6.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Con Yogurt Bolsa 100 G,,3.6,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Wafer Costa Sabor Fresa 105 Gr.,,2.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Con Avena Bolsa 100 G,,3.6,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Gretel Chocolate 6 X 32 Gr.,,4.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Picaras Clasicas 6 Pack 228 g,,4.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Gretel Manjar 6 X 32 Gr.,,4.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Quinoa Crackers Finas Hierbas Nutri Co 180g,,15.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Costa Wafer Sabor Lúcuma 105 g,,2.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Clasica 6 X 41 Gr.,,5.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Chocolate 6 X 41 Gr.,,5.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Oreo Dark Fudge 131.2 g,,6.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Pack x6 Galletas Rellenas Coronita 36g,"Contiene 6 paquetes individuales de 36 gramos cada uno.
Galletas con crema.
Relleno: Crema sabor a chocolate",7.2,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Vainilla San Jorge 120g,,2.6,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta De Chocolate Con Chispas Field Doña Pepa 23G,,1.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Gran Cereal Clasica 6 X 36 Gr.,"Contiene 6 paquetes individuales de 36 gramos cada uno.
Galleta con cereales.
Con 30% de avena",5.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galletas Choco Donuts Sabores Variados Costa 204 Gr,,11.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Costa Soda Line 40 g,"Contiene 6 paquetes de 40 gramos cada uno.
Galletas de soda",5.0,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Wafer Vainilla Costa Nik 6 UNIDAD,,4.5,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Pack 2 Galleta Soda Field 6 Paquetes Individuales De 32 g,,8.4,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Integrales Costa Six Pack,- Fibra- Absorción de grasas- Reduce el apetito- Reduce la ansiedad- Mejora la producción de flora intestinal,4.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Menta 6 X 41 Gr.,,5.9,2024-12-04 13:56:30.095466
Pedidos Ya Lince,Galletas y Waffers,Galleta Frac Vainilla 6 X 41 Gr.,,5.9,2024-12-04 13:56:30.095466
