description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Sillao AJI-NO-SILLAO Botella 500ml,,500.0,ml,4.7,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,4.7
Ajino Sillao 500 mL,AJINOSILLAO,500.0,ml,4.7,tottus,2024-12-05 12:39:52.372435,SILLAO,500.0,ml,4.7
Sillao AJI-NO-SILLAO Botella 500ml,AJINOSILLAO,500.0,ml,4.7,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,4.7
Sillao Aji-No-Sillao Botella 500 ml,,500.0,ml,4.9,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,4.9
Salsa de Soya con Ajo y Kión Kikko 350ml,,350.0,ml,4.9,metro,2024-12-05 16:41:56.742564,SILLAO,350.0,ml,4.9
Vinagre Tinto Venturo Botella Plástica 600 ml,,600.0,ml,5.2,metro,2024-12-05 16:41:56.742564,SILLAO,600.0,ml,5.2
Vinagre Blanco Venturo Botella Plástica 600 ml,,600.0,ml,5.2,metro,2024-12-05 16:41:56.742564,SILLAO,600.0,ml,5.2
Vinagre Tinto Del Firme Doy Pack 1000 ml,,1000.0,ml,5.4,metro,2024-12-05 16:41:56.742564,SILLAO,1000.0,ml,5.4
Vinagre Blanco Del Firme Doy Pack 1000 ml,,1000.0,ml,5.4,metro,2024-12-05 16:41:56.742564,SILLAO,1000.0,ml,5.4
Sillau Kikko Botella 1 Litro,,1.0,l,7.7,metro,2024-12-05 16:41:56.742564,SILLAO,1.0,l,7.7
Sillao Aji-No-Sillao 1L,,1.0,l,8.0,metro,2024-12-05 16:41:56.742564,SILLAO,1.0,l,8.0
Chicha de Jora Lorenza Botella 500ml,,500.0,ml,11.5,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,11.5
Salsa de Soya Alida Chiang Botella 12 Onzas,,12.0,oz,13.7,metro,2024-12-05 16:41:56.742564,SILLAO,12.0,oz,13.7
Salsa de Soya Oscura Superior Bárcidda 500ml,,500.0,ml,13.9,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,13.9
Salsa de Soya Sabor a Champiñones Bárcidda 500ml,,500.0,ml,13.9,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,13.9
Salsa de Soya Japonesa Shoyu Bárcidda 500ml,,500.0,ml,18.9,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,18.9
Vinagre Blanco Andrea Milano 1L,,1.0,l,21.3,metro,2024-12-05 16:41:56.742564,SILLAO,1.0,l,21.3
Vinagre Tinto Andrea Milano 1L,,1.0,l,21.7,metro,2024-12-05 16:41:56.742564,SILLAO,1.0,l,21.7
Salsa de Sillao LKK Premium Claro Botella 500ml,LKK,500.0,ml,22.1,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,22.1
Salsa de Sillao LKK Premium Claro Botella 500m...,,500.0,ml,22.1,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,22.1
SILLAO OSCURO CHAMPINONES 500ML,LEE KUM KEE,500.0,ml,22.3,tottus,2024-12-05 12:39:52.372435,SILLAO,500.0,ml,22.3
Salsa de Sillao LKK Sabor a Champiñones Botell...,,500.0,ml,22.65,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,22.65
Salsa de Sillao LKK Sabor a Champiñones Botella 500 ml,LKK,500.0,ml,22.65,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,22.65
Salsa de Sillao LKK Premium Oscuro Botella 500 ml,LKK,500.0,ml,23.65,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,23.65
Salsa de Sillao LKK Premium Oscuro Botella 500...,,500.0,ml,23.65,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,23.65
Vinage Balsámico Colavita 500ml,,500.0,ml,24.9,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,24.9
Sillao Oscuro Botella 50ml,,50.0,ml,25.9,metro,2024-12-05 16:41:56.742564,SILLAO,50.0,ml,25.9
Salsa de Soya Lee Kum Kee Sabor a Champiñones 50ml,,50.0,ml,25.9,metro,2024-12-05 16:41:56.742564,SILLAO,50.0,ml,25.9
Sillao Bajo en Sodio Botella 500 ml,,500.0,ml,33.6,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,33.6
Sillau Lite Lee Kum Kee Con Dispensador Botella 150 ml,,150.0,ml,33.6,metro,2024-12-05 16:41:56.742564,SILLAO,150.0,ml,33.6
Sillao Claro Lee Kum Kee Frasco C/Dispensador 150 ml,,150.0,ml,34.5,metro,2024-12-05 16:41:56.742564,SILLAO,150.0,ml,34.5
Salsa de Sillao LKK Claro con Dispensador Bote...,,150.0,ml,35.0,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,150.0,ml,35.0
