description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Champiñones Enteros Paccu Bandeja 200g,S/ 6.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,200.0,g,Champiñones Enteros Paccu Bandeja,6.7,metro,,GELATINA (PARA PREPARAR)
Champiñones Enteros Paccu Bandeja 200g,S/ 6.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Champiñones Enteros Paccu Bandeja,6.9,wong,,GELATINA (PARA PREPARAR)
Harina de Trigo Preparada BELL'S Bolsa 1Kg,S/ 6.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,1.0,kg,Harina de Trigo Preparada BELL'S Bolsa,6.9,vivanda,BELL'S,GELATINA (PARA PREPARAR)
Harina de Trigo NICOLINI Preparada Bolsa 1Kg,S/ 6.99,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,1.0,kg,Harina de Trigo NICOLINI Preparada Bolsa,6.99,vivanda,NICOLINI,GELATINA (PARA PREPARAR)
Harina de Trigo Preparada Nicolini 1kg,S/ 6.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,1.0,kg,Harina de Trigo Preparada Nicolini,6.99,metro,,GELATINA (PARA PREPARAR)
Apio Prelavado Viva 300g,S/ 7.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,300.0,g,Apio Prelavado Viva,7.5,wong,,GELATINA (PARA PREPARAR)
Alcachofa Premium 2un,S/ 7.60,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,2.0,un,Alcachofa Premium,7.6,wong,,GELATINA (PARA PREPARAR)
Harina MOLITALIA Preparada Bolsa 1kg,S/ 7.60,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,1.0,kg,Harina MOLITALIA Preparada Bolsa,7.6,vivanda,MOLITALIA,GELATINA (PARA PREPARAR)
Harina Sin Preparar Blanca Flor 1kg,S/ 7.60,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,kg,Harina Sin Preparar Blanca Flor,7.6,wong,,GELATINA (PARA PREPARAR)
Fourpack Gelatina Yopi Sabor Naranja 120g,S/ 8.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,120.0,g,Fourpack Gelatina Yopi Sabor Naranja,8.5,wong,,GELATINA (PARA PREPARAR)
Harina de Trigo Preparada BLANCA FLOR Bolsa 1Kg,S/ 8.70,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,1.0,kg,Harina de Trigo Preparada BLANCA FLOR Bolsa,8.7,vivanda,BLANCA FLOR,GELATINA (PARA PREPARAR)
Licor Preparado SMIRNOFF Ice Green Apple Botella 355ml,S/ 8.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,355.0,ml,Licor Preparado SMIRNOFF Ice Green Apple Botella,8.9,vivanda,SMIRNOFF,GELATINA (PARA PREPARAR)
Licor Preparado SMIRNOFF Ice Original Botella 355ml,S/ 8.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,355.0,ml,Licor Preparado SMIRNOFF Ice Original Botella,8.9,vivanda,SMIRNOFF,GELATINA (PARA PREPARAR)
Harina Preparada Blanca Flor 1kg,S/ 8.99,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,kg,Harina Preparada Blanca Flor,8.99,wong,,GELATINA (PARA PREPARAR)
Gelatina de Naranja Akami 50g,S/ 8.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,50.0,g,Gelatina de Naranja Akami,8.99,metro,,GELATINA (PARA PREPARAR)
Pimiento de Colores Ecologic 3un,S/ 9.30,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,3.0,un,Pimiento de Colores Ecologic,9.3,metro,,GELATINA (PARA PREPARAR)
Gelatina de Naranja Akami 50g,S/ 9.40,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,50.0,g,Gelatina de Naranja Akami,9.4,wong,,GELATINA (PARA PREPARAR)
Verduras Picadas para Sopa de Verduras Cuisine & Co 300g,S/ 9.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,300.0,g,Verduras Picadas para Sopa de Verduras Cuisine & Co,9.5,metro,,GELATINA (PARA PREPARAR)
Mezcla en Polvo KATZEL para Preparar Brownies Caja 313g,S/ 9.50,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,313.0,g,Mezcla en Polvo KATZEL para Preparar Brownies Caja,9.5,vivanda,KATZEL,GELATINA (PARA PREPARAR)
Pimiento de Colores Ecologic 3un,S/ 9.70,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,3.0,un,Pimiento de Colores Ecologic,9.7,wong,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Piña 160g,S/ 10.40,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Twopack Gelatina en Polvo Royal Sabor Piña,10.4,wong,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Fresa 160g,S/ 10.40,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Twopack Gelatina en Polvo Royal Sabor Fresa,10.4,metro,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Limón 160g,S/ 10.40,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Twopack Gelatina en Polvo Royal Sabor Limón,10.4,wong,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Cereza 160g,S/ 10.40,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Twopack Gelatina en Polvo Royal Sabor Cereza,10.4,metro,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Limón 160g,S/ 10.40,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Twopack Gelatina en Polvo Royal Sabor Limón,10.4,metro,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Cereza 160g,S/ 10.40,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Twopack Gelatina en Polvo Royal Sabor Cereza,10.4,wong,,GELATINA (PARA PREPARAR)
Twopack Gelatina en Polvo Royal Sabor Fresa 160g,S/ 10.40,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Twopack Gelatina en Polvo Royal Sabor Fresa,10.4,wong,,GELATINA (PARA PREPARAR)
Pack x3 Gelatina en Polvo Royal Sabor Cereza Sobre 160g,S/ 10.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,3.0,g,Pack xelatina en Polvo Royal Sabor Cereza Sobre,10.9,wong,,GELATINA (PARA PREPARAR)
Pack x3 Gelatina en Polvo Royal Sabor Piña Sobre 160g,S/ 10.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,3.0,g,Pack xelatina en Polvo Royal Sabor Piña Sobre,10.9,wong,,GELATINA (PARA PREPARAR)
Tripack Gelatina en Polvo Royal Sabor Fresa 160g,S/ 10.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Tripack Gelatina en Polvo Royal Sabor Fresa,10.9,wong,,GELATINA (PARA PREPARAR)
Pack x3 Gelatina en Polvo Royal Sabor Piña Sobre 160g,S/ 10.90,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,3.0,g,Pack xelatina en Polvo Royal Sabor Piña Sobre,10.9,metro,,GELATINA (PARA PREPARAR)
Nuggets de Pollo con Quinua Avinka 15un,S/ 10.99,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,15.0,un,Nuggets de Pollo con Quinua Avinka,10.99,wong,,GELATINA (PARA PREPARAR)
Ajos Pelados Mr. Ajo Bandeja 150g,S/ 11.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,150.0,g,Ajos Pelados Mr. Ajo Bandeja,11.5,wong,,GELATINA (PARA PREPARAR)
Choclo Extra Dulce Viva Bandeja 2 unid,S/ 12.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,2.0,un,Choclo Extra Dulce Viva Bandeja,12.0,wong,,GELATINA (PARA PREPARAR)
Preparado Deshidratado Picarones Con Miel Provenzal Sobre 165 g,S/ 12.40,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,165.0,g,Preparado Deshidratado Picarones Con Miel Provenzal Sobre,12.4,metro,,GELATINA (PARA PREPARAR)
Habas Peladas Wong Bandeja 200g,S/ 12.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Habas Peladas Wong Bandeja,12.5,wong,,GELATINA (PARA PREPARAR)
Ensalada Thai Mattson 130g,S/ 12.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,130.0,g,Ensalada Thai Mattson,12.5,wong,,GELATINA (PARA PREPARAR)
Preparado Deshidratado Picarones Con Miel Provenzal Sobre 165 g,S/ 12.80,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,165.0,g,Preparado Deshidratado Picarones Con Miel Provenzal Sobre,12.8,wong,,GELATINA (PARA PREPARAR)
Verduras para Arroz con Pollo Wong Bandeja 200g,S/ 14.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Verduras para Arroz con Pollo Wong Bandeja,14.0,wong,,GELATINA (PARA PREPARAR)
Pollo al Horno San Fernando Bolsa 800 g / Medio pollo en 4 Piezas,S/ 14.60,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,800.0,g,Pollo al Horno San Fernando Bolsa  / Medio pollo en 4 Piezas,14.6,metro,,GELATINA (PARA PREPARAR)
Piezas de Pollo Maceradas Pollo Pachamanca San Fernando Asu Olla 650g,S/ 14.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,650.0,g,Piezas de Pollo Maceradas Pollo Pachamanca San Fernando Asu Olla,14.99,metro,,GELATINA (PARA PREPARAR)
Ajo Picado Wong 125g,S/ 15.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,125.0,g,Ajo Picado Wong,15.0,wong,,GELATINA (PARA PREPARAR)
Ajo Pelado Mr Ajo 250g,S/ 15.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,250.0,g,Ajo Pelado Mr Ajo,15.5,wong,,GELATINA (PARA PREPARAR)
Ajo Pelado Mr Ajo 250g,S/ 15.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,250.0,g,Ajo Pelado Mr Ajo,15.5,metro,,GELATINA (PARA PREPARAR)
Tripack Gelatina en Polvo Royal Sabor Naranja 160g,S/ 15.60,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,160.0,g,Tripack Gelatina en Polvo Royal Sabor Naranja,15.6,metro,,GELATINA (PARA PREPARAR)
Tripack Gelatina en Polvo Royal Sabor Naranja 160g,S/ 15.60,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,160.0,g,Tripack Gelatina en Polvo Royal Sabor Naranja,15.6,wong,,GELATINA (PARA PREPARAR)
Alitas de Pollo Redondo Sabor Brasa Caja 400g,S/ 15.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,400.0,g,Alitas de Pollo Redondo Sabor Brasa Caja,15.7,metro,,GELATINA (PARA PREPARAR)
Alitas Búfalo Redondos Caja 400 g,S/ 15.70,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,400.0,g,Alitas Búfalo Redondos Caja,15.7,metro,,GELATINA (PARA PREPARAR)
Verduras para Ensalada Rusa Wong Bandeja 600g,S/ 16.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,600.0,g,Verduras para Ensalada Rusa Wong Bandeja,16.0,wong,,GELATINA (PARA PREPARAR)
Arveja Desvainada Wong Bandeja 200g,S/ 16.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,200.0,g,Arveja Desvainada Wong Bandeja,16.0,wong,,GELATINA (PARA PREPARAR)
Pollada Criolla Redondos Pierna con Encuentro 600g,S/ 16.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,600.0,g,Pollada Criolla Redondos Pierna con Encuentro,16.5,metro,,GELATINA (PARA PREPARAR)
Pollito Sabor Leña Redondos x Unid,S/ 16.90,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,1.0,un,Pollito Sabor Leña Redondos,16.9,metro,,GELATINA (PARA PREPARAR)
Pollo Sabor Pachamanca Redondos 780g,S/ 17.89,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,780.0,g,Pollo Sabor Pachamanca Redondos,17.89,metro,,GELATINA (PARA PREPARAR)
Champiñones Portobello Paccu Bandeja 500g,S/ 18.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,500.0,g,Champiñones Portobello Paccu Bandeja,18.5,wong,,GELATINA (PARA PREPARAR)
Multipropósitos DOVE Reconstrucción Keratina Spray 175ml,S/ 18.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,175.0,ml,Multipropósitos DOVE Reconstrucción Keratina Spray,18.9,vivanda,DOVE,GELATINA (PARA PREPARAR)
Crunchy Salad Mattson 350g,S/ 20.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,350.0,g,Crunchy Salad Mattson,20.0,wong,,GELATINA (PARA PREPARAR)
Ensalada Thai Mattson 260g,S/ 20.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,260.0,g,Ensalada Thai Mattson,20.0,wong,,GELATINA (PARA PREPARAR)
Ensalada Italiana Mattson 300g,S/ 20.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,300.0,g,Ensalada Italiana Mattson,20.5,wong,,GELATINA (PARA PREPARAR)
Ajos Picados Mr.Ajo Pote 250 g,S/ 20.50,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,250.0,g,Ajos Picados Mr.Ajo Pote,20.5,metro,,GELATINA (PARA PREPARAR)
Ajo Picado Wong 250g,S/ 24.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,250.0,g,Ajo Picado Wong,24.0,wong,,GELATINA (PARA PREPARAR)
Shampoo Kativa Keratina Frasco 355ml,S/ 25.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,355.0,ml,Shampoo Kativa Keratina Frasco,25.9,vivanda,KATIVA,GELATINA (PARA PREPARAR)
Fondos de Alcachofa Jehová Jireh 700g,S/ 28.00,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,700.0,g,Fondos de Alcachofa Jehová Jireh,28.0,wong,,GELATINA (PARA PREPARAR)
Alitas de Pollo A La Barbecue Metro Bolsa 1 Kg,S/ 28.99,metro,GELATINA (PARA PREPARAR),2024-12-05 16:43:22.628944,1.0,kg,Alitas de Pollo A La Barbecue Metro Bolsa,28.99,metro,,GELATINA (PARA PREPARAR)
Alitas de Pollo a La Barbecue Wong Bolsa x 1 Kg,S/ 28.99,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,1.0,kg,Alitas de Pollo a La Barbecue Wong Bolsa x,28.99,wong,,GELATINA (PARA PREPARAR)
Crema de Tratamiento Kativa Keratina Frasco 300ml,S/ 29.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,300.0,ml,Crema de Tratamiento Kativa Keratina Frasco,29.9,vivanda,KATIVA,GELATINA (PARA PREPARAR)
Shampoo PANTENE Keratina Frasco 510ml,S/ 30.90,vivanda,GELATINA (PARA PREPARAR),2024-12-05 22:29:38.041609,510.0,ml,Shampoo PANTENE Keratina Frasco,30.9,vivanda,PANTENE,GELATINA (PARA PREPARAR)
Pack Pantene Pro-V Miracles Keratina: Shampoo 510ml + Acondicionador 510ml,S/ 49.90,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,510.0,ml,Pack Pantene Pro-V Miracles Keratina: Shampoo  + Acondicionador,49.9,wong,,GELATINA (PARA PREPARAR)
Gomitas de Gelatina More+ Sleep Melatonina 100un,S/ 61.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,100.0,un,Gomitas de Gelatina More+ Sleep Melatonina,61.5,wong,,GELATINA (PARA PREPARAR)
Gomitas de Gelatina More+ Focus 100un,S/ 61.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,100.0,un,Gomitas de Gelatina More+ Focus,61.5,wong,,GELATINA (PARA PREPARAR)
Gomitas de Gelatina More+ Multivitamin 100un,S/ 61.50,wong,GELATINA (PARA PREPARAR),2024-12-05 19:21:03.513584,100.0,un,Gomitas de Gelatina More+ Multivitamin,61.5,wong,,GELATINA (PARA PREPARAR)
