description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Maíz Pop Corn Costeño 500 g,COSTENO,500.0,g,4.8,tottus,2024-12-05 11:08:04.425944,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.6
Maíz Pop Corn COSTEÑO Bolsa 500g,Costeño,500.0,g,4.9,vega,2024-12-05 11:36:06.908991,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.8
Pop Corn Natural Act II Bolsa 80 g,,80.0,g,4.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,61.25000000000001
Tortillas de Maíz Picante Cuisine & Co Bolsa 150 g,,150.0,g,4.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.66666666666667
Pop Corn para Microondas Act II Sabor Mantequilla 91g,,91.0,g,4.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,53.84615384615385
Pop Corn Butter Extra Act II 91g,,91.0,g,4.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,53.84615384615385
Tortillas de Maíz Clásica Cuisine & Co Bolsa 150 g,,150.0,g,4.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.66666666666667
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,,500.0,g,4.95,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.9
Maíz Pop Corn 500 g,TESORO DEL CAMPO,500.0,g,5.0,tottus,2024-12-05 11:08:04.425944,MAÍZ REVENTÓN (POP CORN),1.0,kg,10.0
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,,500.0,g,5.0,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,10.0
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,DORITOS,90.0,g,5.0,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,55.55555555555556
Palitos de Maíz Cheese Tris Cheetos 120g,,120.0,g,5.2,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.333333333333336
Palitos de Maíz Cheese Tris Cheetos 120g,,120.0,g,5.2,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.333333333333336
Maíz Pop Corn VALLENORTE Bolsa 500gr,VALLENORTE,500.0,g,5.3,vega,2024-12-05 11:36:06.908991,MAÍZ REVENTÓN (POP CORN),1.0,kg,10.6
Galletas de Maíz Horneadas Salmitas Caja 80 g,,80.0,g,5.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,68.75
Maíz Tostado BELL'S Táper 150g,BELL'S,150.0,g,5.5,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,36.66666666666667
Palitos de Maíz Cuisine & Co 180g,,180.0,g,5.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,30.555555555555554
Tamal de Maíz Casa Verde 180g,,180.0,g,5.7,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,31.666666666666668
Maíz Pop Corn Valle Norte Bolsa 500 g,,500.0,g,5.8,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,11.6
Chips de Maíz Morado Orgánicos Wasi Bolsa 75 g,,75.0,g,5.99,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,79.86666666666667
Chips de Maíz Morado Orgánicos Picante Wasi Bolsa 75 g,,75.0,g,5.99,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,79.86666666666667
Maíz Gigante Inka Corn Original 100g,,100.0,g,5.99,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,59.900000000000006
Maíz Chullpi BELL'S Bolsa 400g,BELL'S,400.0,g,6.2,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,15.5
Maíz Gigante Inka Corn Chile Picante 100g,,100.0,g,6.2,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,62.0
Maíz Gigante Inka Corn Original 100g,,100.0,g,6.2,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,62.0
Maíz Cancha Cusco BELL'S Bolsa 400g,BELL'S,400.0,g,6.4,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.0
Maíz Pop Corn VALLENORTE Bolsa 500g,VALLENORTE,500.0,g,6.4,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,12.8
Maíz Pop Corn Valle Norte Bolsa 500 g,,500.0,g,6.4,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,12.8
Palitos de Maíz CHIZITOS Bolsa 190g,FRITO LAY,190.0,g,6.8,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,35.78947368421053
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,,200.0,g,6.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,34.5
Maíz Dulce en Granos Fruto de Oro 425g,,425.0,g,6.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.23529411764706
Maíz Dulce FRUTO DE ORO Lata 425g,FRUTO DE ORO,425.0,g,6.9,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.23529411764706
Maíz Dulce en Granos Fruto de Oro 425g,,425.0,g,6.99,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.447058823529414
Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,INKA CHIPS,125.0,g,7.8,vega,2024-12-05 11:36:06.908991,MAÍZ REVENTÓN (POP CORN),1.0,kg,62.4
Tortillas de Maíz Cuisine & Co Sabor Queso 180g,,180.0,g,7.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.88888888888889
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,,200.0,g,7.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,39.5
Tortillas de Maíz Cuisine & Co Sabor Queso 180g,,180.0,g,7.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.88888888888889
Conserva de Maíz Tierno Entero GOYA Lata 248g,GOYA,248.0,g,7.9,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,31.85483870967742
Chupetes GLOBO POP!! Con chicle sabores surtidos Bolsa 480Gr,GLOBO POP,480.0,g,8.0,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.666666666666668
Chupetes GLOBO POP NEON!! Con chicle sabor limonada Bolsa 480Gr,GLOBO POP,480.0,g,8.0,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.666666666666668
Papa Amarilla Tumbay Procesada x kg,,1.0,kg,8.09,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.09
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 90 g,,90.0,g,8.3,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,92.22222222222223
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 90 g,,90.0,g,8.3,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,92.22222222222223
Galletas de Maíz Horneadas Salmas 144g,,144.0,g,8.5,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,59.02777777777778
Harina de Maíz Amarillo P.A.N 1kg,,1.0,kg,8.5,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.5
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,,1.0,kg,8.5,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.5
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,,126.0,g,8.5,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,67.46031746031747
Tortilla de Maíz Cuisine & Co Torti Hot 200g,,200.0,g,8.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,44.5
Tortilla de Maíz Cuisine & Co Torti Hot 200g,,200.0,g,8.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,44.5
Maíz Mote Precocido GUVA Bolsa 500g,GUVA,500.0,g,8.99,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,17.98
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 200g,FRITO LAY,200.0,g,9.0,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,45.0
Tortillas de Maíz TOSTITOS con Sal Bolsa 200g,TOSTITOS,200.0,g,9.0,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,45.0
Harina Precocida DOÑAREPA Maíz Blanco Paquete 1Kg,DOÑAREPA,1.0,kg,9.9,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.9
Harina de Maíz Blanco Precocida Doñarepa 1kg,,1.0,kg,9.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.9
Hojuelas de Maíz Corn Flakes Kellogg's 200g,,200.0,g,10.0,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,50.0
Hojuelas de Maíz Corn Flakes Kellogg's 200g,,200.0,g,10.2,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,51.0
Canchita para Microondas PLANET POP sabor Natural Bolsa 85g Paquete 3un,PLANET POP,85.0,g,10.5,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,123.52941176470587
Cereal de Maíz Azucarado Cuisine & Co Reggae Flakes 480g,,480.0,g,10.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,22.708333333333336
Cereal de Maíz Azucarado Cuisine & Co Reggae Flakes 480g,,480.0,g,10.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,22.708333333333336
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 260g,FRITO LAY,260.0,g,11.0,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,42.30769230769231
Galletas de Maíz SALMAS Horneadas con Camote y Zanahoria Caja 126g,SALMAS,126.0,g,11.2,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,88.88888888888889
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,1.0,kg,11.3,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,11.3
Galletas de Arroz y Maíz Scotti 150g,,150.0,g,11.3,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,75.33333333333334
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,,126.0,g,11.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,91.26984126984127
Maiz Gigante con Chocolate Inka Corn 100g,,100.0,g,11.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,119.0
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 200g",,200.0,g,11.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,59.5
Tortilla de Maíz TÍA ROSA Bolsa 255g,BIMBO,255.0,g,12.1,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,47.45098039215686
Tortillas de Maíz NACHOS Mixtas Bolsa 260g,NACHOS,260.0,g,12.3,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,47.30769230769231
Cereal CORN FLAKES Nestlé Sin Gluten Caja 180g,CORN FLAKES,180.0,g,12.8,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,71.11111111111111
Hojuelas de Maíz Azucaradas Kellogg's Zucaritas 260g,,260.0,g,12.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,49.61538461538461
Hojuelas de Maíz Corn Flakes Cuisine & Co Caja 500 g,,500.0,g,12.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,25.8
Maíz Morado Justo al Día 700g,,700.0,g,13.4,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,19.142857142857142
Pop Corn Chicken AVINKA Bolsa 350g,AVINKA,350.0,g,13.7,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,39.14285714285714
Cereal de Maíz Corn Flakes 405g,,405.0,g,13.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,34.32098765432099
Cereal de Maíz Corn Flakes 405g,,405.0,g,13.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,34.32098765432099
Hojuelas de Maíz Corn Flakes Cuisine & Co Caja 500 g,,500.0,g,13.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,27.8
Galletas de Maíz SALMAS Horneadas Caja 216g,SALMAS,216.0,g,14.5,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,67.12962962962963
Twelvepack Galletas de Maíz Salmas Horneadas 18g,,18.0,g,14.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,827.7777777777778
Maíz Morado en Polvo Ecoandino Orgánico 200g,,200.0,g,14.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,74.5
Cereal Fruta Aros Maiz Cereal Angel Bolsa 420 g,,420.0,g,14.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,35.476190476190474
Twelvepack Galletas de Maíz Salmas Horneadas 18g,,18.0,g,14.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,827.7777777777778
Maíz Mote Sierra Exportadora Desgranado Bolsa 425 g,,425.0,g,14.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,35.05882352941177
Pop Corn Chicken Avinka 350g,,350.0,g,15.3,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.714285714285715
Pop Corn Chicken Avinka 350g,,350.0,g,15.3,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.714285714285715
Chupetes GLOBO POP Sabor Fresa Bolsa 24u 480g x 2u,Globo Pop,480.0,g,15.6,vega,2024-12-05 11:36:06.908991,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.5
Pasta de Maíz Penne Sin Gluten El Dorado Bolsa 250 g,,250.0,g,15.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,63.6
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 200g",,200.0,g,15.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,79.5
Maíz Morado Deshidratado GUVA Bolsa 1kg,GUVA,1.0,kg,15.99,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,15.99
Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa 350Gr,ANGEL,350.0,g,16.1,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,46.00000000000001
Cereal ANGEL Trigo integral de avena y maíz sabor chocolate Bolsa 350Gr,ANGEL,350.0,g,16.1,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,46.00000000000001
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,ANGEL,420.0,g,16.1,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,38.333333333333336
Cereal CORN FLAKES Nestlé Sin Gluten Caja 405g,CORN FLAKES,405.0,g,16.2,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,39.99999999999999
Maíz Chulpi Desgranado Kuski Bolsa 425 g,,425.0,g,16.3,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,38.352941176470594
Hojuelas de Maíz Kellogg's Corn Flakes 410g,,410.0,g,16.8,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,40.97560975609756
Hojuelas de Maíz Kellogg's Corn Flakes 410g,,410.0,g,16.8,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,40.97560975609756
Pasta de Maíz Spaghetti Sin Gluten El Dorado Bolsa 250 g,,250.0,g,16.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,67.6
Hojuelas de Maíz Azucaradas Kellogg's Zucaritas 420g,,420.0,g,16.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,40.238095238095234
Hojuelas de Maíz Azucaradas Kellogg's Zucaritas 260g,,260.0,g,16.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,64.99999999999999
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 350g",,350.0,g,16.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,48.285714285714285
Hojuelas de Maíz Azucaradas Kellogg's Zucaritas 420g,,420.0,g,16.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,40.238095238095234
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 350g",,350.0,g,16.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,48.285714285714285
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,,360.0,g,17.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,49.722222222222214
Maíz Morado Deshidratado Guva 1kg,,1.0,kg,18.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,18.5
Sopa de Maíz Dulce Auga 430g,,430.0,g,19.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,45.34883720930233
Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas Bolsa 1Kg,ANGEL,1.0,kg,22.8,vivanda,2024-12-05 21:27:37.900915,MAÍZ REVENTÓN (POP CORN),1.0,kg,22.8
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,,360.0,g,22.9,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,63.61111111111111
Aceite Original Mazola Spray Lata 142 g,,142.0,g,24.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,172.53521126760563
Maíz Gigante Original Inka Corn Doypack 500 g,,500.0,g,24.5,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,49.0
Aceite Original Mazola Spray Lata 142 g,,142.0,g,24.8,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,174.64788732394368
Maíz Gigante Original Inka Corn Doypack 500 g,,500.0,g,24.9,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,49.8
Jarabe de Maíz Glucofácil Spitze Botella 680 g,,680.0,g,25.12,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,36.94117647058823
Hojuelas de Maíz con Miel Sin Gluten Nature's Path Caja 300 g,,300.0,g,27.5,wong,2024-12-05 17:30:42.708171,MAÍZ REVENTÓN (POP CORN),1.0,kg,91.66666666666667
Talco Dr Zaidman Con Almidón de Maíz Talquera 600 g,,600.0,g,34.2,metro,2024-12-05 15:03:32.824575,MAÍZ REVENTÓN (POP CORN),1.0,kg,57.00000000000001
