description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Maca Negra en Polvo Ecoandino Orgánico 200g,S/ 27.20,metro,UVA NEGRA,2024-12-05 16:03:06.272977,200.0,g,Maca Negra en Polvo Ecoandino Orgánico,27.2,metro,,UVA NEGRA
Torta Selva Negra Choco 6 Porciones,S/ 27.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,6.0,un,Torta Selva Negra Choco,27.9,metro,,UVA NEGRA
Cerveza Negra CUSQUEÑA Lata 355ml Paquete 6un,S/ 28.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,355.0,ml,Cerveza Negra CUSQUEÑA Lata  Paquete,28.9,vivanda,CUSQUEÑA,UVA NEGRA
Aceituna Negra Entera OLIVALLE Balde 750g,S/ 29.00,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,750.0,g,Aceituna Negra Entera OLIVALLE Balde,29.0,vivanda,OLIVALLE,UVA NEGRA
Harina de Maca Negra Doypack 200 g,S/ 29.40,metro,UVA NEGRA,2024-12-05 16:03:06.272977,200.0,g,Harina de Maca Negra Doypack,29.4,metro,,UVA NEGRA
Pimienta Negra BADIA en Polvo Frasco 198.4g,S/ 29.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,198.4,g,Pimienta Negra BADIA en Polvo Frasco,29.9,vivanda,BADIA,UVA NEGRA
Pimienta Negra Molida Badia Frasco 7 Onzas,S/ 29.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,7.0,oz,Pimienta Negra Molida Badia Frasco,29.9,metro,,UVA NEGRA
Aceituna Negra Deshuesada OLIVALLE Balde 700g,S/ 30.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,700.0,g,Aceituna Negra Deshuesada OLIVALLE Balde,30.5,vivanda,OLIVALLE,UVA NEGRA
Aceitunas Negras Botija Extra 750g,S/ 31.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,750.0,g,Aceitunas Negras Botija Extra,31.9,metro,,UVA NEGRA
Vino Tinto Quebranta Tannat Toñuz Corte de Uvas Botella 750ml,S/ 32.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,750.0,ml,Vino Tinto Quebranta Tannat Toñuz Corte de Uvas Botella,32.9,metro,,UVA NEGRA
Aceitunas Negras Deshuesadas 700g,S/ 33.40,metro,UVA NEGRA,2024-12-05 16:03:06.272977,700.0,g,Aceitunas Negras Deshuesadas,33.4,metro,,UVA NEGRA
Espumante Brut Tacama Orquídea Negra Botella 750ml,S/ 34.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,750.0,ml,Espumante Brut Tacama Orquídea Negra Botella,34.9,metro,,UVA NEGRA
Crema Tratamiento para Cabello Tinturado SUMAQ Quinua Negra Tubo 250g,S/ 36.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,250.0,g,Crema Tratamiento para Cabello Tinturado SUMAQ Quinua Negra Tubo,36.9,vivanda,SUMAQ,UVA NEGRA
Papel Higiénico PARACAS Gold Negro Doble Hoja Paquete 4un 6 pack,S/ 37.29 17%,vega,UVA NEGRA,2024-12-05 12:38:53.925851,4.0,un,Papel Higiénico PARACAS Gold Negro Doble Hoja Paquete  6 pack,37.29,vega,Paracas,UVA NEGRA
Shampoo SUMAQ Quinua Negra Frasco 500ml,S/ 38.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,500.0,ml,Shampoo SUMAQ Quinua Negra Frasco,38.9,vivanda,SUMAQ,UVA NEGRA
Acondicionador SUMAQ Quinua Negra Frasco 500ml,S/ 38.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,500.0,ml,Acondicionador SUMAQ Quinua Negra Frasco,38.9,vivanda,SUMAQ,UVA NEGRA
Torta Tres Leches Selva Negra Cuisine & Co 12 Porciones,S/ 43.92,metro,UVA NEGRA,2024-12-05 16:03:06.272977,12.0,un,Torta Tres Leches Selva Negra Cuisine & Co,43.92,metro,,UVA NEGRA
Torta Selva Negra Cuisine & Co 16 Porciones,S/ 45.68,metro,UVA NEGRA,2024-12-05 16:03:06.272977,16.0,un,Torta Selva Negra Cuisine & Co,45.68,metro,,UVA NEGRA
Vino Tinto Tempranillo Pata Negra Roble Botella 750ml,S/ 46.50,metro,UVA NEGRA,2024-12-05 16:03:06.272977,750.0,ml,Vino Tinto Tempranillo Pata Negra Roble Botella,46.5,metro,,UVA NEGRA
Torta Selva Negra 10 Porciones,S/ 46.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,10.0,un,Torta Selva Negra,46.9,metro,,UVA NEGRA
Torta Selva Negra 20 Porciones,S/ 53.18,metro,UVA NEGRA,2024-12-05 16:03:06.272977,20.0,un,Torta Selva Negra,53.18,metro,,UVA NEGRA
Torta Selva Negra Mediana LA FLORENCIA 1un,S/ 60.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,1.0,un,Torta Selva Negra Mediana LA FLORENCIA,60.9,vivanda,LA FLORENCIA,UVA NEGRA
Vino PATA NEGRA Reserva Tempranillo Botella 750ml,S/ 61.50,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,750.0,ml,Vino PATA NEGRA Reserva Tempranillo Botella,61.5,vivanda,PATA NEGRA,UVA NEGRA
Torta Selva Negra Chocolate 16 Porciones,S/ 62.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,16.0,un,Torta Selva Negra Chocolate,62.9,metro,,UVA NEGRA
Torta Selva Negra con Durazno 16 Porciones,S/ 63.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,16.0,un,Torta Selva Negra con Durazno,63.9,metro,,UVA NEGRA
Pisco BIONDI Puro Negra Mollar Botella 500ml,S/ 63.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,500.0,ml,Pisco BIONDI Puro Negra Mollar Botella,63.9,vivanda,BIONDI,UVA NEGRA
Jugo de Uva Blanco Aurora Botella 300ml,S/ 65.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,300.0,ml,Jugo de Uva Blanco Aurora Botella,65.9,metro,,UVA NEGRA
Torta Selva Negra con Durazno 20 Porciones,S/ 73.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,20.0,un,Torta Selva Negra con Durazno,73.9,metro,,UVA NEGRA
Pisco Portón Mosto Verde Negra Criolla Botella 750ml,S/ 80.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,750.0,ml,Pisco Portón Mosto Verde Negra Criolla Botella,80.9,metro,,UVA NEGRA
Pisco PORTON Negra Criolla Botella 750ml,S/ 89.90,vivanda,UVA NEGRA,2024-12-05 22:03:24.523243,750.0,ml,Pisco PORTON Negra Criolla Botella,89.9,vivanda,PORTON,UVA NEGRA
Helado Selva Negra Dulce Pasión 5L,S/ 99.90,metro,UVA NEGRA,2024-12-05 16:03:06.272977,5.0,l,Helado Selva Negra Dulce Pasión,99.9,metro,,UVA NEGRA
Parrilla Carbon Beef Maker Kettle Negra XL,S/ 229.00,metro,UVA NEGRA,2024-12-05 16:03:06.272977,1.0,l,Parrilla Carbon Beef Maker Kettle Negra,229.0,metro,,UVA NEGRA
