description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Aceite de Oliva BELL'S Extra Virgen Botella 1L,,1.0,l,65.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,65.9
Aceite de Oliva Extra Virgen Cuisine & Co 1L,,1.0,l,65.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,65.9
Aceite de Oliva Extra Virgen 1 L,TOTTUS,1.0,l,65.9,tottus,2024-12-05 11:52:22.581679,ACEITE DE OLIVA,1.0,l,65.9
Aceite de Oliva VALDEPORRES Extra Virgen Botella 1L,VALDEPORRES,1.0,l,66.4,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,66.4
Aceite de Oliva VALDEPORRES Extra Virgen Botel...,,1.0,l,66.4,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,66.4
Aceite de Oliva Extra Virgen Cuisine & Co 1L,,1.0,l,66.9,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,66.9
Aceite de Oliva El Olivar Extra Virgen 1L,,1.0,l,66.9,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,66.9
Aceite de Oliva EL OLIVAR Extra Virgen Botella 1L,EL OLIVAR,1.0,l,66.9,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,66.9
Aceite de Oliva EL OLIVAR Extra Virgen Botella...,,1.0,l,66.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,66.9
Aceite de Oliva Filippo Berio Puro Botella 1 L,,1.0,l,67.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,67.5
Aceite Vegetal PRIMOR Clásico Botella 900ml x6u,Primor,900.0,ml,69.6,vega,2024-12-05 12:28:35.181411,ACEITE DE OLIVA,1.0,l,77.33333333333333
Aceite de Oliva Extra Virgen Orgánico Bragg Botella 473 ml,,473.0,ml,69.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,147.7801268498943
Aceite de Oliva OLIVOS DEL SUR Extra Virgen Bo...,,1.0,l,69.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,69.9
Aceite de Oliva La Española Extra Virgen Botella 1 L,,1.0,l,72.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,72.5
Aceite de Oliva Extra Virgen 1 L,EL OLIVAR,1.0,l,72.8,tottus,2024-12-05 11:52:22.581679,ACEITE DE OLIVA,1.0,l,72.8
Aceite de Oliva Extra Virgen 750 mL,OLIVOS DEL SUR,750.0,ml,74.2,tottus,2024-12-05 11:52:22.581679,ACEITE DE OLIVA,1.0,l,98.93333333333334
Aceite de Oliva HUERTO ALAMEIN Extra Virgen Bo...,,1.0,l,74.99,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,74.99
Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 1L,HUERTO ALAMEIN,1.0,l,74.99,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,74.99
Aceite de Oliva Extra Virgen Huerto Alamein 1L,,1.0,l,75.3,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,75.3
Aceite de Oliva Extra Virgen Olivos del Sur 750ml,,750.0,ml,75.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,101.2
Aceite de Oliva El Olivar Puro Botella 1 L,,1.0,l,79.8,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,79.8
Aceite de Oliva CREMONINI Extra Virgen Botella...,,1.0,l,79.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,79.9
Aceite de Oliva El Olivar Virgen Botella 1 L,,1.0,l,83.0,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,83.0
Aceite de Oliva Santolivo Extra Virgen 1L,,1.0,l,83.2,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,83.2
Aceite de Oliva Clásico Carbonell Botella 1 Lt,,1.0,l,84.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,84.5
Aceite de Oliva Clásico Carbonell Botella 1 Lt,,1.0,l,84.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,84.9
Aceite de Oliva Olivos del Sur Extra Virgen Botella 1 L,,1.0,l,85.5,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,85.5
Aceite de Oliva CARBONELL Extra Virgen Botella...,,1.0,l,89.5,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,89.5
Aceite de Oliva Extra Virgen Carbonell Botella 1 Lt,,1.0,l,89.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,89.9
Aceite de Oliva OLIVOS DEL SUR Extra Virgen Botella 1L,OLIVOS DEL SUR,1.0,l,90.1,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,90.1
Aceite de Oliva Olivos del Sur Extra Virgen Botella 1 L,,1.0,l,92.9,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,92.9
Aceite de Oliva BELL'S Extra Virgen Botella 2L,,2.0,l,102.9,plaza_vea,2024-12-05 15:09:34.253857,ACEITE DE OLIVA,1.0,l,51.45
Aceite de Oliva BELL'S Extra Virgen Botella 2L,BELL'S,2.0,l,102.9,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,51.45
Aceite Vegetal PRIMOR Clásico Botella 900ml Caja 12u,Primor,900.0,ml,139.2,vega,2024-12-05 12:28:35.181411,ACEITE DE OLIVA,1.0,l,154.66666666666666
Aceite de Oliva Extra Virgen Huerto Alamein 2L,,2.0,l,141.7,metro,2024-12-05 15:50:55.737751,ACEITE DE OLIVA,1.0,l,70.85
Aceite de Oliva HUERTO ALAMEIN Extra Virgen Botella 2L,HUERTO ALAMEIN,2.0,l,154.0,vivanda,2024-12-05 21:57:26.755416,ACEITE DE OLIVA,1.0,l,77.0
Aceite de Oliva Extra Virgen Huerto Alamein 2L,,2.0,l,158.8,wong,2024-12-05 18:23:55.969958,ACEITE DE OLIVA,1.0,l,79.4
