description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Panetón BIMBO Bolsa 900g,BIMBO,900.0,g,27.9,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,27.9
Panetón Unión Doypack 900g,,900.0,g,27.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,27.9
Panetón Clásico Todinno 900g,,900.0,g,28.0,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,28.0
Gran Panetón SAN JORGE Caja 900g,SAN JORGE,900.0,g,28.1,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,28.1
Panetón con Frutas BAUDUCCO Caja 750g,,750.0,g,28.4,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,750.0,g,28.4
Pack Panetón Todinno: Caja 900g + Todinnito Caja 85g,,900.0,g,28.5,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,28.5
Panetón Vegano Cuisine & Co Caja 500g,,500.0,g,28.9,wong,2024-12-05 17:42:09.348768,PANETÓN,500.0,g,28.9
Pack Panetón Todinno: Caja 900g + Todinnito Caja 85g,,900.0,g,28.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,28.9
Panetón D'ONOFRIO Bolsa 880g,,880.0,g,29.5,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,880.0,g,29.5
Panetón TODINNO Bolsa 900g + Panetón TODINNITO Bolsa 85g,TODINNO,900.0,g,29.5,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,29.5
Panetón Integral UNIÓN con Castañas Bolsa 900g,UNIÓN,900.0,g,29.5,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,29.5
Panetón Peruano CASA VERDE Caja 80g,CASAVERDE,80.0,g,29.9,vivanda,2024-12-05 21:34:08.513451,PANETÓN,80.0,g,29.9
Panetón Integral Unión Caja 900g,,900.0,g,30.5,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,30.5
Panetón Bauducco Caja 750g,,750.0,g,30.9,wong,2024-12-05 17:42:09.348768,PANETÓN,750.0,g,30.9
Panetón con Gotas Sabor Chocolate Bauducco Caja 680g,,680.0,g,31.9,metro,2024-12-05 15:15:01.156214,PANETÓN,680.0,g,31.9
Panetón Iluminato Caja 900g,,900.0,g,31.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,31.9
Panetón Iluminato Caja 900g,,900.0,g,31.9,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,31.9
Panetón Bauducco Caja 750g,,750.0,g,31.9,metro,2024-12-05 15:15:01.156214,PANETÓN,750.0,g,31.9
Panetón Integral con Higos y Pecanas Unión Diet Lata 500g,,500.0,g,32.5,wong,2024-12-05 17:42:09.348768,PANETÓN,500.0,g,32.5
Panetón Integral con Higos y Pecanas Unión Diet Lata 500g,,500.0,g,32.5,metro,2024-12-05 15:15:01.156214,PANETÓN,500.0,g,32.5
Twopack Panetón con Chocolate Blanca Flor Caja 450g,,450.0,g,34.4,metro,2024-12-05 15:15:01.156214,PANETÓN,450.0,g,34.4
