description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Harina de Soya Tostada Renacer 500 g,S/ 16.40,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,500.0,g,Harina de Soya Tostada Renacer,16.4,tottus,GENERICO,TOSTADAS (MOLDE)
Harina Pre Tostada Especial Renacer 500 g,S/ 16.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,500.0,g,Harina Pre Tostada Especial Renacer,16.9,tottus,GENERICO,TOSTADAS (MOLDE)
Pan de molde blanco sin gluten Molinos 480 g,S/ 17.20,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,480.0,g,Pan de molde blanco sin gluten Molinos,17.2,tottus,MOLINOS DEL MUNDO,TOSTADAS (MOLDE)
Mermelada Piña Yacón Con Agave Orgánica 240 g,S/ 17.80,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,240.0,g,Mermelada Piña Yacón Con Agave Orgánica,17.8,tottus,ECOANDINO,TOSTADAS (MOLDE)
ARENA MAGICA POTE X200GR + 2 MOLDES,S/ 18.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,200.0,g,ARENA MAGICA POTE XR + 2 MOLDES,18.9,tottus,ARTI CREATIVO,TOSTADAS (MOLDE)
Barra Chía & Coco 25 g x 5 Unidades,S/ 19.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,25.0,g,Barra Chía & Coco  x ades,19.9,tottus,SIETE DRAGONES,TOSTADAS (MOLDE)
Barra Aguay & Maiz Mor 25 g X 5 Unidades,S/ 19.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,25.0,g,Barra Aguay & Maiz Mor  X ades,19.9,tottus,SIETE DRAGONES,TOSTADAS (MOLDE)
Pack x2 Tortilla de Trigo Tía Rosa Paquete 260g,S/ 22.20,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,260.0,g,Pack x2 Tortilla de Trigo Tía Rosa Paquete,22.2,metro,,TOSTADAS (MOLDE)
Tostadas NATCRACKERS Datiles y Almendras Caja 160g,S/ 22.39,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,160.0,g,Tostadas NATCRACKERS Datiles y Almendras Caja,22.39,vivanda,NATCRACKERS,TOSTADAS (MOLDE)
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 360 g,S/ 22.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,360.0,g,Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja,22.9,metro,,TOSTADAS (MOLDE)
Pack x2 Tortilla de Maíz Tía Rosa Paquete 255g,S/ 23.40,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,255.0,g,Pack x2 Tortilla de Maíz Tía Rosa Paquete,23.4,metro,,TOSTADAS (MOLDE)
Bruschetta con Tomate y Orégano La Mole 150g,S/ 23.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,150.0,g,Bruschetta con Tomate y Orégano La Mole,23.9,metro,,TOSTADAS (MOLDE)
Tostadas De Pistacho Y Romero Natcrackers x 160 g,S/ 24.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,160.0,g,Tostadas De Pistacho Y Romero Natcrackers x,24.9,tottus,NAT CRACKERS,TOSTADAS (MOLDE)
Tostadas Datiles Y Almendras Natcrackers x 160 g,S/ 24.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,160.0,g,Tostadas Datiles Y Almendras Natcrackers x,24.9,tottus,NAT CRACKERS,TOSTADAS (MOLDE)
Tostadas De Cranberry Y Nuez Natcrackers x 160 g,S/ 24.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,160.0,g,Tostadas De Cranberry Y Nuez Natcrackers x,24.9,tottus,NAT CRACKERS,TOSTADAS (MOLDE)
Molde MARINEX Fileteado Mediano 1.3L,S/ 25.00,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,1.3,l,Molde MARINEX Fileteado Mediano,25.0,vivanda,MARINEX,TOSTADAS (MOLDE)
Tostadas NATCRACKERS Cranberry y Nuez Caja 160g,S/ 25.10,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,160.0,g,Tostadas NATCRACKERS Cranberry y Nuez Caja,25.1,vivanda,NATCRACKERS,TOSTADAS (MOLDE)
Pack x2 Tortillas de Trigo Tía Rosa Paquete 425g,S/ 25.80,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,425.0,g,Pack x2 Tortillas de Trigo Tía Rosa Paquete,25.8,metro,,TOSTADAS (MOLDE)
Pack x2 Tortillas de Trigo Tía Rosa Burrera Paquete 465g,S/ 26.60,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,465.0,g,Pack x2 Tortillas de Trigo Tía Rosa Burrera Paquete,26.6,metro,,TOSTADAS (MOLDE)
Tostadas Bimbo Pack 3 unid: Tostadas Clásicas + Tostadas Integrales,S/ 27.40,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,3.0,un,Tostadas Bimbo Pack : Tostadas Clásicas + Tostadas Integrales,27.4,metro,,TOSTADAS (MOLDE)
Molde Plano AMOSA 26cm 3/4Kg,S/ 29.00,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,4.0,kg,Molde Plano AMOSA 26cm 3/,29.0,vivanda,AMOSA,TOSTADAS (MOLDE)
Molde Kekera Especial Nro.26 Gold,S/ 29.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,26.0,g,Molde Kekera Especial Nro.old,29.9,tottus,AMOSA,TOSTADAS (MOLDE)
Molde Plano Especial 3/4Kg Gold #26,S/ 29.90,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,4.0,kg,Molde Plano Especial 3/ Gold #26,29.9,tottus,AMOSA,TOSTADAS (MOLDE)
Tripack Tortillas Bimbo Rapiditas Cero Cero 280g,S/ 31.50,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,280.0,g,Tripack Tortillas Bimbo Rapiditas Cero Cero,31.5,metro,,TOSTADAS (MOLDE)
Queso Fresco Bonlé Molde 400gr,S/ 35.20,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,400.0,g,Queso Fresco Bonlé Molde r,35.2,tottus,BONLE,TOSTADAS (MOLDE)
Queso Fresco Zerolacto Molde X Kg,S/ 38.50,tottus,TOSTADAS (MOLDE),2024-12-05 11:17:15.918887,1.0,kg,Queso Fresco Zerolacto Molde,38.5,tottus,GLORIA,TOSTADAS (MOLDE)
Hojuelas Integrales Honey Bunches Miel Tostada 340g,S/ 38.90,metro,TOSTADAS (MOLDE),2024-12-05 15:15:03.783157,340.0,g,Hojuelas Integrales Honey Bunches Miel Tostada,38.9,metro,,TOSTADAS (MOLDE)
Molde Oval OCUISINE 3L,S/ 45.90,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,3.0,l,Molde Oval OCUISINE,45.9,vivanda,OCUISINE,TOSTADAS (MOLDE)
Mix de Semillas Tostadas con Miel PLANTERS Envase de Plástico 283g,S/ 59.90,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,283.0,g,Mix de Semillas Tostadas con Miel PLANTERS Envase de Plástico,59.9,vivanda,PLANTERS,TOSTADAS (MOLDE)
Mix de Semillas Tostadas PLANTERS Envase de Plástico 292g,S/ 59.90,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,292.0,g,Mix de Semillas Tostadas PLANTERS Envase de Plástico,59.9,vivanda,PLANTERS,TOSTADAS (MOLDE)
Molde OCUISINE Rectangular 4.3L Con Tapa,S/ 69.90,vivanda,TOSTADAS (MOLDE),2024-12-05 21:34:09.138878,4.3,l,Molde OCUISINE Rectangular  Con Tapa,69.9,vivanda,OCUISINE,TOSTADAS (MOLDE)
