description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Shampoo Garnier Hair Food Sandía 300ml,,300.0,ml,25.5,metro,2024-12-05 16:05:42.652191,SANDÍA,300.0,ml,25.5
Acondicionador Garnier Fructis Hair Food Sandía 300ml,,300.0,ml,25.5,metro,2024-12-05 16:05:42.652191,SANDÍA,300.0,ml,25.5
Mascarilla Garnier Hair Food Sandía 350ml,,350.0,ml,26.5,wong,2024-12-05 18:40:27.498015,SANDÍA,350.0,ml,26.5
Pond's Gel Hidratante Fruity Hydra Fresh Extractor de Sandía Pote 110 g,,110.0,g,29.9,wong,2024-12-05 18:40:27.498015,SANDÍA,110.0,g,29.9
Pond's Gel Limpiador Facial Fruity Hydra Fresh Extracto de Sandía Frasco 200 ml,,200.0,ml,29.9,metro,2024-12-05 16:05:42.652191,SANDÍA,200.0,ml,29.9
Pond's Gel Limpiador Facial Fruity Hydra Fresh Extracto de Sandía Frasco 200 ml,,200.0,ml,29.9,wong,2024-12-05 18:40:27.498015,SANDÍA,200.0,ml,29.9
Goma de Mascar TRIDENT Sabor a Sandía Caja 12u...,,12.0,un,32.9,plaza_vea,2024-12-05 15:24:00.282166,SANDÍA,12.0,un,32.9
Tomatodo Niu Two Sandia Hello Kitty 950ml,,950.0,ml,36.9,metro,2024-12-05 16:05:42.652191,SANDÍA,950.0,ml,36.9
Tomatodo Niu Two Sandia Hello Kitty 950ml,,950.0,ml,36.9,wong,2024-12-05 18:40:27.498015,SANDÍA,950.0,ml,36.9
Botella Play Extraíble Sandia 1.4L,,1.4,l,36.99,wong,2024-12-05 18:40:27.498015,SANDÍA,1.4,l,36.99
Botella Play Extraíble Sandia 1.4L,,1.4,l,36.99,metro,2024-12-05 16:05:42.652191,SANDÍA,1.4,l,36.99
Botella Hello Kitty con Caña Sandía 1.4L,,1.4,l,39.9,metro,2024-12-05 16:05:42.652191,SANDÍA,1.4,l,39.9
Pack Fructis Sandia Revitalizante 300ml: Shampoo + Acondicionador,,300.0,ml,40.0,metro,2024-12-05 16:05:42.652191,SANDÍA,300.0,ml,40.0
Pack Fructis Sandia Revitalizante 300ml: Shampoo + Acondicionador,,300.0,ml,40.0,wong,2024-12-05 18:40:27.498015,SANDÍA,300.0,ml,40.0
Monasterio Home Design Individual Sandías 42 x 30 cm Caja 25 und,,25.0,un,45.9,wong,2024-12-05 18:40:27.498015,SANDÍA,25.0,un,45.9
Pack Fructis Sandia Revitalizante 300ml: Shampoo + Acondicionador + Mascarilla,,300.0,ml,57.9,metro,2024-12-05 16:05:42.652191,SANDÍA,300.0,ml,57.9
Pack Fructis Sandia Revitalizante 300ml: Shampoo + Acondicionador + Mascarilla,,300.0,ml,57.9,wong,2024-12-05 18:40:27.498015,SANDÍA,300.0,ml,57.9
