description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Café Molido Artidoro Rodríguez Bolsa 250 g,S/ 30.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Artidoro Rodríguez Bolsa,30.5,metro,,AVENA A GRANEL
Café Molido Tostado Medio Cusco Místico Artidoro Rodriguez Doypack 250 g,S/ 30.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Tostado Medio Cusco Místico Artidoro Rodriguez Doypack,30.5,metro,,AVENA A GRANEL
Café Molido Tostado Medio Villa Rica Exótico Doypack 250 g,S/ 30.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Tostado Medio Villa Rica Exótico Doypack,30.5,metro,,AVENA A GRANEL
Café Grano Artidoro Puno 250g,S/ 34.80,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Grano Artidoro Puno,34.8,metro,,AVENA A GRANEL
Avena GRANO DE ORO Bolsa 5kg,S/ 34.90,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,5.0,kg,Avena GRANO DE ORO Bolsa,34.9,vega,Grano De Oro,AVENA A GRANEL
Panetón San Jorge Gran Panetón Caja 1.5kg,S/ 34.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,1.5,kg,Panetón San Jorge Gran Panetón Caja,34.9,metro,,AVENA A GRANEL
Germen de Trigo Age 500g,S/ 35.80,wong,AVENA A GRANEL,2024-12-05 17:35:50.871256,500.0,g,Germen de Trigo Age,35.8,wong,,AVENA A GRANEL
Café Molido Cafetal Gourmet Americano 450g,S/ 36.60,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,450.0,g,Café Molido Cafetal Gourmet Americano,36.6,metro,,AVENA A GRANEL
Avena GRANO DE ORO Hojuelas Gruesa Bolsa 5kg,S/ 36.70,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,5.0,kg,Avena GRANO DE ORO Hojuelas Gruesa Bolsa,36.7,vega,Grano De Oro,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Chococino 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Chococino,36.9,metro,,AVENA A GRANEL
Café Molido Altomayo Gourmet 450g,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,450.0,g,Café Molido Altomayo Gourmet,36.9,metro,,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Cappuccino Skiny 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Cappuccino Skiny,36.9,metro,,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Café Au Lait 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Café Au Lait,36.9,metro,,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Espresso 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Espresso,36.9,metro,,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Lungo 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Lungo,36.9,metro,,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Cappuccino 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Cappuccino,36.9,metro,,AVENA A GRANEL
Cápsulas de Café Dolce Gusto Americano 16un,S/ 36.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,16.0,un,Cápsulas de Café Dolce Gusto Americano,36.9,metro,,AVENA A GRANEL
Cajonazo Cebolla Roja 10 kg,S/ 37.80,tottus,AVENA A GRANEL,2024-12-05 11:13:39.631305,10.0,kg,Cajonazo Cebolla Roja,37.8,tottus,GRANEL,AVENA A GRANEL
Cápsulas de Café Starbucks Cappuccino 12un,S/ 40.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,12.0,un,Cápsulas de Café Starbucks Cappuccino,40.9,metro,,AVENA A GRANEL
Cápsulas de Café Starbucks House Blend Americano 12un,S/ 40.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,12.0,un,Cápsulas de Café Starbucks House Blend Americano,40.9,metro,,AVENA A GRANEL
Café Molido Britt Espresso Bolsa 250 g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Britt Espresso Bolsa,44.9,metro,,AVENA A GRANEL
Café Molido Britt Valle Sagrado 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Britt Valle Sagrado,44.9,metro,,AVENA A GRANEL
Café Molido Descafeinado Britt 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Descafeinado Britt,44.9,metro,,AVENA A GRANEL
Café Molido Britt Pachamama 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Britt Pachamama,44.9,metro,,AVENA A GRANEL
Café Molido Tueste Oscuro Britt 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Tueste Oscuro Britt,44.9,metro,,AVENA A GRANEL
Café Molido Britt Cumbre Sagrada 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Britt Cumbre Sagrada,44.9,metro,,AVENA A GRANEL
Café en Grano Tueste Oscuro Britt 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café en Grano Tueste Oscuro Britt,44.9,metro,,AVENA A GRANEL
Café en Grano Orgánico Pachamama Britt 250g,S/ 44.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café en Grano Orgánico Pachamama Britt,44.9,metro,,AVENA A GRANEL
Café Molido Lavazza Crema e Gusto 250g,S/ 45.00,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Lavazza Crema e Gusto,45.0,metro,,AVENA A GRANEL
Café Molido Cafetal Selecto 900g,S/ 46.50,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,900.0,g,Café Molido Cafetal Selecto,46.5,metro,,AVENA A GRANEL
Café Molido Extra Superior Valenzuela 500 g,S/ 47.60,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Café Molido Extra Superior Valenzuela,47.6,metro,,AVENA A GRANEL
Café Molido Sello Rojo 850g,S/ 48.30,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,850.0,g,Café Molido Sello Rojo,48.3,metro,,AVENA A GRANEL
Café Molido Lavazza Qualita Oro 250g,S/ 49.20,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Lavazza Qualita Oro,49.2,metro,,AVENA A GRANEL
Café Grano Gourmet Valenzuela 500 g,S/ 49.60,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,500.0,g,Café Grano Gourmet Valenzuela,49.6,metro,,AVENA A GRANEL
Café Molido Lucaffé Classic 250g,S/ 49.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Lucaffé Classic,49.9,metro,,AVENA A GRANEL
Café Molido Lucaffé Descafeinado 250g,S/ 49.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Lucaffé Descafeinado,49.9,metro,,AVENA A GRANEL
Café Molido Lucaffé Arábica 250g,S/ 49.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,250.0,g,Café Molido Lucaffé Arábica,49.9,metro,,AVENA A GRANEL
Café Descafeinado en Cápsula Lucaffe 22un,S/ 58.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,22.0,un,Café Descafeinado en Cápsula Lucaffe,58.9,metro,,AVENA A GRANEL
Café en Cápsulas Lucaffé Zero Impact 20un,S/ 58.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,20.0,un,Café en Cápsulas Lucaffé Zero Impact,58.9,metro,,AVENA A GRANEL
Café en Grano Lucaffé Espresso 700g,S/ 66.90,metro,AVENA A GRANEL,2024-12-05 15:09:50.915217,700.0,g,Café en Grano Lucaffé Espresso,66.9,metro,,AVENA A GRANEL
Avena GRANO DE ORO Bolsa 10kg,S/ 69.40,vega,AVENA A GRANEL,2024-12-05 11:42:03.585811,10.0,kg,Avena GRANO DE ORO Bolsa,69.4,vega,Grano De Oro,AVENA A GRANEL
