description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Trozos de Atún en Aceite Vegetal GLORIA Lata 1...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Trozos de Atún en Aceite Vegetal GLORIA Lata 1,5.9,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún PRIMOR en Aceite Vegetal Lata 1...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Filete de Atún PRIMOR en Aceite Vegetal Lata 1,5.9,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Leche sin Lactosa LAIVE UHT Light Tetrapack 94...,S/ 5.99 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,946.0,ml,Leche sin Lactosa LAIVE UHT Light Tetrapack 94,5.99,plaza_vea,Tetrapack 946ml,,MEZCLA LÁCTEA EVAPORADA
Yogurt Bebible GLORIA sin Lactosa Fresa Botell...,S/ 5.99 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,1.0,kg,Yogurt Bebible GLORIA sin Lactosa Fresa Botell,5.99,plaza_vea,Botella 1Kg,,MEZCLA LÁCTEA EVAPORADA
Comida para Gatos RICOCAT Adultos Paté Sardina...,S/ 6 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,330.0,g,Comida para Gatos RICOCAT Adultos Paté Sardina,6.0,plaza_vea,Lata 330g,,MEZCLA LÁCTEA EVAPORADA
Comida para Gatos RICOCAT Adultos Paté Hígado ...,S/ 6 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,330.0,g,Comida para Gatos RICOCAT Adultos Paté Hígado,6.0,plaza_vea,Lata 330g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Aceite Vegetal GLORIA Lata 1...,S/ 6 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,140.0,g,Filete de Atún en Aceite Vegetal GLORIA Lata 1,6.0,plaza_vea,Lata 140g,,MEZCLA LÁCTEA EVAPORADA
Leche Condensada NESTLÉ Lata 393g,S/ 6 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,393.0,g,Leche Condensada NESTLÉ Lata,6.0,plaza_vea,Lata 393g,,MEZCLA LÁCTEA EVAPORADA
Filete de Atún en Aceite Vegetal FLORIDA Lata 140g,S/ 6.20,vivanda,MEZCLA LÁCTEA EVAPORADA,2024-12-05 21:52:58.303741,140.0,g,Filete de Atún en Aceite Vegetal FLORIDA Lata,6.2,vivanda,,FLORIDA,MEZCLA LÁCTEA EVAPORADA
Leche UHT sin Lactosa GLORIA Zero Caja 1L,S/ 6.20 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,1.0,l,Leche UHT sin Lactosa GLORIA Zero Caja,6.2,plaza_vea,Caja 1L,,MEZCLA LÁCTEA EVAPORADA
Yogurt LAIVE sin Lactosa Sabor a Vainilla Bote...,S/ 6.29 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,946.0,g,Yogurt LAIVE sin Lactosa Sabor a Vainilla Bote,6.29,plaza_vea,Botella 946g,,MEZCLA LÁCTEA EVAPORADA
Alimento Lácteo LAIVE Bio Defensa Niños Tutti ...,S/ 6.30 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,4.0,un,Alimento Lácteo LAIVE Bio Defensa Niños Tutti,6.3,plaza_vea,Paquete 4un,,MEZCLA LÁCTEA EVAPORADA
Alimento Lácteo LAIVE Biodefensa Sabor a Fresa...,S/ 6.30 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,4.0,un,Alimento Lácteo LAIVE Biodefensa Sabor a Fresa,6.3,plaza_vea,Paquete 4un,,MEZCLA LÁCTEA EVAPORADA
Fórmula de Continuación NAN 3 Bebés 390g,S/ 6.40,metro,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:43:57.356161,390.0,g,Fórmula de Continuación NAN 3 Bebés,6.4,metro,,,MEZCLA LÁCTEA EVAPORADA
Fórmula de Continuación NAN 3 Bebés 390g,S/ 6.50,wong,MEZCLA LÁCTEA EVAPORADA,2024-12-05 18:16:10.714092,390.0,g,Fórmula de Continuación NAN 3 Bebés,6.5,wong,,,MEZCLA LÁCTEA EVAPORADA
Comida para Gatos RICOCAT Adultos Paté Pavo e ...,S/ 6.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,330.0,g,Comida para Gatos RICOCAT Adultos Paté Pavo e,6.5,plaza_vea,Lata 330g,,MEZCLA LÁCTEA EVAPORADA
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,S/ 6.50,vivanda,MEZCLA LÁCTEA EVAPORADA,2024-12-05 21:52:58.303741,3.0,l,Fórmula Láctea de Crecimiento NAN ata,6.5,vivanda,,NAN,MEZCLA LÁCTEA EVAPORADA
Fórmula de Continuación NAN 2 Bebés 390g,S/ 6.50,wong,MEZCLA LÁCTEA EVAPORADA,2024-12-05 18:16:10.714092,390.0,g,Fórmula de Continuación NAN 2 Bebés,6.5,wong,,,MEZCLA LÁCTEA EVAPORADA
Leche Condensada GLORIA Lata 393g,S/ 6.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,393.0,g,Leche Condensada GLORIA Lata,6.9,plaza_vea,Lata 393g,,MEZCLA LÁCTEA EVAPORADA
Durazno en Mitades BELL'S Lata 820g,S/ 7.20 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,820.0,g,Durazno en Mitades BELL'S Lata,7.2,plaza_vea,Lata 820g,,MEZCLA LÁCTEA EVAPORADA
Duraznos en Mitades COMPASS en Almíbar Lata 82...,S/ 8.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,820.0,g,Duraznos en Mitades COMPASS en Almíbar Lata 82,8.5,plaza_vea,Lata 820g,,MEZCLA LÁCTEA EVAPORADA
Papas PRINGLES Original Lata 104g,S/ 8.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,104.0,g,Papas PRINGLES Original Lata,8.5,plaza_vea,Lata 104g,,MEZCLA LÁCTEA EVAPORADA
Duraznos en Almíbar ARICA Lata 820g,S/ 8.80 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,820.0,g,Duraznos en Almíbar ARICA Lata,8.8,plaza_vea,Lata 820g,,MEZCLA LÁCTEA EVAPORADA
Yogurt Sabor a Fresa sin Lactosa LAIVE Galoner...,S/ 8.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,1.7,kg,Yogurt Sabor a Fresa sin Lactosa LAIVE Galoner,8.9,plaza_vea,Galonera 1.7Kg,,MEZCLA LÁCTEA EVAPORADA
Mezcla en Polvo PROVENZAL para Lomo Saltado Bolsa 25g,S/ 8.90,vivanda,MEZCLA LÁCTEA EVAPORADA,2024-12-05 21:52:58.303741,25.0,g,Mezcla en Polvo PROVENZAL para Lomo Saltado Bolsa,8.9,vivanda,,PROVENZAL,MEZCLA LÁCTEA EVAPORADA
Leche sin Lactosa LAIVE Sabor a Chocolate Caja...,S/ 9.20 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-05 15:03:37.667045,6.0,un,Leche sin Lactosa LAIVE Sabor a Chocolate Caja,9.2,plaza_vea,Paquete 6un,,MEZCLA LÁCTEA EVAPORADA
Mezcla en Polvo KATZEL para Preparar Brownies Caja 313g,S/ 9.50,vivanda,MEZCLA LÁCTEA EVAPORADA,2024-12-05 21:52:58.303741,313.0,g,Mezcla en Polvo KATZEL para Preparar Brownies Caja,9.5,vivanda,,KATZEL,MEZCLA LÁCTEA EVAPORADA
Pre Mezcla en Polvo para Panqueques MILLER'S Doypack 400g,S/ 9.50,vivanda,MEZCLA LÁCTEA EVAPORADA,2024-12-05 21:52:58.303741,400.0,g,Pre Mezcla en Polvo para Panqueques MILLER'S Doypack,9.5,vivanda,,MILLER´S,MEZCLA LÁCTEA EVAPORADA
Bebida a Base de Coco Evaporada Lata 360 g,S/ 9.70,wong,MEZCLA LÁCTEA EVAPORADA,2024-12-05 18:16:10.714092,360.0,g,Bebida a Base de Coco Evaporada Lata,9.7,wong,,,MEZCLA LÁCTEA EVAPORADA
