description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Papas LAY'S Ondas Picantes 140g + Piqueo SNAX Original 200g,S/ 13.50,vivanda,PAPA HUAYRO,2024-12-05 22:18:05.232828,140.0,g,Papas LAY'S Ondas Picantes  + Piqueo SNAX Original,13.5,vivanda,LAY'S,PAPA HUAYRO
Pack Papas Lay's Clásicas 150g y Doritos Q/A 190g,S/ 13.50,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,150.0,g,Pack Papas Lay's Clásicas  y Doritos Q/A,13.5,tottus,LAYS,PAPA HUAYRO
Pack Papas Lay's Clásicas 150g y Piqueo Snax 200g,S/ 13.50,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,150.0,g,Pack Papas Lay's Clásicas  y Piqueo Snax,13.5,tottus,LAYS,PAPA HUAYRO
Papas PRINGLES Adobada Lata 158g,S/ 13.90,vivanda,PAPA HUAYRO,2024-12-05 22:18:05.232828,158.0,g,Papas PRINGLES Adobada Lata,13.9,vivanda,PRINGLES,PAPA HUAYRO
Papas PRINGLES Habaneras Lata 158g,S/ 13.90,vivanda,PAPA HUAYRO,2024-12-05 22:18:05.232828,158.0,g,Papas PRINGLES Habaneras Lata,13.9,vivanda,PRINGLES,PAPA HUAYRO
Papas en Hojuelas 175 g + Piqueo Andino 175 g,S/ 14.50,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,175.0,g,Papas en Hojuelas  + Piqueo Andino,14.5,tottus,TOTTUS,PAPA HUAYRO
Papa Noel Navidad x 110 g,S/ 15,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,110.0,g,Papa Noel Navidad x,15.0,tottus,ARCOR,PAPA HUAYRO
Crisps Adobada 158 g,S/ 15.90,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,158.0,g,Crisps Adobada,15.9,tottus,PRINGLES,PAPA HUAYRO
Tostones 240g,S/ 16,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,240.0,g,Tostones,16.0,tottus,INKA CHIPS,PAPA HUAYRO
Papa Amarilla Tumbay FEST Prefrita Congelada Doypack 1Kg,S/ 16.50,vivanda,PAPA HUAYRO,2024-12-05 22:18:05.232828,1.0,kg,Papa Amarilla Tumbay FEST Prefrita Congelada Doypack,16.5,vivanda,FEST,PAPA HUAYRO
Chifle Norteño Con Canchita Milys 500 g,S/ 16.90,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,500.0,g,Chifle Norteño Con Canchita Milys,16.9,tottus,TOTTUS,PAPA HUAYRO
Papa Noel Multipack Mani 80 g,S/ 17.29,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,80.0,g,Papa Noel Multipack Mani,17.29,tottus,BON O BON,PAPA HUAYRO
CHIFLE SALADO BL 500 GR,S/ 18.90,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,500.0,g,CHIFLE SALADO BL R,18.9,tottus,VILLA NATURA,PAPA HUAYRO
Maíz Gigante Original 500 g,S/ 19.43,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,500.0,g,Maíz Gigante Original,19.43,tottus,INKA CORN,PAPA HUAYRO
Cajonazo de Papa Canchan 10 kg,S/ 28.90,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,10.0,kg,Cajonazo de Papa Canchan,28.9,tottus,GRANEL,PAPA HUAYRO
Cajonazo Papa Yungay 10 kg,S/ 28.90,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,10.0,kg,Cajonazo Papa Yungay,28.9,tottus,GRANEL,PAPA HUAYRO
Vino tinto Papa Figos 750 mL,S/ 83.36,tottus,PAPA HUAYRO,2024-12-05 12:23:46.103358,750.0,ml,Vino tinto Papa Figos,83.36,tottus,,PAPA HUAYRO
Papa Blanca Yungay x kg,,vivanda,PAPA HUAYRO,2024-12-05 22:18:05.232828,1.0,kg,Papa Blanca Yungay,,vivanda,VIVANDA,PAPA HUAYRO
