description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Jugo Cold Pressed de Naranja con Zanahoria Ecofresh Botella 475ml,,475.0,ml,7.9,wong,2024-12-05 18:52:53.941527,ZANAHORIA,475.0,ml,7.9
Mix de Arveja y Zanahoria Precocida Congelada GREEN FOOD Bolsa 400g,GREEN FOOD,400.0,g,7.9,vivanda,2024-12-05 22:14:22.765354,ZANAHORIA,400.0,g,7.9
Arveja Desvainada 150g,,150.0,g,8.3,metro,2024-12-05 16:16:46.543868,ZANAHORIA,150.0,g,8.3
Mix Col Zanahoria Ecologic 250g,,250.0,g,8.6,wong,2024-12-05 18:52:53.941527,ZANAHORIA,250.0,g,8.6
Snacks de Zanahoria Kigli Crunchie 40g,,40.0,g,9.5,wong,2024-12-05 18:52:53.941527,ZANAHORIA,40.0,g,9.5
Galletas de Maíz SALMAS Horneadas con Camote y...,,126.0,g,9.9,plaza_vea,2024-12-05 15:35:16.193877,ZANAHORIA,126.0,g,9.9
Arveja x kg,,1.0,kg,10.79,metro,2024-12-05 16:16:46.543868,ZANAHORIA,1.0,kg,10.79
Arveja x kg,,1.0,kg,10.99,metro,2024-12-05 16:16:46.543868,ZANAHORIA,1.0,kg,10.99
Galletas de Maíz SALMAS Horneadas con Camote y Zanahoria Caja 126g,SALMAS,126.0,g,11.2,vivanda,2024-12-05 22:14:22.765354,ZANAHORIA,126.0,g,11.2
Galletas Salmas Camote y Zanahoria 126g,,126.0,g,11.5,wong,2024-12-05 18:52:53.941527,ZANAHORIA,126.0,g,11.5
Yogurt Griego Danlac Aguaymanto con Zanahoria 420g,,420.0,g,11.9,wong,2024-12-05 18:52:53.941527,ZANAHORIA,420.0,g,11.9
Yogurt Griego Danlac Aguaymanto con Zanahoria 420g,,420.0,g,11.9,metro,2024-12-05 16:16:46.543868,ZANAHORIA,420.0,g,11.9
Vainita Metro x kg,,1.0,kg,11.99,metro,2024-12-05 16:16:46.543868,ZANAHORIA,1.0,kg,11.99
Nectar Naranja Zanahoria ECOFRESH Botella 1L,ECOFRESH,1.0,l,12.5,vivanda,2024-12-05 22:14:22.765354,ZANAHORIA,1.0,l,12.5
Néctar de Naranja con Zanahoria Bajo en Calorías Ecofresh Botella 1L,,1.0,l,12.6,wong,2024-12-05 18:52:53.941527,ZANAHORIA,1.0,l,12.6
Galletas de Arroz BABY MUM sabor Zanahoria Caj...,,50.0,g,13.99,plaza_vea,2024-12-05 15:35:16.193877,ZANAHORIA,50.0,g,13.99
Jugo Cold Pressed de Naranja con Zanahoria Ecofresh Botella 1L,,1.0,l,14.5,wong,2024-12-05 18:52:53.941527,ZANAHORIA,1.0,l,14.5
Ensalada de Zanahoria y Beterraga La Buena Pepa 450g,,450.0,g,15.5,wong,2024-12-05 18:52:53.941527,ZANAHORIA,450.0,g,15.5
Ensalada de Zanahoria y Beterraga La Buena Pepa 450g,,450.0,g,15.5,metro,2024-12-05 16:16:46.543868,ZANAHORIA,450.0,g,15.5
Yogurt Griego Danlac Aguaymanto con Zanahoria 900g,,900.0,g,16.9,wong,2024-12-05 18:52:53.941527,ZANAHORIA,900.0,g,16.9
Yogurt Griego Danlac Aguaymanto con Zanahoria 900g,,900.0,g,16.9,metro,2024-12-05 16:16:46.543868,ZANAHORIA,900.0,g,16.9
Keke Vegano de Zanahoria Yöy 275g,,275.0,g,16.92,wong,2024-12-05 18:52:53.941527,ZANAHORIA,275.0,g,16.92
Yogurt Griego DANLAC Aguaymanto con Zanahoria ...,,900.0,g,19.3,plaza_vea,2024-12-05 15:35:16.193877,ZANAHORIA,900.0,g,19.3
Alimento Seco para Gatos FRISKIES Gatitos Poll...,,1.0,kg,19.9,plaza_vea,2024-12-05 15:35:16.193877,ZANAHORIA,1.0,kg,19.9
Keke Vegano de Zanahoria Yöy 550g,,550.0,g,25.42,wong,2024-12-05 18:52:53.941527,ZANAHORIA,550.0,g,25.42
Loción de Zanahoria Hawaiian Tropic Carrot FPS10 240ml,,240.0,ml,51.9,metro,2024-12-05 16:16:46.543868,ZANAHORIA,240.0,ml,51.9
Bronceador con Zanahoría Hawaiian Tropic Carrot SPF 30 Frasco 240 ml,,240.0,ml,52.9,wong,2024-12-05 18:52:53.941527,ZANAHORIA,240.0,ml,52.9
Pack Hawaiian Tropic: Gel After Sun 240ml + Loción de Zanahoria 240ml,,240.0,ml,86.8,metro,2024-12-05 16:16:46.543868,ZANAHORIA,240.0,ml,86.8
